Date,high_low_range,vma_5,volume_ratio_20,obv,High,volume_lag_1,return_lag_3,vma_20,rolling_vol_20,rolling_vol_10,momentum_5,macd_signal,volume_momentum,volume_lag_10,roc_10,dist_sma_200,volume_ratio_10,volume_lag_20,return_lag_1,price_diff,volume_change_ratio,bb_pct,momentum_20,rsi,rolling_var_5,volume_lag_3,month_sin,volume_change,roc_5,volume_lag_5,rolling_vol_5,vma_10,volume_ratio_5,macd,dist_sma_10,dist_sma_50,dist_sma_20,dist_sma_5,log_return,bb_width,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,1.0742315722880476,0.810588413057409,-0.23390790819999405,-1.0059639230468433,-1.4387592353601002,0.6575658926305855,-1.0469907105905103,2.4936792534397445,0.19415339493124845,0.38588524011639364,0.16292179949200528,-0.05416310733856854,-0.8706081099513056,2.558105817072133,0.29038243506471134,0.7229248834731087,0.23362337740507808,-0.289602783644337,2.4414836922053733,0.4812299631964956,0.10854101774636865,0.16395679352786682,-0.06383660751194652,-0.7135604244792685,-0.37293532744050384,1.0747650654130871,-0.7220636890788037,0.4745076771590937,0.5922269264467585,0.46197507139522714,1.1641523552961803,1.1681957126609526,0.514108551014951,-0.13054329570007703,0.9395481906493507,0.5394613771233892,0.13898480199079316,1.7630472687657592,1.4230492263097478,-0.2705174875418022,101.67862701416016,0.0,0.0257438938168445,0,1
2005-11-04,-1.1421963426226298,0.38603969255166354,-1.3584482310400932,-1.0059639230468433,-1.4450620411261128,1.0797448938569427,-1.230604187701358,2.1964537238075352,0.05271803358337817,0.3347905169996984,0.20228373516714754,-0.0634270296297847,-1.0981089889124829,2.2721518463519756,0.49280960964851134,0.711566068707999,-1.4908568433695506,1.8043555634223254,1.4156648704789734,-0.031767851807820754,-1.390594395252155,0.19367243043845447,-0.20388054196950203,-0.3888502426554676,-0.3349215124126039,0.35207090054936313,-0.7220636890788037,-2.829648649801707,0.711118081996982,0.04262616736804812,1.1335151939278278,0.5970877352569512,-1.7618801163806221,-0.09732268075270985,0.8218946724976856,0.5043850290068158,0.1553336932095069,1.43321187867199,-0.030987924125856013,-0.30167484273205836,103.71693420410156,0.0198482780644516,0.0359028910420592,1,2
2005-11-08,-0.7832110041851518,0.4890560251844972,-0.35624131780380663,-0.908372934711372,-1.416626809545074,1.1972404694068,1.422662662573127,1.93709982582643,0.09371660400809123,0.3818040365051694,0.7390328568686828,-0.04550652317479007,-0.887443970704079,0.7498056020288204,0.5373925729356006,0.8727717081255463,0.283342445080443,2.5217931833187492,1.1047197635106776,0.011549317583636016,-0.5396528737988674,0.8524907063083949,-0.061227713141297525,0.11693225648391761,-0.4135040300397368,1.0793662408498468,-0.7220636890788037,-0.5857696067427564,2.384602459939898,0.3494520135932949,0.15262617536680947,0.5058090697272241,0.3046289252126475,0.005177849153731128,1.3394226938123477,0.7543586513573938,0.6660142398527924,0.9260313657713776,0.08774619036626895,-0.2419164976962982,102.56906127929688,-0.0131927834021281,0.0359960225179126,0,0
2005-11-09,0.39506454154495607,0.3605174795887629,-0.6600903512476558,-0.9425701553706709,-1.4115555580529142,0.6260242071542311,-0.031682157460661116,1.8536725083256542,0.08894581211521128,0.344898482784276,0.24058307533576026,-0.0321559689848683,-0.9649857536051608,-0.204319069218713,0.6016435289418534,0.747156079173984,-0.2667868318915982,1.1116438319498583,0.08524702200195865,-0.30714745545443367,-0.5468301027551561,0.39307279733838296,-0.05764439927309232,0.3028711493966542,-0.45472951090873504,-1.1344581807661533,-0.7220636890788037,-0.4712821325533545,0.8196425375238016,0.6545593516144095,-0.06062492046659961,0.5597149398303352,-0.19081620826515194,0.017756136898192432,0.7274907896603264,0.5037290170890164,0.32366437164260503,-0.12745030652757797,-0.7900211573818211,-0.22056370112796791,104.33021545410156,0.0170246773221861,0.0368350188094778,1,2
2005-11-10,-0.06249979844327992,0.24644130145228482,-0.29342651902270817,-0.8990648790691256,-1.416264577295634,0.16207357844318568,1.110509753569027,1.7813124101278313,0.075916921430243,0.39149364737465325,0.1708696850311727,-0.014114844731003374,-1.036957494783098,0.460127337343511,0.8536772149209751,0.8787437680628465,0.232277033485085,1.46063056862434,-0.7893090261907008,0.32428003125671545,0.24847774946595827,0.8754481362751768,-0.06688881722036295,0.725968548897917,-0.4542171665115269,1.1966314985613233,-0.7220636890788037,0.5340108747535854,0.5979305488532872,1.0747586514539427,-0.2734531554609294,0.585608335902623,0.6325666552205698,0.05254894255369722,1.1514948978197344,0.7218999640254812,0.7212058435202023,0.49899544647548105,0.9485093873295836,-0.1694777415310599,105.3955078125,0.0101589972252146,0.0225218889907727,1,2
2005-11-11,-0.5219183592972902,0.7268037836223111,-0.4864302193648015,-0.863001332561442,-1.4046731453135544,0.6400023307485169,0.08707708078933044,1.5089230630598747,0.003741848232608392,0.36572534242525423,0.26653068475826075,0.008991767588281095,-0.41664110755042155,0.04120368303793431,1.139392587356611,0.9519512441421534,-0.20112993900727053,3.3622913400383623,0.9428611288574777,0.18359948767831755,-0.48410799849895136,1.18041360114739,-0.12948406866740264,0.6914682201226249,-0.45656941147395386,0.6265349490652067,-0.7220636890788037,-0.3839217546947748,0.8712731389174541,-1.1330123310917384,-0.29384377243065296,0.6172747410724759,-0.39431587558378034,0.09354824843662214,1.2783349625111213,0.8342063713870701,0.9702352540073254,0.6576217742408044,0.553499539622633,-0.15928032610802123,104.28104400634766,-0.0106304142406884,-0.0015115947446913,0,0
2005-11-14,0.2855054916670122,0.5314608950706212,-0.23617383653370977,-0.9026937772126944,-1.4006885905697146,0.2579014095602781,-0.7908759997146937,1.2337246825623016,-0.07166698929996718,0.2762554152552168,-0.01658147972803771,0.029922532565116625,-0.43461496188445353,1.0677055702029483,1.2782053305710297,0.8462159711379706,0.06729173720211519,3.579605577933218,0.549296419149322,-0.25707605287806107,-0.035079414493448,0.8018655290829049,-0.06989039354180362,0.40694466823335784,-0.45677515223664356,0.16349376826673157,-0.7220636890788037,0.22277799384906294,0.059461320261416185,1.1917032612921323,-0.3211809794019978,0.5244170593104871,0.018412576889948313,0.10510763292403298,0.6392615248706193,0.6268167479700301,0.6897209571018041,0.037729318771749926,-0.6425978813285493,-0.11394410112479149,107.7404556274414,0.0326355456133283,0.008950900639562,1,2
2005-11-16,0.606334848944039,0.8925655763896807,1.0188657540691881,-0.8323505519712112,-1.3862717293548814,0.44422977164346633,0.9480224124848023,1.291159352268213,0.08271903354085093,0.13761907296254847,0.2748259177647451,0.059225268198628826,-0.09229573039633525,0.34771838595403054,2.369191764943082,1.1178652370380455,1.4916899004017037,1.350361551336563,-0.6424250961293534,0.6676122490149156,1.0749065313032036,1.4733279128665915,0.13487685169165717,1.083191819566578,-0.4159012074238436,0.6404856723833903,-0.7220636890788037,1.7036487609119788,0.8737918439092595,0.6231655728750054,0.2986201262743652,0.7697682617728253,1.5080894150472772,0.16446795046054535,1.3640040077336464,1.1003582339217302,1.4334688607222539,1.3880083153547433,1.846664649322843,0.12132377393744491,106.41764068603516,-0.0123537871105628,-0.0212217632797698,0,0
2005-11-17,-0.3388636279756756,0.9995893384293281,-0.14236180414219815,-0.8745826557927174,-1.3876482295898749,2.0180159508092315,0.552928981960806,1.2649308449745231,0.11806511950042393,-0.07731647847633558,0.2783569411307379,0.08730108618919773,0.041646474462813936,0.6525163233559799,1.2374862671033373,0.9962397462403324,0.03365324028289376,0.8694368267440451,1.837730502396415,-0.29919785101619006,-0.861894381621112,1.0045646597608957,0.07781921714249743,0.7979187721932581,-0.4389294514969479,0.2591337552133835,-0.7220636890788037,-1.5166591904565838,0.8964927546152993,0.16139052300707893,0.27685480488033687,0.7575616691169365,-0.24159229939749968,0.18637040381453215,0.6688753073550112,0.8652620467721979,1.066512718976468,0.3372060524337898,-0.7417503680824342,0.24531482314034195,106.7065887451172,0.0027115475034809,-0.0022559237769151,1,1
2005-11-18,-0.5759605393976139,0.9968919921174828,-0.01892278350145079,-0.8312798846362973,-1.387829345714595,0.5746303821653084,-0.6434215293689703,1.095422790611188,-0.007387488662537265,-0.21680402685766403,0.14615594698666173,0.11342679894601285,0.1804170959183308,1.072289511111856,0.7952756290960967,1.00719438958927,0.1385892236683379,2.5583927573996137,-0.7412148348983087,0.026648013324019934,-0.15949033686745548,0.9309850338625272,0.20648229613758393,0.9041846303232007,-0.4455647906578483,0.4450968716659752,-0.7220636890788037,0.08258016612870774,0.5118162395132888,0.6370781496027146,0.2021562469464302,0.6913092319396227,-0.17828347392563926,0.20369457057115203,0.5941736739740235,0.8663288252125037,1.0453759323779135,0.24324128749746385,0.12501817450851185,0.34068578370396696,105.23631286621094,-0.0138744865102493,0.0095690873935451,0,0
2005-11-21,0.1211356753091638,1.1076711937642068,0.09993683125022734,-0.875660256539301,-1.3930998426310683,0.6296045597139462,1.8463677212512697,0.9558088193616298,0.010721013938711887,-0.09794781292701916,-0.08153271570258887,0.1314146770723058,0.4339834170696611,-1.1332426340679154,0.5282408904114255,0.874602679367065,-0.03725439372445999,2.2724280852477947,0.12238264711192147,-0.32900963886685597,-0.16026172295129532,0.5276791134818265,0.1866802706024127,0.9519734705155307,-0.4445849083218967,2.0157980748301974,-0.7220636890788037,0.0829601354620059,-0.12184577564902496,0.256768993806373,0.3267465976456822,1.0266984175875438,-0.20461439676570128,0.18992672343924089,-0.013186391095787883,0.6058938444491483,0.6195907851822445,-0.46880007587848205,-0.8292422450405792,0.3293414405378557,105.21864318847656,-0.000167918856435,0.0299542224353476,0,1
2005-11-22,-0.3460828666914583,1.1021867874945364,-0.07810241616750413,-0.9149409555861094,-1.3967040358258747,0.6849347382273286,-0.7425949964710873,0.8455385185044352,-0.00864538992597611,-0.21245341103085844,0.016957076317510283,0.14254219901456838,0.5377492974614034,1.189115530768221,0.14946972801896916,0.8620301242712352,-0.21777458751023132,1.6773607304146927,-0.8283866240492458,-0.035340083837111715,-0.39131157770912595,0.4585704670407185,0.12033049887077565,1.36240892651452,-0.4551422402190692,0.5752418675691531,-0.7220636890788037,-0.2555708279733229,0.1521354800165445,0.442223616277337,0.24349876263377274,0.9127573697644119,-0.482286553932749,0.17450406195038687,-0.06881869169240647,0.5640282186496406,0.5505261920839806,-0.5694705215260364,-0.04064896294075406,0.3382984746546856,105.47810363769533,0.0024628816939964,0.0219684431685076,1,1
2005-11-23,-0.8784239430933025,0.5873689879950134,-0.4071380993883968,-0.8832480336975488,-1.4055787259371544,0.42308840006571635,0.124356951563893,0.7826052633959323,-0.01046078922784746,-0.2121962794785549,-0.27039176812518817,0.14885440298124192,-0.016773301476304018,0.62115438014909,0.15694927290235702,0.8717579465973639,-0.5534888286775499,0.7500248692230106,-0.04267839943386629,0.020686581202599585,-0.5206588256722805,0.45331981012901584,0.1053164246910685,0.9890101766284255,-0.4653938374423068,0.6301082833260767,-0.7220636890788037,-0.3919255372940339,-0.6302732940979725,2.0086299241742593,-0.8001935930649666,0.8255469446813962,-0.5646549669060066,0.16226241175228698,-0.034220326467358196,0.5698217583499845,0.5497968381859925,-0.21833972668064494,0.11071144274311459,0.35348247894513546,106.17784118652344,0.0066120523922919,0.0004839979058322,1,1
2005-11-24,-0.5290330832230558,0.6894895034863734,0.39380316912954494,-0.833349161349129,-1.3934439455809149,0.03348857284154013,-0.8301053864298251,0.8848142235254259,-0.07880695843205865,-0.3059934639134907,-0.08877083403043162,0.1533169493966619,0.014178290219528563,0.15984760314300578,0.5318306717648796,0.9160765221163233,0.28863012216623235,-0.2041355088200626,0.10812825632443337,0.10969623834694726,0.7480526777456522,0.5326750792914133,0.21737029568222355,0.7475499629703017,-0.4663638820728556,0.6853300022055301,-0.7220636890788037,1.0216390905084456,-0.14122850936271253,0.5720127461979579,-0.8307873852317151,0.9442067023069334,0.5143819330935434,0.15948672852295756,0.07719743630304908,0.6379767932316361,0.622890015093962,0.15284470176794873,0.3494297142755743,0.32395529792233746,107.73257446289062,0.0145365586739412,0.0244850496623886,1,2
2005-11-25,-0.4006906411131583,0.6675881596615795,0.008839698360547503,-0.7916906487701858,-1.3822147458482752,0.9682860775235369,-0.0413452405203911,0.8918844666786467,-0.05779607813110925,-0.3324503295622544,0.024894000200903082,0.16068317604702537,-0.017622028943256235,0.6350528485309244,0.484324829341705,1.0295647966811836,-0.11007549351123842,0.4603357637294912,0.34597318040188463,0.28254846399225253,-0.474336191695166,0.7745896799367464,0.2728313393312775,0.9553012674200698,-0.4553549774276571,0.4239969419466051,-0.7220636890788037,-0.42768879375738994,0.1684137944496474,0.6267291362791557,-0.5781623147516575,0.9302504294221229,0.012250120258127557,0.1774307320590447,0.4753060473250251,0.8279555951266221,0.8782747414997744,0.8212433786534967,0.8053580382369313,0.3332075360164518,108.43627166748048,0.006510648531553,0.0360862020621506,1,1
2005-11-28,-1.0312373491818165,0.5712930942264455,-0.21016177092696792,-0.7545396956908429,-1.3796791201021952,0.5451789309248104,0.1100471925399334,0.9155074358621952,-0.07161412834212125,-0.3492271207460999,0.2201121831790231,0.1709686530633993,-0.14987143283177434,0.255129353364841,0.4148800041301564,1.0730174690109335,-0.3384158296173486,0.04139643178584282,0.8002334969717596,0.11049675148305059,-0.38022845520913473,0.8257650472133061,0.3273583973385637,0.7795307088050079,-0.441463188204412,0.03516081828845511,-0.7220636890788037,-0.22312144690966013,0.7108787123711371,0.6817998579488345,-1.0603470205279244,0.9384681254192206,-0.19012170203437997,0.1981933831143899,0.6045023303870523,0.8922535034475746,0.9229793923870785,0.8473771138189856,0.34359554737271525,0.315843954674202,107.5557098388672,-0.0081536981232748,0.0104579947262126,0,1
2005-11-29,-0.7413466087958163,0.5770492800707016,-0.0654719034939783,-0.7942525443821519,-1.385837068342675,0.3137350751523704,0.3488159760931208,0.8606000538875858,-0.1356709097341648,-0.3761295472944833,0.14262629382764175,0.1788041022706405,-0.09708961506668745,0.44039591161095953,0.46199565914902574,0.987826845237587,-0.21163603014287985,1.0679367343635495,0.3401603577169775,-0.20978870851104803,-0.0874168056968806,0.5800050993419417,0.36771138541338,0.5214553201962642,-0.44989729050950156,0.9681259089446949,-0.7220636890788037,0.1643034275211426,0.4970522326413564,0.4211813818014094,-0.7927330457416608,0.9386223218372564,-0.025935591118458407,0.19633605211269076,0.20825409014242388,0.7260454169642098,0.5964056118237406,0.18233258421219692,-0.500102565127545,0.12277125753184068,105.52916717529295,-0.0190215635686789,0.0209590339789095,0,0
2005-11-30,0.33021630726804085,0.665134887239532,-0.13192446412363992,-0.8325585543213032,-1.3833377011957824,0.44527743162542843,0.804840773025744,0.8625197374024592,-0.1532669644964998,-0.6994319982213448,-0.06265194873647513,0.17717144318061495,0.0051215765314597175,2.005213771702362,-0.496936514517202,0.811839120583307,-0.13221175398794383,0.3479226055905522,-0.5004510970481316,-0.4414686239651459,-0.25994258039154405,0.012361105575214741,0.3663963744278927,0.36612397724144,-0.4505359202733992,0.5458481478181614,-0.7220636890788037,-0.053193732925390334,-0.06980820723850999,0.033408484187710336,-0.27701651231204993,0.6965122382588672,-0.2000948206983126,0.15898915400957261,-0.3814234814714569,0.39927686637358833,0.013779504316206314,-0.8165215837423517,-1.1253740333368398,-0.4000286968981721,108.80970001220705,0.0306131041488481,0.0428045191081064,1,2
2005-12-01,1.1853190973842367,0.7946451107803257,0.8082924352292384,-0.7729366121178343,-1.3731589396122754,0.37304229301475456,0.34298057469925425,0.9331272931212299,-0.31510955520389305,-0.3206411278078271,0.16909800741680564,0.17959988742801794,0.09402724572784724,0.5700534260895567,0.29719016682463933,1.0667452822338508,0.8760172857305794,0.652731949633541,-1.1234350183430475,0.6314487981691718,0.7183287900368264,1.093340583893898,0.3230374388039859,0.5841337408930579,-0.4475257330669285,0.31485797422327166,-0.009110715018354202,1.192074334959335,0.5642524754255214,0.9638224929804211,0.3071056771307961,0.8279298781610851,0.9936050846366992,0.17664189875060043,0.6113794283884877,0.8403028809018014,0.6440686289331441,0.5312570126505943,1.7303055583665166,-0.5671341938525887,111.69123077392578,0.0261377110737031,0.0191089791493101,1,2
2005-12-02,0.8959301119749662,1.652895982318393,2.6383761851034495,-0.6668443201122589,-1.3334220795358305,1.4675240304328547,-0.5008960616160159,1.1749342640830682,-0.3074566677787271,-0.1134866201577395,0.2882416142243598,0.19304057156747848,0.8255301742130774,0.6247143298455831,0.7447495008478247,1.2874325143760528,2.556972391633898,1.0725208468201026,1.7217971095456481,0.5507836035802778,1.0868231436216786,1.768143157082244,0.33946378378444814,0.8011885606843343,-0.39406909933107154,0.44614247799799117,-0.009110715018354202,2.570603076165058,0.8762309385905552,0.54269940007092,0.5086444540943005,1.3024397878762861,2.3475041256701457,0.23099083813206778,1.3819394528657416,1.2120643482297946,1.1749467638564435,1.5393742198950318,1.472818417679381,-0.43467313098886684,109.57624816894533,-0.0191175588043849,0.0113216399550996,0,0
2005-12-05,0.6300616913826552,1.6052448431199409,-0.5262691357047167,-0.7004178308674963,-1.3407754118865838,3.8535772679436597,-1.1262998352628455,1.3252102373763204,-0.20001153299678442,-0.03303365388717563,0.035130131382759416,0.2048343237659278,0.6285308618794786,0.6797292058725677,0.6436673978917862,1.104167411768902,-0.645789859848257,-1.1330938373482702,1.4652519819586112,-0.4593482930858371,-1.3311493660715041,0.9635224995604579,0.23848296097522678,0.6023137029397369,-0.3896602191695181,0.37404893655727095,-0.009110715018354202,-3.9460015840011997,0.19183846520716274,0.31234084157976033,0.8123207365014574,1.2207707030006316,-1.0504907620552613,0.2359124533684143,0.5517294583310224,0.8678025684403473,0.6088073224538132,0.4033811754484312,-1.1308970205575153,-0.4921820947345962,109.8337631225586,0.0023473411294221,0.0485442600764057,1,1
2005-12-06,-0.23795052702068348,1.6020197694788036,-0.25570037083954167,-0.6609471068165682,-1.3561340238885962,0.13004874880039247,1.7299840090844405,1.2585746088191556,-0.25490695761467685,-0.03862776927050372,0.13732701836470843,0.21489714124374976,0.6881668411779536,0.4193750154627749,0.6920933964273629,1.1128576709461004,-0.37733510047617475,1.189351238528594,-1.1289377997922827,0.020293265499886925,0.0889225178223826,0.925624120303632,0.1534582119048434,0.17550665590242429,-0.3926487573765843,1.466385242824202,-0.009110715018354202,0.34708767530422224,0.47014574414892224,0.4432663635234378,0.7471003059530404,1.2222067507093746,-0.7672730872580854,0.23888004163801074,0.48334011184921605,0.8638410236908358,0.5959453501142309,0.30611132111290285,0.10406393511505,-0.47168620264737987,110.14436340332033,0.002823921560518,0.0533146929495271,1,1
