Date,rolling_vol_20,high_low_range,volume_lag_10,roc_10,day_of_week,return_lag_3,volume_lag_3,atr,sma_200,volume_ratio_20,month_sin,volume_ratio_10,dist_ema_10,return_lag_20,dist_sma_10,bb_upper,volume_lag_1,dist_sma_200,rolling_vol_5,dist_ema_20,rolling_var_10,macd,roc_20,bb_width,price_diff_pct,return_lag_10,log_return,dist_sma_100,atr_pct,roc_5,price_diff,rolling_var_5,vma_5,volume_change_ratio,volume_change,obv,open_close_diff,volume_momentum,rolling_var_20,momentum_20,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-04,-0.03351274988233722,-1.2114059167166369,-0.5678574067201181,0.022523622792904534,1.4224994632001307,-1.4258478542396824,-0.5545495495641465,1.0542970192949355,0.781330120060028,-1.018916616095995,-0.7221341886971367,-1.2049558429293998,0.20202965060729586,0.895067271349953,0.10525412494069558,1.18759002041775,-0.5512469505458992,0.884681100049627,0.692109648311741,0.20472816562226487,0.09399991359220469,0.7152028252512961,-0.284092138688946,-0.5325583725873128,-0.03915539852017725,-0.9332485674843339,-0.027810788415217346,0.6133247290783185,-0.18814853128777317,-0.2026157095647259,-0.006640901869260313,0.39919236442200073,-0.6844927211596519,-0.7359129605690624,-0.10960526852491542,-1.4037906054147435,0.02298226848104289,-0.5053277484217609,-0.18975964636600473,-0.3979305865722256,1728.2484130859375,0.0079545297804858,0.0644744467062263,1,1
2005-11-08,-0.04965622706985276,0.01994082363825719,-0.5070975064463152,0.43891716088660515,-0.7037817587777212,1.128629972405722,-0.5527501116489226,0.942138564083712,0.7897209132996003,0.2033819553049217,-0.7221341886971367,0.5600227299191125,0.7640085189011365,-1.397054026710997,0.7614030257010461,1.198478165555319,-0.5845352677865447,1.021605112576617,-0.5198282055779004,0.5612739380560882,0.2212546381407327,0.8724145437784929,0.2595815944738649,-0.49725273498604755,1.2661243557995403,0.3732150680646552,1.2588944465182925,0.7631915920201514,-0.3425117991000929,1.5442853502727534,2.583927492198887,0.4649923388534429,-0.696915396696799,0.20897767004028897,0.08223235316662277,-1.4027678889693658,1.1140091229132032,-0.7374329418330023,-0.16283188121069037,0.7563721284354821,1801.405517578125,0.0122635889491272,0.0420567466516145,1,2
2005-11-09,-0.045591555523179554,0.6453397370263487,-0.5369453236986531,0.18679736211999245,0.0049786485482294345,-0.030829688650051187,-0.6235726732380799,0.9863714045721848,0.7945107261245862,-0.0640117872601675,-0.7221341886971367,0.22834656016920477,0.839776656464223,0.15815567903623012,0.9799754082626484,1.2152413612977817,-0.5393081025903935,1.0619575556363676,-0.5966885435221527,0.6415887094854725,0.3675591598101769,1.0218520641939057,0.31463931070994233,-0.4385206453027091,0.5044958966016362,1.4724919327441792,0.5126762049030285,0.8053552267620904,-0.320696549218348,1.2578794261852877,1.1043006240503448,0.4998860015778344,-0.6843839411637049,-0.3468887628268944,-0.012683822025706231,-1.4022476826628716,1.6376342791635163,-0.46718506223500605,-0.11279801935236738,0.8750743121616504,1761.99072265625,-0.0221229410364013,0.0491559127695595,0,0
2005-11-10,-0.01775324943195633,0.0764058954435259,-0.5732271112825321,-0.03516346192349944,0.7137390558741801,0.31717273748748076,-0.5864185421153482,1.0321329014268232,0.799005813566179,-0.21926197787335414,-0.7221341886971367,0.03099116537970685,0.2935428610115143,0.0444422393307161,0.47588204926382266,1.2210457737960505,-0.5605639338523528,0.9522794294651611,-0.1020408691139684,0.3422381687789898,0.38452722506808074,1.0315307164520315,0.15165156620545184,-0.42657725417420606,-1.003172854944949,-0.13795920686065272,-1.002824051964985,0.6746811745770962,-0.24887262546155503,0.3877932142228397,-2.000900453423592,0.33647253073016653,-0.6890070909914523,-0.30452805281321216,0.002556239906583213,-1.4026989349369507,-1.0041905328249552,-0.5969538879383063,-0.10121652800902341,0.5339506126456153,1828.7420654296875,0.0371840722830471,0.1049994266621382,1,2
2005-11-11,0.032665457729555154,0.12511492998232313,-0.6067031072932579,0.5684898618619579,1.4224994632001307,1.246429882181635,-0.5406749361651835,1.0165603852621294,0.803899614046105,0.12119979028022905,-0.7221341886971367,0.4577108306333937,0.8971080595162034,0.4357006434446726,1.1764408380234663,1.2412604374407614,-0.5711450304717421,1.101910132654418,0.22525195821527338,0.713477945460133,0.6735848628843534,1.1905539171809498,0.3339697853255781,-0.35167714116813475,1.6299874443323294,-0.7138494843555024,1.6109841443701634,0.8437957963903697,-0.3155998141835796,1.0493282889941724,3.370758452075477,0.4228880317724227,-0.6658260738551471,0.007948662087806877,0.06124384682127678,-1.4020487533304173,1.3398886583713487,-0.18634883716827627,-0.025778924371089276,0.9267385710939595,1840.9674072265625,0.0066628637036995,0.0919106976080524,1,1
2005-11-14,0.02961066858243646,-0.713910996711599,-0.5201105742597332,1.0013867512104193,-1.4125421661036717,0.5056896060440785,-0.562173483889174,1.0050005337485661,0.8090116109101664,-0.06892295519900193,-0.7221341886971367,0.25906889422315094,0.8479108603081275,-0.2725768606569706,1.1129720470060032,1.2619283254137623,-0.5406190349149196,1.1169762889053931,0.23122864190745443,0.717677118313141,0.8553045343200718,1.3317769644906463,0.4188346976811111,-0.2814489290548003,0.2553855430050692,-1.328743832403832,0.2658382555180524,0.8572285915409783,-0.33471249721091634,1.025933715811808,0.6119213587681359,0.24043750566951752,-0.6593536640963008,-0.3200082857664191,-0.005264318190249528,-1.4015032231978592,0.14614127783199135,-0.047807467042074135,0.05587136763973315,1.1010456415582757,1855.882568359375,0.008069162752142,0.0873434571086503,1,1
2005-11-16,-0.02220996301861092,-0.6263860047399586,-0.5569728704449544,1.4984284484116532,0.0049786485482294345,-0.9986854094058083,-0.5728754041218211,0.932775835391216,0.814229055165982,-0.5117884202699031,-0.7221341886971367,-0.3858992052435459,0.8331439251650626,-1.3337543519305226,0.9970469439236822,1.280867575010542,-0.5566779558903646,1.1381757823393452,0.07984386990529022,0.736895963974719,0.6314995352850893,1.4640054503704512,0.6882149435254491,-0.2407988134268692,0.3178041185136255,-1.4343391716746061,0.3278173668167144,0.8773675658127534,-0.40678994906761623,0.6475582656453817,0.7480174088245016,0.3805797379469469,-0.672135313620073,-0.47734325804745886,-0.03607865393930845,-1.4012029985611494,0.43014785897938496,-0.25191620261840364,0.1109477466026668,1.6219999845135364,1892.167724609375,0.0193627550670722,0.0843730487049551,1,2
2005-11-17,-0.12667963117311565,-0.4761614544384798,-0.620490186575132,1.3922399856739955,0.7137390558741801,1.595934900241018,-0.5420008377869274,0.9467240667017789,0.819447081639503,0.28986656682102774,-0.7221341886971367,0.5367050503950455,1.0231068846207974,2.331567857716925,1.152662459566314,1.3078405867031269,-0.5943204412089005,1.2109975568180864,0.12319068803021317,0.878995677669958,0.6346728472615141,1.6398041390606966,0.4429218625902393,-0.14108077194015858,0.8222659299267823,1.1902952084298524,0.825554185897975,0.9566602882252369,-0.4202464152420338,0.773816367367046,1.8292691815051254,0.8217436388153444,-0.6665440218283973,0.4516816673836992,0.10021295255164847,-1.4005259675968615,0.8184096425993719,-0.025490555959646683,0.25300461418478914,1.1795234953383085,1957.0606689453125,0.0337205728561772,0.065688103092056,1,2
2005-11-18,-0.09465893727969997,0.4522255225052849,-0.5551345932073711,1.4833978316193328,1.4224994632001307,0.2606636865585486,-0.5582431326532902,1.0595509883679046,0.8250658663870035,2.304511530548271,-0.7221341886971367,2.646518237979234,1.438083979502515,-0.4110185117783102,1.6182654325561558,1.3503893566947713,-0.5364989618949804,1.351193230983508,-0.46200056024679054,1.1696559658111416,1.0488075715540823,1.9175136100196188,0.7479393852497884,0.015601184324861708,1.4718811350985443,1.1347092908500145,1.458339074533441,1.1141844496371995,-0.37266399616846707,1.7988733344305468,3.2767295768289095,1.0154748265995404,-0.6168968316781877,0.7068433046594969,0.2732678663354089,-1.3986822099956033,1.611131943061856,0.7538150670660385,0.5190723543219615,1.8239121224101116,2004.7894287109373,0.0240953432289615,0.0314591557786586,1,2
2005-11-21,-0.11873746914131784,0.22353756496515742,-0.6276441810752044,1.7925119939326484,-1.4125421661036717,0.3221878110810925,-0.5963154506490795,1.0803774736055685,0.8309247559662154,0.635141656756266,-0.7221341886971367,0.4980251263052007,1.6008884018191398,-0.9346395916946271,1.8101880748449,1.399239491862777,-0.3574630615739841,1.4483705395775137,-0.6814685372993585,1.3246972675700954,1.50135355344586,2.230037329749314,1.083414865295317,0.17753800004908307,1.0353608221618835,-0.03136388016136034,1.0341311658378578,1.2211971551399645,-0.3882432358400515,1.5534569829258895,2.4082780450669046,2.0552836275090645,-0.6053117621098324,-0.48903773951114815,-0.1726376299378494,-1.3977070901389725,0.886632982358447,0.863142764186625,0.8559570736138805,2.492359940981963,2008.9951171875,0.0020956232042972,0.0323285582454761,1,1
2005-11-22,-0.13149269290222954,-0.02006279240612695,-0.5895297278368885,1.716662538675638,-0.7037817587777212,0.8162707592706298,-0.5378337184043037,1.0820971537074515,0.8368724452294216,0.7109446537402297,-0.7221341886971367,0.44873016606020294,1.3310070132668357,-0.4056616705989364,1.5079844796390367,1.4394011259421537,-0.4907567875713367,1.4402854161960947,-0.5806910391502131,1.2126259671024517,1.6444067273145258,2.46011741060291,1.1653837532896487,0.2857267175137156,0.05327300516176034,0.31862353742273763,0.06454856001998545,1.2070780013448568,-0.3896706295459084,1.468573492179002,0.20615316269131248,1.973455522044997,-0.5876785247668241,-0.19597280455705404,0.03190004336392999,-1.3966669826323221,1.0665973776876463,1.1270949016397094,1.1258013300401541,2.6422209434217008,2019.2646484375,0.0050987543484469,0.0082660571511228,1,1
2005-11-23,-0.13082215078274512,-0.5429663154225755,-0.5427987854288522,1.4093403020512452,0.0049786485482294345,1.4444103932319985,-0.35675343977756463,1.0534365961434577,0.8427392230018015,-0.2245546232162327,-0.7221341886971367,-0.46536602193530663,1.1694674532151295,0.3749812627994254,1.332678478845697,1.4759448124040446,-0.4807843381026201,1.446979160137296,-0.5332328536968121,1.1470452442194443,1.827056830602737,2.6377733757543065,1.1336027029693403,0.37497845426850285,0.18606558732461156,1.253181126439511,0.19690404986681162,1.209609454630627,-0.4186447887784431,1.4135752869163762,0.5129637497822911,1.0743856457588425,-0.5811299690108148,-0.5237177793442189,-0.10419103599633892,-1.396183083980064,0.986001652979427,1.3582099633274238,1.3779458881894042,2.599631055489697,2020.6337890625,0.0006778094541731,-0.0268268323957475,1,1
2005-11-24,-0.16465318703921195,-0.2693296745899967,-0.5647613608462937,1.2641926743549223,0.7137390558741801,1.0233165819272465,-0.49156922253131097,1.0572575373382278,0.8485163283104828,-0.0771904304673179,-0.7221341886971367,-0.3400114481992863,0.9604134807608989,1.4769146558725448,1.086316272132191,1.5085247044417722,-0.5661353962315888,1.432729782108903,-0.40399103204655257,1.0388669424836892,1.8614778699896617,2.7506225759728626,0.8785225775053485,0.46037363038902046,-0.009281497999836841,0.508215698401206,0.00206196706023204,1.1884915113000498,-0.416555873947031,1.0713375083106051,0.06263313023567264,0.0426553780474305,-0.5853071208551796,-0.14673371620071035,0.03430636893218622,-1.3956232138496143,-0.27059017634596044,1.3164367012144176,1.6374633430886447,2.134281599272584,2019.6068115234373,-0.00050837445722,-0.0231111642676124,0,1
2005-11-25,-0.16639052146635916,-0.761902440326237,-0.5756942728382359,1.5363468257677828,1.4224994632001307,0.060851652609695224,-0.4814828994801877,1.1317749870046112,0.8543530196092597,-0.31481115883185123,-0.7221341886971367,-0.5643084118808034,0.7712678185143492,-0.13742832328274066,0.7747407954082802,1.5367660296953132,-0.5544774623456243,1.412727384529375,-0.7710907389609528,0.9294195806434172,1.2939830544467845,2.7831021543006917,0.89286902715362,0.5215162164627285,-0.0615483041497303,-1.004740209921294,-0.050216120410806475,1.1621263893130402,-0.35804883155110656,0.46074083944699695,-0.05860260230604081,-0.2637547746697553,-0.6358136729733705,-0.36147999890793203,-0.011413816864682113,-1.3960503627229819,0.0008141024094903515,0.347868325156083,1.8460308608395852,2.160305690373046,2070.660400390625,0.024964745695779,-0.0403438717760934,1,2
2005-11-28,-0.18102041254629753,-0.03906752924102587,-0.5441533054986504,1.3817679648447818,-1.4125421661036717,0.1922355248201091,-0.5678085657815856,1.1800202589040003,0.8604718761384046,0.14925735348319155,-0.7221341886971367,-0.09127605690335239,1.0730780803770121,-0.7147103055636332,1.0582101816203129,1.5714562001976466,-0.5748437323873694,1.5149593476616066,-0.7414026165505002,1.1166574609827826,1.200623181574513,2.7831021543006917,1.202727496969725,0.5900393556345215,1.0746172935797673,1.6046797066676401,1.0724479038843575,1.2754429213865128,-0.3548816459050562,0.4759924826001586,2.576503509799636,0.0012241616286000488,-0.6453101666195434,0.1269945656689489,0.0793581309600945,-1.3953416006995296,1.224319492523283,0.08176968563837832,2.1016380796048053,2.7897085125264685,2025.67041015625,-0.0219668778900561,-0.0568737838191713,0,0
2005-11-29,-0.21025912789541698,0.23909628004815217,-0.5607461763536777,1.02690381551384,-0.7037817587777212,-0.0011762281664587264,-0.5560175120739344,1.219380944550723,0.8663030179582148,0.060956815639910046,-0.7221341886971367,-0.20594176328542582,0.48150363652484607,-1.3310906161998575,0.36061170428713263,1.588148922983609,-0.5316297846895977,1.391432692876013,-0.26009621936374816,0.7603724449134097,0.7562786261000682,2.7831021543006917,1.2616899860970905,0.5660373162061394,-0.9964467522819687,0.2617921612043169,-0.9959459593376301,1.1298874486648474,-0.29429355882685987,0.05872871008699814,-2.282987079163294,-0.048300086902793485,-0.6592122501015697,-0.27733458387231336,0.004828880721047429,-1.395991782306063,0.25054835056833713,-0.15454288843385813,2.0700119107915986,2.831514803223037,1965.8143310546875,-0.0299941351984234,-0.0416289050645985,0,0
2005-11-30,-0.21896970312577288,0.29931763330899985,-0.5996402526435961,0.5705724844703477,0.0049786485482294345,-0.053070543783050185,-0.5766163408403129,1.204095080609712,0.8717894825216806,0.4715692216179024,-0.7221341886971367,0.11238329039922526,-0.128173854145608,-1.4369411386970024,-0.4047361627811656,1.5834390774593108,-0.5406190349149196,1.2349469131821895,0.11821686525060085,0.36227004447035255,0.2727815379926636,2.6980154166547874,1.2766004947710512,0.439013866016857,-1.3410523082596748,0.323667216788722,-1.3497272370035076,0.9474150042609135,-0.26334252636267924,-0.5320916058829155,-3.0351624939132096,0.3859426074317831,-0.6441462206629105,-0.017477866228270935,0.07381021367772597,-1.396898253236617,-1.0449896133495604,0.07139304363210999,1.7162039736329135,2.7731476377881155,1974.4700927734373,0.0043934775823081,-0.0096735929711548,1,1
2005-12-01,-0.23822960739719728,-0.6505934994405792,-0.5398962424221418,0.3958146426227273,0.7137390558741801,1.0613520379619548,-0.532908940952112,1.1521240295230895,0.8772347623827503,0.29353123581484,-0.009518080058350791,-0.006969032617565898,-0.02828011733503728,1.194035970866778,-0.39872955059786314,1.5806528922176946,-0.5012910651791359,1.2396717655854161,0.14330341772258195,0.3765887103630285,-0.032517646207794446,2.5264301808121306,1.0944422505268319,0.33461186405380183,0.15484378902887094,0.8205683936812477,0.16582074135338457,0.9492493544134123,-0.3109576523462707,-0.4705118877931395,0.4313122961065294,0.5922549267230491,-0.6339209010438928,-0.26824420961223067,0.004561511213463403,-1.3960515831483344,0.14865425025466852,0.1402414941166319,1.4439318121451485,2.474221043167727,1939.749755859375,-0.0177410819657011,-0.0017600795898705,0,0
2005-12-02,-0.22334546597605404,-0.08909852621650731,-0.3549075014611371,-0.18540215110465882,1.4224994632001307,-0.9918578086478074,-0.5420008377869274,1.1345456475132594,0.8825182207204451,-0.012467962665639692,-0.009518080058350791,-0.12149294632684561,-0.3272115320528939,1.1383157235533858,-0.7531824766648456,1.5757974115393567,-0.5104675914508188,1.1438320291963635,0.18541416879430292,0.1545793722274051,0.020722838408746384,2.2788994568703766,0.7610630700420091,0.24492120501263953,-0.8139212783847558,1.452290910137147,-0.8097045790201919,0.8359403159407229,-0.3001023586578849,-0.7541889574379941,-1.763376251153662,1.0519063775154904,-0.6254904513580004,-0.3501224032855005,-0.022442809052523157,-1.396715189433745,-0.9594085116190868,0.272827127789113,1.2190537345712753,1.832591741536787,1956.180419921875,0.008434833652701,0.0484707535295448,1,1
2005-12-05,-0.22544835090704138,-0.4513474570918535,-0.4926331671295421,-0.3564199923046265,-1.4125421661036717,-1.3430419886850904,-0.5022237891346102,1.1634928573009355,0.8879617462724366,-0.1618172218451028,-0.009518080058350791,-0.18066310099640948,-0.12272912038194464,-0.030575396772973065,-0.5257539030959435,1.568248507157836,-0.53855899840495,1.1668769299048198,-0.24755228128658777,0.2314207963021681,0.07812685531502792,2.0994518619063314,0.8234874409232446,0.13853877329018524,0.3340488043446969,1.0287951971476308,0.34393339666792494,0.8588049055439199,-0.2887541881473367,-1.0217416764687366,0.8246968942544893,0.22488313215521202,-0.6294609212100659,-0.2866634788095571,0.00315782129864727,-1.3961177912237064,-0.7229293385252381,0.10625947119838945,0.9670418965502169,1.9650944901418097,1943.0750732421875,-0.0067219991354832,0.0564721197026127,0,1
2005-12-06,-0.21600805861061187,-0.34066482426554157,-0.4823291394557204,-0.45153928991188547,-0.7037817587777212,0.16138039793167275,-0.5115051004868175,1.1936820712310956,0.8934578515152999,-0.5788171095025684,-0.009518080058350791,-0.612419385214961,-0.21526207603304381,0.32025780547383076,-0.5976423599427457,1.55690194828819,-0.5487187239200274,1.121312881854108,-0.3291711503698793,0.1409730219285268,0.15146697765678413,1.9033486960640806,0.7152074401703772,0.022774083537113094,-0.33432846149167167,0.060840407677322794,-0.3240660785180167,0.8054894817134127,-0.254800760978274,-0.7751473839028001,-0.6697285278280243,-0.18349026805051968,-0.6409372107824741,-0.4777766259915643,-0.041292359337196945,-1.3964460856435232,-0.26923405606245865,-0.07923073718304116,0.7122948091393978,1.7489840822368374,1946.8895263671875,0.0019611768950203,0.061964892705611,1,1
2005-12-07,-0.24899047707509478,-1.1269798373609536,-0.5705180711429358,-0.4851838092943695,0.0049786485482294345,-0.8069836206542812,-0.5399172780956155,1.136169932367392,0.8990228932302271,-0.6973405952744735,-0.009518080058350791,-0.7659646835704083,-0.14184509447943225,1.2570738598967661,-0.47986238174953505,1.5500600279713972,-0.5900130921426003,1.1148654294633604,-0.7505117879526837,0.15079175250689617,0.1778898645696196,1.7377006049448251,0.518443546313799,-0.0569784234046646,0.047337373761723554,0.19297368806126283,0.05862317539031076,0.7970788871397501,-0.3039690469836259,-0.24589140469911427,0.1863579350792904,-0.19451459363609577,-0.6645315919033778,-0.3710657069686601,-0.0006521941844250912,-1.3962013903603512,-0.18201570827729177,-0.4229996657878269,0.5523561682593945,1.366847533446044,1970.9979248046875,0.0123069909635923,0.0617761995978766,1,2
