experiment_id,timestamp,symbol,model_name,method,hyperparameters,dataset_version,cv_method,n_splits,val_rmse,val_r2,test_rmse,test_r2,directional_accuracy,beats_baseline,training_time_s,seed,best
RELIANCE_NS_random_forest_random_cb6e1eb025,2026-07-23T14:14:05+00:00,RELIANCE.NS,random_forest,random,"{""max_depth"": 8, ""max_features"": ""log2"", ""min_samples_leaf"": 24, ""n_estimators"": 191}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.01712241706501835,-0.006233405575639228,0.01313321839986201,-0.014680002366872502,0.4907161803713528,False,18.563176499970723,42,false
RELIANCE_NS_gradient_boosting_random_b82b76b592,2026-07-23T14:14:32+00:00,RELIANCE.NS,gradient_boosting,random,"{""l2_regularization"": 0.06796578090758151, ""learning_rate"": 0.001124579825911934, ""max_depth"": 4, ""max_iter"": 237}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""RELIANCE.NS""}",timeseries,3,0.017059197554443076,0.001183321387656311,0.013055723712595205,-0.0027407631463618465,0.5159151193633952,False,8.5756182000041,42,false
TCS_NS_ridge_random_fc917f8cd8,2026-07-23T14:14:35+00:00,TCS.NS,ridge,random,"{""alpha"": 70.72114131472235}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""TCS.NS""}",timeseries,3,0.015092619776326418,-0.09088430295797933,0.016268901833441075,-0.34120163435976525,0.4654255319148936,False,0.3655953999841586,42,false
TCS_NS_decision_tree_random_ae9dac736b,2026-07-23T14:14:37+00:00,TCS.NS,decision_tree,random,"{""max_depth"": 5, ""max_features"": ""log2"", ""min_samples_leaf"": 62}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""TCS.NS""}",timeseries,3,0.01447049054249758,-0.0028037233829005803,0.014176657760290748,-0.01841621870843868,0.4747340425531915,False,0.6331498000072315,42,false
TCS_NS_random_forest_random_35c76118c5,2026-07-23T14:15:00+00:00,TCS.NS,random_forest,random,"{""max_depth"": 4, ""max_features"": 0.5, ""min_samples_leaf"": 46, ""n_estimators"": 287}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""TCS.NS""}",timeseries,3,0.014380982127300044,0.009563758529942068,0.014064659635375436,-0.0023884413810402183,0.4787234042553192,False,22.47146219998831,42,false
TCS_NS_gradient_boosting_random_67ce0168b8,2026-07-23T14:15:22+00:00,TCS.NS,gradient_boosting,random,"{""l2_regularization"": 0.06796578090758151, ""learning_rate"": 0.001124579825911934, ""max_depth"": 4, ""max_iter"": 237}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""TCS.NS""}",timeseries,3,0.01444717710567548,0.00042491193727256515,0.01403609691379408,0.0016787554990851383,0.4747340425531915,False,5.49053539999295,42,false
INFY_NS_ridge_random_3c4dd8d57c,2026-07-23T14:15:25+00:00,INFY.NS,ridge,random,"{""alpha"": 70.72114131472235}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""INFY.NS""}",timeseries,3,0.017470606142684694,-0.11542476443714333,0.017106961127990126,-0.13183274467240502,0.4861294583883752,False,0.3802517000003718,42,false
INFY_NS_decision_tree_random_820c5daea1,2026-07-23T14:15:26+00:00,INFY.NS,decision_tree,random,"{""max_depth"": 4, ""max_features"": ""log2"", ""min_samples_leaf"": 47}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""INFY.NS""}",timeseries,3,0.016467061924650313,0.00903897556749833,0.01619578020248128,-0.014472468995132326,0.4861294583883752,False,0.3127841000095941,42,false
INFY_NS_random_forest_random_0da413421f,2026-07-23T14:15:47+00:00,INFY.NS,random_forest,random,"{""max_depth"": 4, ""max_features"": 0.5, ""min_samples_leaf"": 46, ""n_estimators"": 287}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""INFY.NS""}",timeseries,3,0.016605741307468606,-0.007722306837691262,0.016094488770220634,-0.0018227495979556974,0.5284015852047557,False,20.432836399995722,42,false
INFY_NS_gradient_boosting_random_e33f2b09fb,2026-07-23T14:16:09+00:00,INFY.NS,gradient_boosting,random,"{""l2_regularization"": 0.06796578090758151, ""learning_rate"": 0.001124579825911934, ""max_depth"": 4, ""max_iter"": 237}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""INFY.NS""}",timeseries,3,0.0165151319645393,0.0032449773252942737,0.016055552008623,0.0030187274051513002,0.5046235138705416,False,6.5420054999995045,42,false
HDFCBANK_NS_ridge_random_42949045ed,2026-07-23T14:16:13+00:00,HDFCBANK.NS,ridge,random,"{""alpha"": 70.72114131472235}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""HDFCBANK.NS""}",timeseries,3,0.017696373744245122,-0.15994949493063504,0.014969167301131287,-0.4313153916688499,0.5112582781456954,False,0.40871620003599674,42,false
HDFCBANK_NS_decision_tree_random_9765e668fa,2026-07-23T14:16:14+00:00,HDFCBANK.NS,decision_tree,random,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 42}","{""date_ranges"": {""test"": [""2023-05-26"", ""2026-07-03""], ""train"": [""2005-10-18"", ""2020-04-27""], ""val"": [""2020-04-29"", ""2023-05-24""]}, ""row_counts"": {""test"": 764, ""train"": 3569, ""val"": 764}, ""symbol"": ""HDFCBANK.NS""}",timeseries,3,0.016451635984520478,-0.0025099676834103857,0.013043761323064078,-0.08679027569063069,0.5072847682119205,False,0.35876099998131394,42,false
