Date,Adj Close,Close,High,Low,Open,Volume
2005-01-03,405.08013916015625,470.3500061035156,472.45001220703125,463.1000061035156,465.0,1538102
2005-01-04,399.482177734375,463.8500061035156,474.0,462.0,472.8999938964844,2312917
2005-01-05,384.66888427734375,446.6499938964844,480.0,430.0,465.0,2394444
2005-01-06,375.97052001953125,436.54998779296875,454.0,432.0,451.0,2399370
2005-01-07,379.5015869140625,440.6499938964844,443.79998779296875,436.0,440.0,1223939
2005-01-10,365.0329284667969,423.8500061035156,444.0,420.5,444.0,1549423
2005-01-11,368.0472106933594,427.3500061035156,434.70001220703125,422.04998779296875,424.0,2085983
2005-01-12,355.5162353515625,412.79998779296875,435.5,408.0,430.8999938964844,2284901
2005-01-13,376.6164245605469,437.29998779296875,443.79998779296875,417.5,417.5,3121027
2005-01-14,361.5018310546875,419.75,439.8999938964844,417.0,439.8999938964844,2958265
2005-01-17,362.2768859863281,420.6499938964844,428.0,414.70001220703125,428.0,1719245
2005-01-18,360.4683532714844,418.54998779296875,427.70001220703125,415.6499938964844,423.0,2553295
2005-01-19,351.51153564453125,408.1499938964844,422.1000061035156,405.1499938964844,419.29998779296875,1721974
2005-01-20,339.9710388183594,394.75,406.0,389.1499938964844,406.0,3320697
2005-01-24,353.4063720703125,410.3500061035156,412.0,395.0,396.0,4570076
2005-01-25,363.1812744140625,421.70001220703125,423.0,407.1000061035156,408.0,3039705
2005-01-27,377.1762390136719,437.95001220703125,439.8999938964844,423.1499938964844,424.0,5011692
2005-01-28,386.4344787597656,448.70001220703125,450.3999938964844,430.0,438.6000061035156,3131902
2005-01-31,390.7836608886719,453.75,455.5,448.54998779296875,452.0,1944413
2005-02-01,387.1664733886719,449.54998779296875,457.0,442.1000061035156,457.0,2634893
2005-02-02,387.6832275390625,450.1499938964844,454.5,445.0,445.0,1877102
2005-02-03,396.3817138671875,460.25,462.0,450.1000061035156,450.1000061035156,1702495
2005-02-04,398.7931213378906,463.04998779296875,465.70001220703125,452.1499938964844,462.6499938964844,2084505
2005-02-07,395.43426513671875,459.1499938964844,467.5,455.0,464.0,1154572
2005-02-08,400.94622802734375,465.54998779296875,470.29998779296875,453.6000061035156,461.0,2738393
2005-02-09,420.1947326660156,487.8999938964844,489.75,463.0,466.5,5194546
2005-02-10,414.3813781738281,481.1499938964844,492.0,478.1499938964844,490.0,2421244
2005-02-11,430.9600830078125,500.3999938964844,502.5,480.0,481.20001220703125,3749050
2005-02-14,422.9075622558594,491.04998779296875,507.5,486.54998779296875,507.5,2866704
2005-02-15,422.0464172363281,490.04998779296875,494.95001220703125,487.3500061035156,492.0,2240671
2005-02-16,406.328857421875,471.79998779296875,493.0,468.1000061035156,491.20001220703125,2371155
2005-02-17,407.9222412109375,473.6499938964844,475.5,467.04998779296875,474.3999938964844,2340274
2005-02-18,398.8362121582031,463.1000061035156,477.8999938964844,458.3500061035156,473.0,2558533
2005-02-21,401.20452880859375,465.8500061035156,472.6000061035156,462.5,467.70001220703125,2412215
2005-02-22,408.00830078125,473.75,475.0,463.0,465.70001220703125,1579808
2005-02-23,405.8982849121094,471.29998779296875,476.0,468.1000061035156,475.0,1755617
2005-02-24,407.31939697265625,472.95001220703125,476.0,468.0,471.0,1364660
2005-02-25,408.5250549316406,474.3500061035156,479.3500061035156,471.29998779296875,476.0,1815111
2005-02-28,407.4485168457031,473.1000061035156,483.0,458.6000061035156,477.70001220703125,3519639
2005-03-01,399.1806335449219,463.5,477.3999938964844,459.45001220703125,476.0,2011161
