Date,Adj Close,Close,High,Low,Open,Volume
2010-11-04,112.37445068359375,342.54998779296875,344.8999938964844,291.0,291.0,479716245
2010-11-08,108.50347137451172,330.75,355.8999938964844,329.5,351.79998779296875,46932779
2010-11-09,106.96160888671875,326.04998779296875,333.3999938964844,325.0,330.1499938964844,23741956
2010-11-10,105.89543914794922,322.79998779296875,327.79998779296875,320.04998779296875,325.3999938964844,21057129
2010-11-11,107.78173065185547,328.54998779296875,336.95001220703125,321.8500061035156,323.0,26548372
2010-11-12,105.02609252929688,320.1499938964844,332.95001220703125,318.0,330.0,15004107
2010-11-15,104.05833435058594,317.20001220703125,322.8999938964844,315.04998779296875,321.20001220703125,9917395
2010-11-16,104.33716583251953,318.04998779296875,323.95001220703125,316.1000061035156,320.0,12100114
2010-11-18,107.24043273925781,326.8999938964844,328.95001220703125,310.0,319.6000061035156,23983896
2010-11-19,109.42198181152344,333.54998779296875,339.95001220703125,328.1000061035156,330.25,51723739
2010-11-22,109.35641479492188,333.3500061035156,337.0,315.0,336.0,11494521
2010-11-23,105.02609252929688,320.1499938964844,332.3999938964844,317.5,330.5,13147667
2010-11-24,101.95875549316406,310.79998779296875,329.3500061035156,310.0,329.3500061035156,16243562
2010-11-25,102.74612426757812,313.20001220703125,318.3500061035156,311.1000061035156,314.0,6489260
2010-11-26,102.58210754394531,312.70001220703125,316.0,301.0,315.0,13657322
2010-11-29,104.14032745361328,317.45001220703125,319.70001220703125,308.20001220703125,311.3999938964844,6493219
2010-11-30,104.07473754882812,317.25,319.0,312.0,315.0,6050064
2010-12-01,105.28854370117188,320.95001220703125,322.5,315.0,317.0,5053942
2010-12-02,106.5679702758789,324.8500061035156,325.95001220703125,321.1499938964844,322.20001220703125,6143344
2010-12-03,105.61660766601562,321.95001220703125,325.70001220703125,318.1000061035156,318.1000061035156,2453815
2010-12-06,105.10807037353516,320.3999938964844,324.8999938964844,318.5,321.0,2895539
2010-12-07,104.97686004638672,320.0,322.75,317.25,320.5,3484977
2010-12-08,104.5996322631836,318.8500061035156,322.70001220703125,317.25,318.6000061035156,2877153
2010-12-09,102.74612426757812,313.20001220703125,320.0,309.0,318.0,5313081
2010-12-10,104.09111022949219,317.29998779296875,322.0,312.0,312.0,5799900
2010-12-13,106.0102310180664,323.1499938964844,324.3500061035156,317.0,318.0,2809522
2010-12-14,106.71556091308594,325.29998779296875,331.0,322.75,324.45001220703125,7075931
2010-12-15,107.55207824707031,327.8500061035156,330.0,323.0,325.6000061035156,5380352
2010-12-16,105.20652770996094,320.70001220703125,327.0,317.3999938964844,326.75,2893052
2010-12-20,103.6646499633789,316.0,323.0,315.04998779296875,323.0,2905355
2010-12-21,102.7789077758789,313.29998779296875,318.79998779296875,311.20001220703125,318.79998779296875,4427901
2010-12-22,103.02494812011719,314.04998779296875,319.70001220703125,312.70001220703125,315.1000061035156,5425074
2010-12-23,102.66413879394531,312.95001220703125,315.95001220703125,312.0,315.04998779296875,3326534
2010-12-24,102.40165710449219,312.1499938964844,313.8999938964844,310.1000061035156,313.0,1859093
2010-12-27,100.81060028076172,307.29998779296875,314.29998779296875,306.5,312.1499938964844,5273320
2010-12-28,99.64602661132812,303.75,309.95001220703125,301.0,308.0,8055446
2010-12-29,101.77836608886719,310.25,311.3999938964844,304.29998779296875,306.1000061035156,5772875
2010-12-30,101.056640625,308.04998779296875,311.6000061035156,307.0,311.0,2643251
2010-12-31,103.2546157836914,314.75,316.45001220703125,308.29998779296875,309.5,4960987
2011-01-03,104.09111022949219,317.29998779296875,318.0,314.54998779296875,315.5,2929118
2011-01-04,104.71444702148438,319.20001220703125,320.0,316.04998779296875,318.8999938964844,2716995
2011-01-05,101.6307373046875,309.79998779296875,320.0,308.25,320.0,8555905
2011-01-06,101.40111541748047,309.1000061035156,313.0,308.5,311.0,2763146
2011-01-07,101.40111541748047,309.1000061035156,313.5,302.1499938964844,310.0,2298583
2011-01-10,100.10528564453125,305.1499938964844,310.0,302.1000061035156,309.8999938964844,5413595
2011-01-11,101.38468170166016,309.04998779296875,312.95001220703125,306.0,306.0,2781948
2011-01-12,101.20427703857422,308.5,312.8999938964844,306.25,309.8999938964844,1181115
2011-01-13,101.84397888183594,310.45001220703125,313.95001220703125,307.5,309.3999938964844,2070696
2011-01-14,101.86038208007812,310.5,315.5,307.95001220703125,310.45001220703125,2244505
2011-01-17,102.72967529296875,313.1499938964844,314.0,306.20001220703125,307.25,1707118
2011-01-18,102.0736083984375,311.1499938964844,313.95001220703125,308.0,313.5,844507
2011-01-19,101.49952697753906,309.3999938964844,312.70001220703125,307.95001220703125,311.0,1426048
2011-01-20,103.56624603271484,315.70001220703125,319.20001220703125,308.1000061035156,308.79998779296875,6121175
2011-01-21,103.05776977539062,314.1499938964844,316.45001220703125,312.0,316.45001220703125,2413133
2011-01-24,101.84397888183594,310.45001220703125,314.8999938964844,309.0,314.8999938964844,1097986
