Date,volume_ratio_5,volume_change_ratio,dist_sma_5,return_lag_3,momentum_10,price_diff,vma_5,bb_width,momentum_20,week,rolling_vol_10,macd_hist,vma_10,day_of_week,momentum_5,return_lag_20,sma_200,volume_change,vma_20,dist_sma_100,month_cos,volume_lag_3,rolling_vol_20,rolling_vol_5,day_of_week_sin,dist_sma_50,dist_sma_10,Volume,rolling_var_20,rsi,roc_10,open_close_diff,High,dist_sma_200,roc_20,volume_momentum,dist_sma_20,atr_pct,return_lag_5,volume_lag_1,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2007-07-03,-0.6726429477346608,-0.9019999058811828,0.40116225355010093,-0.3092275955518173,-0.16533641457258905,0.016683927082540274,-0.955170131120231,-0.419723577453534,-0.6334079098007199,0.023017135404987444,-0.8142544611060529,-0.3029824357477901,-1.02821758464926,-0.7024246365801826,0.09364868147809209,0.04649125181369148,-0.3923735883628507,-0.3195961173310005,-0.9968328938051704,-0.3708245428881163,-1.1902500644541847,-0.8307226615781332,-1.1054884343363183,-0.6386017159994205,0.8305857570178427,-0.5264217119309056,-0.0215745551787412,-0.8670078230462809,-0.47017477055614826,-1.1314030596040083,-0.1632711236739472,-0.02073467890891842,-0.21618923976069995,0.17059304395331348,-0.6113434947837977,-0.6646484483653582,-0.41449364560154495,-0.693363042484453,-0.448828068477341,-0.5998666497867324,232.228271484375,-0.0171354531031896,0.0718960715403583,0,0
2007-07-04,1.3676643301633669,1.8738942252962087,-0.2467101986507696,-0.2387925687135517,-0.5970630125337548,-0.7475076702511104,-0.8911114917263809,-0.4255716627012495,-0.7915064239159583,0.023017135404987444,-0.8549270687620236,-0.29026146804687664,-0.9999904537015168,0.00670005037968791,-0.16208358681079874,0.014524073755649482,-0.3877512564825235,0.43686692266813837,-1.052709469236982,-0.45232883037917326,-1.1902500644541847,-0.8224310156811694,-1.1054303399948728,-0.418308002227169,1.2070263500724963,-0.6706691729949186,-0.37518859899672957,-0.5128829218125358,-0.4747555393472912,-1.3278202113689486,-0.6165987847887668,-0.7965809317225433,-0.222353356145357,0.08505775084435692,-0.7660724662969699,0.008278572984554866,-0.6416224436433515,-0.6289043322687969,-0.1630195683413734,-0.868513384070664,230.90415954589844,-0.00571808604873,0.0681130931135158,0,1
2007-07-05,-0.7276044666185371,-0.9198524452321488,-0.43692432788212376,0.9800755147378715,-0.6820311334053263,-0.268969928192209,-0.8930672580883172,-0.4479402067672383,-0.865847648279125,0.023017135404987444,-0.8650794220457919,-0.2960141842771708,-1.02923401238105,0.7158247373395584,-0.14841843965807638,0.10246450076352849,-0.3831816523759298,-0.390472143386767,-1.0774685634917531,-0.4699943960581258,-1.1902500644541847,-0.5969968167162776,-1.1054884343363183,-0.42325432242338384,0.15226324710391012,-0.7074512413985858,-0.4061165658335583,-0.8398427031272873,-0.487119102576199,-1.3408049948608058,-0.7055586715191645,-0.0960797647343451,-0.2553632422793702,0.04809208299043872,-0.8371075226361216,0.14495271209654415,-0.6682421854810018,-0.6595599477018675,-0.3087401834792566,-0.5143440027674662,241.9188842773437,0.0465997503428499,0.0636599157650854,1,2
2007-07-06,3.309995046666529,5.294862404453022,1.0757625261435404,0.040291027854888695,0.13664437364806925,1.9264448151586648,-0.5951739048649499,-0.5056751784518592,-0.3755592543321427,0.023017135404987444,-0.17681358324921995,0.09602130066564794,-0.8655537724856908,1.4249494242994292,0.80685681646296,-0.36732805723539325,-0.3782939860619522,1.5354654693970666,-1.023671183192628,-0.19546322793166948,-1.1902500644541847,-0.8661079803325403,-0.6209234138693268,0.43163805801340555,-1.5394454221063165,-0.27257102972271346,0.8097511150858246,0.4186739682364756,-0.5134501278986581,-0.05059955499448732,0.1594477306119381,2.181299822637371,-0.1586956020525179,0.22925881621755348,-0.3594674737571314,1.7281944663556281,0.15737466277646348,-0.5773534255566174,-0.23830518885854338,-0.8413448520605792,249.45790100097656,0.0306876864597389,0.0351894581225398,1,2
2007-07-09,1.1133307097879523,-0.5524010374610135,1.8826713788386897,-0.7996310167552924,0.6353263616864205,1.3080217978141566,-0.4496058522034163,-0.49231190094412425,-0.07818972982031833,0.09020505467879891,-0.018107267562424995,0.601491850388072,-0.7569098838573475,-1.4115493235400531,1.001425282727346,-0.0708962772155577,-0.3731910782709301,-0.4914818948061447,-0.9735015013656911,-0.008511876749699223,-1.1902500644541847,-0.5113263204184403,-0.4644770727725355,0.5406743208311952,-0.6935910875012034,0.021994610675759547,1.5161553380360513,0.0085606198989338,-0.5075612049644738,0.6938228031845705,0.6967797883268059,0.9995103455879005,-0.11134117419602375,0.34709069006116794,-0.06628554836050873,2.16170708605975,0.7022791638186051,-0.5317350910524649,0.9805623370727348,0.4173298960403878,253.85223388671875,0.0174621738896895,-0.0083280786583288,1,2
2007-07-10,0.538596804051706,-0.1895548277312296,2.0003126847172763,-0.2763777271667346,1.005182886063042,0.7484969863939827,-0.22954104153039648,-0.4042380931113508,0.09778889765073222,0.09020505467879891,-0.05214535524388096,1.0460298576281983,-0.6487282941830579,-0.7024246365801826,1.3248449639872066,-0.060268511595142946,-0.36789538437302777,0.0577244975717931,-0.916393167843603,0.10258021563050673,-1.1902500644541847,-0.8388924800865842,-0.4225761070093604,0.4990298575982881,0.8305857570178427,0.1859002893166588,1.7786027420937056,0.05056669484692188,-0.4666276978429651,0.7257083450212081,1.105444309238452,0.7221728507792518,-0.08979552906937521,0.40811063746587706,0.10761213397593793,2.8509211284262292,1.000333842489199,-0.5645823968075703,0.04077828005479687,0.007165035171097956,248.59719848632807,-0.0209184315300323,-0.0263923623566936,0,0
2007-07-11,-0.5520544838318563,-0.6795718225417092,0.5690579356318805,2.121327441237861,0.7544562646218336,-0.9683881597591544,-0.197826783156576,-0.38476200303558356,-0.043059939919128085,0.09020505467879891,0.10214613012010974,1.1072003075547456,-0.5962135074940483,0.00670005037968791,1.227228371055088,-0.2999344735253548,-0.3628023523578895,-0.5171148089913377,-0.8839256057010606,-0.017978640003409093,-1.1902500644541847,0.4219582314573803,-0.36153106374191885,0.5912641713562262,1.2070263500724963,-0.007686749281219065,1.0083648466135866,-0.38064826217430375,-0.45699320865794946,0.3242108413247832,0.8363983289815948,-1.0648698415855635,-0.09981940874935605,0.3000545696892472,-0.031101605853575662,2.725311967368345,0.6113757370149248,-0.54305518956398,-0.7991433803682302,0.04917638631718625,246.0814666748047,-0.0101712633971604,-0.0057753378094435,0,0
2007-07-12,-1.3059267821885705,-0.7564175869596708,-0.3410009247873127,1.3920840236209266,0.6976646964581281,-0.480991523723504,-0.1618589759802253,-0.38523880335396593,-0.11677304100143682,0.09020505467879891,0.12540239935208003,1.0129690083359884,-0.5775638152548123,0.7158247373395584,1.1335269045747585,-0.12076631797062491,-0.3579911767741288,-0.36892823070479125,-0.8746241492472686,-0.07067469326185682,-1.1902500644541847,0.011084288480738797,-0.3472162967590829,0.658156164039692,0.15226324710391012,-0.0904500666962026,0.5648248444032977,-0.6898725955549645,-0.45723262284377897,0.4022011309527446,0.7800918951836783,-0.7816241222750722,-0.12522495781787843,0.2414879495539105,-0.10438742186314154,2.8227756358869596,0.42886691950461886,-0.5141173663121514,-0.27589033011997,-0.3820927337159331,250.5834350585937,0.0181292927003044,-0.002896012807534,1,2
2007-07-13,-0.860650989614533,-0.013986201438170373,0.10830582630704548,0.7859641602790438,1.012114003017105,0.7676482699097127,-0.41065534666667936,-0.33050258711177405,0.09433711151799189,0.09020505467879891,0.1212790910475265,1.056210254053336,-0.5506426546227656,1.4249494242994292,0.6214048475263788,-0.21393368416323738,-0.3531457900666936,0.0931557963114937,-0.8576095285181548,0.04493674785609426,-1.1902500644541847,0.05316826773382832,-0.3074549771082222,0.1517730817124574,-1.5394454221063165,0.1034430519754634,0.840167582330486,-0.6186986548013885,-0.4291161769155662,0.7045029286199063,1.1304773723250607,0.46029323014385715,-0.11721724644451412,0.3054894463253888,0.10687816862792139,1.4990025906454667,0.7349333189855275,-0.495479559198007,2.121813741554839,-0.6913559074034386,247.38902282714844,-0.0128298503211299,-0.0695356584646778,0,0
2007-07-16,-1.034071169304564,-0.5962217055269284,-0.3412388594019619,-0.9730033798269356,0.5512888035013452,-0.6017472351231222,-0.5944615923083657,-0.29970696523754187,0.1112744615701281,0.15739297395261037,0.15116907316700268,0.9261039514615844,-0.5716096567134529,-1.4115493235400531,-0.22260426662317703,-0.7016912955204113,-0.3484239706347492,-0.16231167855700016,-0.8536500824476212,-0.02570663711405665,-1.1902500644541847,-0.37884641888883425,-0.3163657681646302,-0.11637348488592703,-0.6935910875012034,-0.004665500985240506,0.35836194180735653,-0.7578314566653878,-0.4122667667450236,0.637064814123369,0.608100664717097,-0.5489844861516734,-0.11249335074069053,0.23577415346426442,0.12723769187384376,0.6058765851723221,0.48089348121701025,-0.46560006198462145,1.392570657499757,-0.6201730268045793,247.2401123046875,-0.0006021098086753,-0.0541601420705957,0,1
2007-07-17,-0.7394975882063402,-0.35018814147679445,-0.15205565762984533,-0.48046503429918846,0.5272823295112076,-0.05986962285978835,-0.7956403988446578,-0.27729499402098967,0.24866919947766955,0.15739297395261037,0.15447713203771873,0.7928083054951169,-0.5612539663066121,-0.7024246365801826,-0.5798562557472265,-0.7377064763674868,-0.3436654358978566,-0.030266249061478928,-0.8527601170068391,-0.022711447022878993,-1.1902500644541847,-0.6886442385293349,-0.3579281877228461,-0.3711588486449684,0.8305857570178427,-0.002081872370757677,0.21964663995068462,-0.7882614024455085,-0.3989869035660048,0.6798024448855332,0.5814526172031098,-0.1250530689381786,-0.11825423346402439,0.2191245584102756,0.2726729575129349,-0.3475806857823997,0.4344003239464357,-0.44270018183487075,0.7864510714020146,-0.7593233045271487,247.1656036376953,-0.0003014069827823,-0.057272595843594,0,1
2007-07-18,1.0530411068098111,1.1131013017653983,-0.11771083594962949,0.8165379441064023,0.7470705086242341,-0.0466315085384494,-0.8168904676077658,-0.25482446424108124,0.10469015638663112,0.15739297395261037,0.050985312971159186,0.6650933136033169,-0.5555161772442723,0.00670005037968791,-0.17249232783720758,0.6995199915401695,-0.33886885592409044,0.3942110498439356,-0.8344729057068032,-0.016949082160219724,-1.1902500644541847,-0.6173382988588736,-0.38536546360986423,-0.5921121401359851,1.2070263500724963,0.0016715450859926535,0.04715196557294893,-0.4692518037440545,-0.38585679668784734,0.7831245924871582,0.8334344949882975,-0.13726077945032375,-0.10903682110669022,0.20375609845376783,0.12059473495999398,-0.5074224709540219,0.40753593628247176,-0.3902359165549718,-0.9725156641379488,-0.7897570724787604,245.36984252929688,-0.0072919383952508,-0.0816232629873169,0,1
2007-07-19,0.5184687910193955,-0.3474262489916005,-0.38710097199811533,-0.6023069919929984,0.7207542299053932,-0.35288914756722684,-0.7779196355340544,-0.24468031839241286,0.029089793549777865,0.15739297395261037,0.05988959130346222,0.4890125050824862,-0.5144253598344423,0.7158247373395584,-0.11587837549249827,0.023418537218570405,-0.33425805585009527,-0.06391378524066274,-0.8280941677718157,-0.05625461734530486,-1.1902500644541847,-0.7567291358822981,-0.37551246531646715,-0.6294647993827454,0.15226324710391012,-0.06414476459145041,-0.3046360782297644,-0.527381180673263,-0.379667997551484,0.7343502995238608,0.8096959876675974,-0.4697115918817965,-0.12896953158804544,0.15942411125448536,0.043658307509228896,-0.35017988422805635,0.2638884194915073,-0.3069619214145876,-0.47997754390123476,-0.4707074043863742,233.7509613037109,-0.0485103529568394,-0.0702705487103055,0,0
2007-07-20,1.6333557829970693,0.6139535101983109,-1.7548241123706383,-0.04191461633770061,-0.5421172448314616,-2.1006894716894084,-0.6614905573879218,-0.22119320251585162,-0.2726719668688845,0.15739297395261037,0.15400067875895163,-0.03450760856747593,-0.5870058110307641,1.4249494242994292,-1.3835202497799843,-0.71490678116112,-0.3300310609680481,0.4854761310142667,-0.7790447048308355,-0.33465316150076724,-1.1902500644541847,-0.7872155169228712,-0.09542575972262614,0.027070011968949675,-1.5394454221063165,-0.508659956982598,-1.479581593964826,-0.13324005321050114,-0.36695088251659264,-0.1968752972030033,-0.5576708871759601,-1.880751585319669,-0.16318911870602848,-0.051999196329763735,-0.26517256160886676,-0.009947115297719817,-0.5600551025784799,-0.14118651375795627,0.8170248412446764,-0.5288440826906456,234.3467712402344,0.002545666072952,-0.0409386775453764,1,1
2007-07-23,-1.093253704865702,-1.06677975108926,-1.238549991699547,-0.02813352809847917,-0.9295224957351861,0.07263640822456728,-0.6730780091070938,-0.2085220824044161,-0.19707680947358208,0.22458089322642186,-0.1217596687902994,-0.34399219894264166,-0.6941452896980387,-1.4115493235400531,-1.0854810986563483,-0.2850578043682193,-0.32575056554716936,-0.8107060121607639,-0.7782347084336184,-0.31713570427376564,-1.1902500644541847,-0.46761428424613394,-0.09750133096936686,0.13256706706732546,-0.6935910875012034,-0.4707970743756542,-1.2580004681325465,-0.806146089033522,-0.35999044272758024,-0.18056341087773728,-0.9379482451433709,-0.06804767869012261,-0.21734141630536674,-0.05347754989453266,-0.18774761189458772,-0.06203317412646276,-0.509359993158856,-0.09386766634273949,-0.6018194458635452,-0.1346534488964661,233.47789001464844,-0.0037145635816735,-0.0577860147378077,0,1
2007-07-24,-1.3056399748041314,-0.49226857432416,-0.9344147417686351,-0.3485067402496601,-1.223190370807649,-0.18797199901608072,-0.6910298763054724,-0.2025591782010938,-0.14531852571913223,0.22458089322642186,-0.27757195868810947,-0.5508655645017213,-0.8143003738233076,-0.7024246365801826,-1.1420950510010643,-0.45017606634329016,-0.3215267714890976,-0.06250154662625108,-0.7846814135328755,-0.33730168366844054,-1.1902500644541847,-0.5258514676943103,-0.10644064930321469,0.10665230174939294,0.8305857570178427,-0.4922946680194304,-1.1392906913348109,-0.8631128784241463,-0.35666164339056533,-0.0198807395322597,-1.2171310068179952,-3.16443687221129,-0.11710205691935761,-0.07976743685187368,-0.13438074179269413,-0.11590595833775894,-0.5693073634871625,0.15838785825058044,-0.041427326536264186,-0.8076440054835008,227.79254150390625,-0.0246520741265052,-0.0621479530808131,0,0
2007-07-25,0.6463198321946426,2.5534945879401523,-1.260082238372399,-2.23752991942054,-1.24720025033369,-1.0449525695163389,-0.6709114653943569,-0.14318987398851238,-0.3319590542576986,0.22458089322642186,-0.24885118064912057,-0.8408283069285989,-0.8149208914445504,0.00670005037968791,-1.5832960861947614,-0.16383183318495306,-0.31749128508545754,0.5870342159685585,-0.7567407776231945,-0.4707436665991146,-1.1902500644541847,-0.13097936761187617,-0.03773768440740997,0.07420295416155902,1.2070263500724963,-0.7020612919990561,-1.54968082993688,-0.3853667830717904,-0.32235414500954307,-0.23814195250113626,-1.2657431989726335,-0.8736943199497406,-0.2552480527542137,-0.18730404817189153,-0.33050582663499806,-0.12687607084735852,-0.9605917185014181,0.27537747529956613,-0.027646244600624256,-0.8646179502216869,228.7194366455078,0.0040607758817604,-0.0578811013227021,1,1
2007-07-26,-1.4438446502015818,-1.1276573970935315,-0.5365873864980768,0.10234667237208642,-1.055114403053525,0.1315454739637722,-0.7639597234449691,-0.10981590356369755,-0.24004772950238148,0.22458089322642186,-0.2114109252837557,-0.9469306632514112,-0.8445729595771938,0.7158247373395584,-1.3692035814310286,-0.3098255939624243,-0.3133956337499907,-0.6370946626226858,-0.7626646182418514,-0.44522109898525075,-1.1902500644541847,-0.8051333723818711,-0.03825332678121282,0.21489835346701208,0.15226324710391012,-0.6516508796101682,-1.2622317028567125,-0.9153519346546961,-0.3024315470612806,-0.8644004919048915,-1.0794647094102883,-0.4628383350598514,-0.26342847809203757,-0.18228255188986528,-0.23482619746403652,-0.49359345494828955,-0.8821066886254915,0.05263048673093433,-0.3480193102105001,-0.3868118472860516,224.374740600586,-0.0191784817919103,-0.0818478155297794,0,0
2007-07-27,-0.728296891082781,0.16041717400392724,-0.9741535156751063,-0.18455710717165322,-1.5487255481268307,-0.806414021036604,-0.9396234235034201,-0.03086710461142144,-0.3617602071547111,0.22458089322642186,-0.390424247011381,-1.1046429179541954,-0.8770528532301517,1.4249494242994292,-0.7972075663470062,-0.2392585726436571,-0.3094954278941434,0.06703497718503007,-0.765657521663491,-0.5514436390270285,-1.1902500644541847,-0.862205812161084,-0.0012947510366593889,-0.52447980852386,-1.5394454221063165,-0.8057880098667041,-1.4709533802483592,-0.8656812572336333,-0.2532043083382372,-1.668220030676844,-1.5621961727164289,-0.5797902987392332,-0.2749502435387053,-0.26593572896566403,-0.3647634479065232,-1.217857500900633,-1.1746355225057905,0.0892878554287045,-2.23704162532686,-0.9168635679700549,221.1886444091797,-0.0143016711194791,-0.0554698195914034,0,0
2007-07-30,-0.32981319507112816,0.08115446776107325,-1.0835209410279434,-1.1441147018536126,-1.548261543859549,-0.6002675853476751,-0.9410953299091159,0.11631520020154078,-0.6745037141052657,0.29176881250023334,-0.3883035420311475,-1.2456285429928275,-0.8842136411169971,-1.4115493235400531,-1.094592796564664,0.9818936564480396,-0.3056826024456011,0.07156264551617873,-0.7808019365059068,-0.6304603219608895,-1.1902500644541847,-0.38357369073703645,-0.05273117115314822,-0.6317438457599956,-0.6935910875012034,-0.9144707291865767,-1.551729906306784,-0.8122832983695345,-0.1550345441131068,-2.202099419653896,-1.5808735189371725,-0.3968481664307179,-0.3026024806107078,-0.3293886541321664,-0.6842013476401924,-1.194146373925536,-1.3561125314623124,0.12187645124964669,0.10283389618723959,-0.8671866516339264,219.409408569336,-0.0080765019246789,-0.0706832148742111,0,1
2007-07-31,-0.3504799359132218,-0.20273236721808827,-0.9107309123620116,0.17178353883747915,-1.6392276648467539,-0.34994885269232223,-0.9272556095169233,0.2699802981694669,-0.7526096294768083,0.29176881250023334,-0.4204961073304858,-1.3193928158448556,-0.8864684388457305,-0.7024246365801826,-1.1661773381643115,0.04034802357423557,-0.30188846136194497,0.01505071997910334,-0.7764402970237739,-0.6745220399885955,-1.1902500644541847,-0.9145417507444801,-0.052779435756656196,-0.6777810831038648,0.8305857570178427,-0.9664616430281943,-1.453479101363034,-0.805407265573978,-0.04359601383368051,-2.1362995746895117,-1.675300137484783,-0.8806436550499234,-0.3145851448045524,-0.36879913635479883,-0.7645968366124952,-1.144285458082485,-1.429140201715156,0.11598806905285203,-0.1840697521243848,-0.8137819856873527,214.9819793701172,-0.0203852223683942,-0.0649379226402308,0,0
