Date,High,return_lag_1,roc_5,high_low_range,return_lag_5,atr_pct,volume_ratio_20,return_lag_10,Volume,rolling_var_5,bb_pct,week,month_sin,rolling_var_20,volume_lag_10,volume_momentum,dist_sma_10,dist_sma_20,day_of_week_sin,rolling_vol_5,rolling_vol_10,day_of_month,open_close_diff,price_diff,return_lag_20,volume_lag_1,volume_ratio_5,dist_sma_200,macd_hist,obv,dist_sma_5,rsi,bb_width,rolling_vol_20,volume_ratio_10,trading_day_number,dist_sma_50,return_lag_3,volume_lag_5,momentum_5,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,-1.2039637254096063,1.3981457631471055,0.4583072270713733,-0.08414951850121477,-1.2644781974250536,0.9642046970151092,-1.1861371950153416,-0.4457483574023513,-1.0680181041047714,-0.5587013418038786,-0.8211743558407547,1.1612960600852447,-0.722496448560043,-0.43097285524950885,-1.022523941865877,-0.4291295989757199,-0.1450009158146497,-1.8036271070788614,1.2079349961165418,0.4844415432223929,0.812777543629906,-1.5765938838501228,-0.075743237664637,0.05650180450136931,0.33560597901692574,-1.0194687626341497,-1.413777825712943,-1.4178547710946834,-0.2340047367528959,-1.983814152875792,0.8140927030319521,-2.0759369312233256,2.798112740773165,0.15687912290964307,-1.4178172081795302,-1.6978732520996913,-1.7695248714916947,-1.6797186173509753,-0.892592163288547,0.05747730304944836,16.290021896362305,0.0,-0.0147063598808108,0,1
2005-11-04,-1.205859347960035,0.42876154310369546,0.10023812299713354,-1.125908146787541,0.7927042761496513,0.7032185110587815,-1.5777005595765095,-1.553539927829144,-1.0744425900574435,-0.5568082222279441,-0.7574276627430591,1.1612960600852447,-0.722496448560043,-0.4419624932627403,-0.9710783728960254,-1.229653424492647,0.1283838975989984,-1.6058796167838436,-1.537345163180073,0.4041723183161243,0.7511578187245745,-1.3485399787019343,0.03647522800427596,-0.015384350684998572,0.11799488198793487,-1.0580809677970042,-1.9241252888224152,-1.4134964597945705,-0.13209555208177295,-1.983814152875792,0.7381934775448306,-1.9630425105674496,2.6779663172693526,0.14667621103735348,-1.674107264161176,-1.6978732520996913,-1.7354059772359007,0.1752912441588427,-0.9343247469957178,-0.0004888455229958486,16.500988006591797,0.0128674915284305,0.0084409004463873,1,2
2005-11-08,-1.1994831211838926,0.4398436377996637,0.8976817049724777,-0.743686349755004,0.1743842245039529,0.42237177842660584,0.4934377857897565,-0.5910041331602531,-0.9265016824293056,-0.5671759115073972,-0.5978422402488021,1.227172868691813,-0.722496448560043,-0.4680051688920549,-0.9285188243577003,-1.0945280052815907,0.4144055061294489,-1.1262933455613813,0.8316577295029646,-0.5300550345642878,0.04718128565803433,-0.8924321684055578,0.07943474101416968,-0.03844441378966837,-1.0650764055408664,-0.9519896785068281,2.099119067797517,-1.3841156653306035,0.04167508092644482,-1.9840265491690605,0.1825077123172867,-1.59754043325574,2.2949175435629687,0.19578540594619565,0.8728343313977128,-1.6978732520996913,-1.627926093923793,0.429133496634373,-0.9191063312494374,0.1265432871684311,16.11741828918457,-0.0195598390189894,0.0201001452756371,0,0
2005-11-09,-1.2005171050888312,-0.16246698551758365,-0.04700321790191519,0.014660097775990784,1.4049698360271796,0.45082574072900616,0.598984452315297,-0.9727497459350071,-0.9111021513155412,-0.5671759115073972,-0.6528268148783822,1.227172868691813,-0.722496448560043,-0.48062485411733397,-0.9974407085707904,-0.7392220139541325,0.03359954773454066,-1.1767149203506906,1.2079349961165418,-0.7710214499901735,0.002610157847840062,-0.7784052158314636,-0.6337023522323012,-0.12796048969826399,-0.28566335740771204,-0.9307040910121204,1.687372258049015,-1.4254164364686297,0.07905811730130405,-1.9863313673205933,-0.45196371236228994,-1.6189445619650555,2.0735974680677933,0.19436689456591216,0.9155687328143137,-1.6978732520996913,-1.7177650570831509,-0.020775469660319325,-1.0140748933823343,-0.025155487455824393,16.052207946777344,-0.0040541616024103,0.0366819545016094,0,1
2005-11-10,-1.2022404262056878,-0.7208462267931494,-0.3021938928602352,-0.2634277066296663,0.4295657446391458,0.3988554771328114,0.4533432157960662,-1.2705483572617235,-0.9140868785620823,-0.5671759115073972,-0.622665561656177,1.227172868691813,-0.722496448560043,-0.49307187965309246,-0.8909011003336202,-0.2554432949603803,-0.08811586050394112,-1.0442163354335958,0.15362952366646188,-0.892929774823702,-0.19564449108392856,-0.6643782632573695,-0.8217255868315537,-0.03844373932160447,-0.6317769180329461,-0.9153133753467171,0.8519950215646067,-1.4307356007107004,0.10830459714909949,-1.9880861951768531,-0.48776169771737427,-1.4283234380049035,1.8224754797539366,0.2015183524631297,0.9135920175983909,-1.6978732520996913,-1.7115508280080904,0.44022588780688826,-1.0667650686548333,-0.06832241748474292,16.4281063079834,0.0231472603271982,0.0573447219157478,1,2
2005-11-11,-1.2028148519693478,-0.16584270608240753,0.054557098138513775,-0.5458295566931485,-0.022716934157994494,-0.14526546528734555,-0.5924186732798509,0.7958960498136644,-1.0140687140846867,-0.5671628058912433,-0.40757082259771393,1.227172868691813,-0.722496448560043,-0.5114382835675028,-0.932673234872199,0.4353056070982634,0.34661441063364373,-0.5649718159700702,-1.537345163180073,-0.5604770983811399,-0.19193439794175687,-0.5503513106832754,0.942628739894741,0.11753914087993922,0.5137424844905786,-0.9182963939887092,-0.993471815954879,-1.37241734946364,0.16047327752945942,-1.9873284558371982,0.1947154360677152,-0.5172538826448653,1.3557491730426356,0.24185530164033503,-0.4112757151942979,-1.6978732520996913,-1.5414648292686939,-0.1626443478740109,-1.0731882462760112,-0.007888838102844421,16.84235382080078,0.0249031074092919,0.0159816817987536,1,2
2005-11-14,-1.186271131403267,0.8077932424591953,0.2433417577198084,0.8896331992843621,0.44071665908988134,-0.08861356699070838,2.0428876044394566,-1.6984004591384274,-0.765327597886362,-0.5634819141418427,-0.11173053986361146,1.2930496772983815,-0.722496448560043,-0.5254299045415805,-1.0116224741378654,0.8958859926267725,0.6784814753738303,-0.09020833299728788,-0.6918578197568057,-0.38245800684499576,-0.6585651457316033,-0.2082704529609929,0.3489764859148243,0.13109999577267076,-1.4399606640638758,-1.0182209949954317,1.6372576678052349,-1.3081319705330208,0.22652623207100475,-1.9835698722844033,0.8681099384885484,-0.06324451227639047,0.9157622602762016,0.2849355275910073,2.5148826668786795,-1.6978732520996913,-1.3565401733487326,-0.7215423844603805,-0.9465709086140992,0.024792929225810494,16.769479751586914,-0.0043362218394534,-0.0371185113588588,0,1
2005-11-16,-1.1947727598004776,0.8706412745838493,0.23740370910147446,-0.945820213847211,-0.16533431030160628,-0.1970147806977304,-1.036163550346429,0.17479217161196295,-1.0506069973715686,-0.5613697030313289,-0.0588188037808648,1.2930496772983815,-0.722496448560043,-0.534318856973844,-0.9174403963190371,0.6034818853789193,0.4193200544705565,-0.028939680124723866,1.2079349961165418,-0.3798032996074039,-0.6214430504346135,0.01978345218719541,-0.5185697915925118,-0.0411537520023463,-1.6869770417087466,-0.7696222704354592,-1.5681024355684205,-1.313210627599654,0.26445340304329457,-1.9844834509244174,0.5933766124540173,0.1981415505013286,0.5782868335744134,0.18693872642051332,-1.0526062741672568,-1.6978732520996913,-1.3566578507666687,-0.166023204851993,-0.925277466466684,0.023561130361511973,16.719614028930664,-0.002978029793017,-0.0622841960721811,0,1
2005-11-17,-1.195921633240736,-0.17593864838829126,0.5011481958349736,-0.9261638244387845,-0.7271810839802031,-0.3641709376031451,-0.6482182213071361,1.410918177459578,-1.0169323907629784,-0.5630118592995424,0.029001361498873127,1.2930496772983815,-0.722496448560043,-0.5424534225421102,-1.0124989621194835,0.17906869106129672,0.2773112170184146,0.04291643679322655,0.15362952366646188,-0.6494680239333019,-0.8937257574673323,0.13381040476128955,-0.30619056443416887,-0.03301764374754574,-0.5180105599134621,-1.0547383619734247,-0.9465738797713683,-1.3146959612428055,0.28374309802523134,-1.985732856201091,0.2605406456986851,0.6503585328100876,0.1978148403812712,0.18614211426866079,-0.5852224004874458,-1.6978732520996913,-1.3468302488639077,0.8085173578428501,-0.9098810714313078,0.06672683380455618,16.999622344970703,0.0166086058117281,-0.0737724884398001,1,2
2005-11-18,-1.1936239082731575,-0.12732410886694506,0.8359827504007606,-0.9289668186986045,-0.1687309940749036,-0.4858043799788883,0.5568209891895296,0.4311225807253846,-0.9042034556956033,-0.5670649590178442,0.5392730593771268,1.2930496772983815,-0.722496448560043,-0.5497835298616499,-1.0652390729592047,0.09237760008674199,0.5336605633172485,0.36245731876835996,-1.537345163180073,-0.7223150981986225,-0.8690612348369774,0.2478373573353837,-0.1943913296637207,0.08363093343553528,-0.4387320458646504,-1.0210830323644684,0.6527477552889421,-1.2687345177907623,0.3119874802096841,-1.9833592394508304,0.42959986791503085,0.6020059312833462,-0.25775090874554335,0.22543631129294553,0.6802285175208652,-1.6978732520996913,-1.210121326035048,0.8714237826546768,-0.9128651908451465,0.12222800473929475,16.692764282226562,-0.018215779789796,-0.091616983664461,0,0
2005-11-21,-1.1947727598004776,0.5737514667082763,0.17257206742574197,-0.7395585689327209,0.8109512290248495,-0.5598101031083941,-0.9971738981068093,-0.023196384180712615,-1.0460462391972316,-0.5671759115073972,0.456850093392972,1.35892648590495,-0.722496448560043,-0.5526897038016186,-1.0716683379584606,0.03862272518111904,0.10514202399435653,0.18711514509111463,-0.6918578197568057,-0.5103451128077863,-0.746320112502842,0.5899182150576662,-0.6923777751507958,-0.12389412174102343,-1.5436328381308313,-0.9084186288791625,-1.3355931094878337,-1.3075804161698676,0.30407119467357374,-1.9843183011486305,-0.25527189075063844,1.0992817227496328,-0.6233466975320034,0.13712775562903828,-1.167993780550965,-1.6978732520996913,-1.302019764085381,-0.1761285273911291,-1.0128266653014761,0.012460528198801961,16.22865104675293,-0.0281970857483202,-0.0552678419025049,0,0
2005-11-22,-1.1983342696565724,-0.6727375512283847,-0.6398350925230498,-0.18735627716715594,0.8741895471267566,-0.5321710287726196,-0.24871582333662784,0.4423236992924011,-0.9896141257577578,-0.5647845201849653,-0.2549202516186593,1.35892648590495,-0.722496448560043,-0.5526897038016186,-0.9449310024308443,-0.6823339192015893,-0.4329455956273963,-0.15991651388392658,0.8316577295029646,-0.5342860439959343,-0.5873934015111402,0.7039451676317603,-0.8871090838099561,-0.17950199020521507,-3.0087065979534984,-1.0501802146011878,0.2244994209796321,-1.36880088527023,0.26262725131272496,-1.9858401431953223,-0.9100112866408958,0.5052816031667771,-0.6695469479895776,-0.3434912591553138,-0.45172438175960167,-1.6978732520996913,-1.452494895301662,-0.12746881965206236,-0.7641362046479881,-0.12875446363429852,15.756868362426758,-0.0295019065527757,0.0009451971978914,0,0
2005-11-23,-1.2028148519693478,-1.0300041058871887,-1.0100480471124613,0.4357771539094535,-0.17888963213395467,-0.47192141063890736,-0.3316119828385664,-0.16645585827667023,-0.999381245137095,-0.5542964586862668,-0.9859584747082455,1.35892648590495,-0.722496448560043,-0.5526897038016186,-0.9236173800485704,-0.39883242113738154,-0.9342375508395614,-0.5066475658814387,1.2079349961165418,-0.37418289187460874,-0.43660232540998806,0.8179721202058544,-1.2756424254232255,-0.1822140262901486,-0.5836087771926494,-0.9937804056765892,-0.15652681944557623,-1.4309809762900496,0.20125435774261735,-1.987264580723258,-1.4421997166511846,-0.4238812722647347,-0.6581549999969456,-0.291492281930701,-0.5009081037494659,-1.6978732520996913,-1.6022165354658227,0.574258131716243,-1.0493575076526753,-0.19288742601318418,15.53056526184082,-0.0144663221606361,0.0080008215260206,0,0
2005-11-24,-1.2098229602332795,-1.076708298223546,-1.1759799745908996,-0.13232499303634343,-0.12997319655597214,-0.45854579395955314,-0.5539735504801523,-0.7308322021427583,-1.018145269986026,-0.5451639060998895,-1.2380848379757527,1.35892648590495,-0.722496448560043,-0.5526897038016186,-0.908206393531665,-0.386613721750085,-1.1455024863744014,-0.6619322846000737,0.15362952366646188,-0.4230757695570503,-0.4638721763439157,0.9319990727799486,-1.0989539348542956,-0.09540863753035876,-0.9643582261494268,-1.0035419338768257,-0.49535930448622145,-1.4564794509821402,0.1467469146641136,-1.9880861951768531,-1.4400800781332195,-0.7948211103973621,-0.6012344818295099,-0.330623646952623,-0.6405669470147028,-1.6978732520996913,-1.6522373371638237,-0.6733890106807701,-1.0156897587987297,-0.22125345094299984,15.511383056640623,-0.0012358894129327,0.013492192529097,0,1
2005-11-25,-1.2136142272470751,-0.53853108420138,-1.4299676164209834,-0.8623950410694505,0.5754560549720429,-0.38637533115438655,0.7673014124249813,-0.1698678347425873,-0.9124372678771152,-0.5530573014806109,-1.2149842618296436,1.35892648590495,-0.722496448560043,-0.5526897038016186,-0.9111933410570979,-0.40440523305399145,-1.1055998050201992,-0.6684903149460922,-1.537345163180073,-0.8984623064105002,-0.4627952879847286,1.0460260253540428,-0.008938635397363195,-0.02216747600362053,-1.261379733059694,-1.0222952172758464,1.4835009830126222,-1.4515522446002986,0.11307443222111849,-1.9880861951768531,-0.9086990695517957,-0.8075924843576119,-0.5718192597092706,-0.4365581982450311,0.786885049413188,-1.6978732520996913,-1.6177471240169252,-1.0309875049955695,-0.9029837807145507,-0.2693546292978901,15.795222282409668,0.0181333619721599,0.0340338772576444,1,2
2005-11-28,-1.2102250626504292,-0.06496668851423563,-0.9077652214904153,-0.6053571439581455,-0.6787736537715398,-0.49410423956343097,-0.2266781367809799,0.8142251548879462,-0.9951575297214132,-0.5644642765104925,-0.7328512548273798,1.4248032945115183,-0.722496448560043,-0.5526897038016186,-1.0112495510670958,-0.11670723355336922,-0.6754783090214147,-0.4228316591709232,-0.6918578197568057,-0.33707923531749834,-0.514145047730832,1.3881068830763252,0.47017194953589014,0.08498560254187487,0.7996722946895086,-0.9166477276219621,-0.21911668056274858,-1.4017551449275631,0.11445012067360773,-1.9880861951768531,0.01959330450590856,-0.7316891317415791,-0.5549482588204118,-0.4559851572683725,-0.3532218765108683,-1.6978732520996913,-1.458737270060162,-1.077735090628432,-1.0447976782660422,-0.17438759788679706,16.24399757385254,0.028015953352076,-0.005845158530894,1,2
2005-11-29,-1.2047679302439056,0.6283279301886923,-0.061873731088274715,0.30142864876206393,-1.0382588320166515,-0.4450829936058783,0.8270534740464841,0.877748187206739,-0.9040503623298762,-0.5642289209059013,-0.10432474505567807,1.4248032945115183,-0.722496448560043,-0.5526897038016186,-0.7623234013282859,0.13767317116631078,-0.039241342533869454,-0.08941224565655177,0.8316577295029646,-0.10745544275225109,-0.4743522106243374,1.5021338356504192,1.2473219049762894,0.14330955389938282,-1.688115356399194,-0.9993206363234064,0.9574154228459782,-1.3250000093896481,0.14862199435030748,-1.986951690897941,0.9218411944904347,-0.28115519751259066,-0.631456435358904,-0.6153807887756166,1.1435653725329131,-1.6978732520996913,-1.235082874248443,-0.5390578511855887,-0.9883770570940963,-0.027621538356170094,15.883441925048828,-0.0224462822246466,-0.0358167501103722,0,0
2005-11-30,-1.203389277733008,0.9820611378545816,0.04769720629443994,-0.04476299412803611,-1.0852530571628136,-0.41362126300363633,-0.5460615645529869,-0.18007220944939278,-1.0200179934830607,-0.5640642577754024,-0.7884575415973887,1.4248032945115183,-0.722496448560043,-0.5526897038016186,-1.0478150144519975,0.16156598264570696,-0.38238378330362655,-0.4020508806241148,1.2079349961165418,-0.2480798622282308,-0.4088408630428647,1.6161607882245135,-0.8221621536877641,-0.1428824211439415,0.1801891848475854,-0.908265623151601,-0.8086342231115013,-1.3700018107646665,0.14662286001603336,-1.9880861951768531,0.14041507304076642,-0.31124718306246557,-0.687583929458255,-0.5506407247889442,-0.5763079676219246,-1.6978732520996913,-1.3336577259641367,-0.06505346244410934,-0.998142187422483,-0.00973944954074372,15.74152660369873,-0.0089749511575597,0.0031343210998569,0,1
2005-12-01,-1.2097655045091504,-0.8241623282721121,0.1335125417335681,-0.6955487465184906,-0.5437337652297067,-0.440066029802797,-1.237054797097632,-0.13093554023670184,-1.0744425900574435,-0.5652887025474507,-0.9835128806722607,1.4248032945115183,-0.009529121604957724,-0.5526897038016186,-1.014115357977183,-0.02952078587641637,-0.4403431690978541,-0.504597891829445,0.15362952366646188,-0.30868706359494585,-0.40824665289814077,-1.6906208364242168,0.04543982962597312,-0.0655678097452912,1.413089524282076,-1.0241668687339234,-1.629376030137167,-1.3827443981018637,0.13650948752496084,-1.9880861951768531,-0.2311797056508164,-0.3642855834378036,-0.6599796836194268,-0.7188165578786002,-1.3403831891084717,-1.6978732520996913,-1.3337465711300704,0.628885302693,-1.0169023910217687,0.003827663492014846,16.048381805419922,0.0193057953156148,0.0354271562710266,1,2
2005-12-02,-1.2085591972577014,-0.34197532218239435,0.45873480955921225,-1.0532112938980425,-0.06722853692275418,-0.49345880589570473,-0.7452828496909847,0.5776697245526626,-1.036782310415323,-0.5671759115073972,-0.42810594976182104,1.4248032945115183,-0.009529121604957724,-0.5526897038016186,-0.9013025661100581,-0.6248492663496399,0.07095091213901641,-0.2431717808423396,-1.537345163180073,-0.2389198590899986,-0.38279406132682425,-1.5765938838501228,0.4362888284652784,0.09312440866893043,0.43585070067065623,-1.0580809677970042,-0.6239850869454042,-1.3289966758887326,0.15184846710843422,-1.9877783037537726,0.16942683258100813,-0.4201420832294738,-0.6557283928547518,-0.6917106081951848,-0.6130030103221353,-1.6978732520996913,-1.1500370024042283,0.9829471671495563,-0.9112159160995259,0.05624504421544726,15.703166007995604,-0.0217456738163784,0.0196430434200379,0,0
2005-12-05,-1.206491229447824,0.6702935029227403,-0.1665976224832279,-0.16748695014837284,0.6303714380282097,-0.586347235997608,-1.1651682866754811,-0.6822068299647798,-1.0681498356055132,-0.5666436648921193,-0.9463757390285262,1.4906801031180865,-0.009529121604957724,-0.5526897038016186,-1.0432508636208888,-1.014488137629251,-0.24477660913353733,-0.5031271223181016,-0.6918578197568057,-0.1027402192122033,-0.3634587026348278,-1.2345130261278403,-0.8916292558968845,-0.13745801174004316,-0.017282720513352376,-1.0409215889473549,-1.079477793779141,-1.3720439053160116,0.13800769222648476,-1.9880861951768531,-0.48538969387560954,-1.0049958127915737,-0.625688928866295,-0.6432699805607406,-1.101811624731396,-1.6978732520996913,-1.2352633490324427,-0.8249544778835556,-0.9939193321565378,-0.0448888010020875,15.672486305236816,-0.0019556382274021,0.0983256711990302,0,1
