Date,vma_20,rsi,dist_ema_10,volume_lag_20,week,month_sin,volume_ratio_5,roc_5,volume_momentum,month_cos,roc_20,dist_sma_50,price_diff,bb_pct,open_close_diff,roc_10,volume_lag_5,return_lag_1,macd_hist,pct_change_1d,vma_10,rolling_var_5,volume_lag_10,trading_day_number,dist_sma_100,Volume,dist_sma_20,rolling_vol_20,volume_lag_1,dist_sma_200,macd_signal,momentum_5,macd,return_lag_3,obv,rolling_vol_5,volume_change,volume_change_ratio,dist_ema_20,return_lag_20,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2010-01-25,-0.8125648822204635,-2.363842811179656,-3.0860914119765495,-0.941440180653816,-1.4676824181619073,0.6888453248065978,1.7472916296370535,-0.30364660875568583,-1.7554988672944374,1.2441823065736044,-2.887809886017837,-6.833003372793389,-0.09237448474524085,-0.8147571815986849,-2.743156273759692,0.028864847018236425,-0.9204700865448817,0.030120542062852654,-3.2543128943672497,-0.24519012507009164,-0.2981274087750708,-0.4340458444150796,-0.9226193769197706,-1.6976227450813797,-5.532510976937616,-0.9179427785858847,-3.1585236113171637,5.495408760526164,-0.9166427468615472,-4.172330602161353,-5.192193480231855,-0.15094099428437752,-4.763709487728896,-0.4229436144090804,-1.301827162630077,-1.0396996976223367,0.02447325700021658,0.9306539725240898,-4.526787330299081,-0.047435478724809126,105.53557586669922,0.0175474201378044,0.0148949037769658,1,2
2010-01-27,-0.8062065946122043,-2.363842811179656,-3.0860914119765495,-0.941440180653816,-1.4676824181619073,0.6888453248065978,3.0697806836650052,0.003400910647399743,-1.7554988672944374,1.2441823065736044,-2.887809886017837,-6.833003372793389,0.2880091196895482,-0.742473180079627,-0.04332196635957623,0.3861611013895145,-0.9204700865448817,-0.2360689620977747,-1.6311357368906114,1.1908637683753847,-0.44346377629432804,-0.4311682627951815,0.28373491091730024,-1.6976227450813797,-5.532510976937616,-0.868297491451137,-3.1585236113171637,5.495408760526164,-0.9166427468615472,-4.172330602161353,-5.192193480231855,-0.06479468362663046,-4.763709487728896,-0.5001847052026214,-1.300049654816739,-0.47213731397309416,0.06607041618662657,0.8281309532521146,-4.526787330299081,-0.047435478724809126,106.35582733154295,0.0077422259681701,-0.0008963182880559,1,1
2010-01-28,-0.804949807472737,-2.363842811179656,-3.0860914119765495,-0.941440180653816,-1.4676824181619073,0.6888453248065978,-0.8064789526787185,0.4215819083338304,-1.7554988672944374,1.2441823065736044,-2.887809886017837,-6.833003372793389,0.10522349965723202,-0.6776466066644233,0.5364996960860589,0.6843696198105323,-0.9204700865448817,1.1877423212470046,0.007808589964455099,0.49085619213136444,-0.4434268912318271,-0.42044745988145715,-0.9226193769197706,-1.6976227450813797,-5.532510976937616,-0.9179427785858847,-3.1585236113171637,5.495408760526164,-0.868129025568127,-4.172330602161353,-5.192193480231855,0.052223569409817414,-4.763709487728896,0.0308837523018336,-1.299698310382869,-0.5178103698044312,-0.08645250083021008,-0.7955983096113464,-4.526787330299081,-0.047435478724809126,104.14181518554688,-0.0210367562214882,-0.0071773500332479,0,0
2010-01-29,-0.8040060178937669,0.13720801083351594,-3.0860914119765495,-0.941440180653816,-1.4676824181619073,0.6888453248065978,-1.0290749256691942,-0.04510285351641207,-1.7554988672944374,1.2441823065736044,-2.887809886017837,-6.833003372793389,-0.44094570084006834,-0.629228043163943,0.22651329111212934,-0.477000494465289,-0.9204700865448817,0.49729817000812815,1.3225351745174683,-1.5245230103717806,-1.070224071788273,-0.42169226399362847,4.571709360609918,-1.6976227450813797,-5.532510976937616,-0.9179427785858847,-3.1585236113171637,5.495408760526164,-0.9166427468615472,-4.172330602161353,-5.192193480231855,-0.07874401222386607,-4.763709487728896,-0.2353966602009946,-1.299962153960594,0.16828127323611283,-0.006328305639020924,-0.43829139215458396,-4.526787330299081,-0.047435478724809126,104.1089324951172,-0.0003157990169943,0.0063362583154431,0,1
2010-02-01,-0.8032696941307583,0.09677739379503253,-3.0860914119765495,-0.941440180653816,-1.4009194121164616,1.2118766681284276,-1.175642362089865,-0.0902250769087459,-1.7554988672944374,0.7313685225557741,-2.887809886017837,-6.833003372793389,-0.04834114048741631,-0.5696002525125666,-1.729338170619953,-0.012519663018758974,-0.9204700865448817,-1.529207331840435,2.430514025200887,-0.0793023538800241,-1.070224071788273,-0.42227809487308027,-0.8112532339772252,-1.6976227450813797,-5.532510976937616,-0.9179427785858847,-3.1585236113171637,5.495408760526164,-0.9166427468615472,-4.172330602161353,-5.192193480231855,-0.09129860212453653,-4.763709487728896,1.1889008794437235,-1.3001679988865444,0.16827883770343752,-0.004562483155468546,-0.41941924203846875,-4.526787330299081,-0.047435478724809126,105.25601196289062,0.0109578129094741,0.0437717983889226,1,2
2010-02-02,-0.8022731386795204,0.2709940472896541,-3.0860914119765495,-0.941440180653816,-1.4009194121164616,1.2118766681284276,-0.8907028689912374,0.3444783695486253,-1.7554988672944374,0.7313685225557741,-2.887809886017837,-6.833003372793389,0.16405272874020912,-0.500699874934121,-0.979476129142264,0.031482592020096095,-0.9204700865448817,-0.07011703108737417,3.3822459004469807,0.7196658389636024,-1.070224071788273,-0.4266187184520768,-0.9226193769197706,-1.6976227450813797,-5.532510976937616,-0.9179427785858847,-3.1585236113171637,5.495408760526164,-0.9166427468615472,-4.172330602161353,-5.192193480231855,0.029551137261636884,-4.763709487728896,0.498220929526874,-1.2998894042066342,0.2519877312552756,0.0032633210330022203,-0.04922937230587624,-4.526787330299081,-0.047435478724809126,105.44102478027344,0.0017561980727826,0.0869269656126004,1,1
2010-02-03,-0.7918626719259751,0.4300650397024313,-3.0860914119765495,-0.941440180653816,-1.4009194121164616,1.2118766681284276,3.7271955810274604,-0.15859806452190645,-1.7554988672944374,0.7313685225557741,-2.887809886017837,-6.833003372793389,-0.009119823371544523,-0.43134381605124156,-0.5749011648631781,-0.10290102135822735,-0.8662114269981209,0.7237274643202324,3.940380022055255,0.06686662834353103,-1.070224071788273,-0.426865919950619,-0.9226193769197706,-1.6976227450813797,-5.532510976937616,-0.8066808063351361,-3.1585236113171637,5.495408760526164,-0.9166427468615472,-4.172330602161353,-5.192193480231855,-0.11048062787338332,-4.763709487728896,-1.528976659172427,-1.2969790787959237,-0.08542078155003958,0.1564283553165852,5.791385335709193,-4.526787330299081,-0.047435478724809126,105.59520721435548,0.001461194222978,0.0698714298438046,1,1
2010-02-04,-0.7913326147545585,-0.18636486864883078,-3.0218876424206127,-0.941440180653816,-1.4009194121164616,1.2118766681284276,-1.3821850619420535,-0.3565011174769742,-1.7554988672944374,0.7313685225557741,-2.887809886017837,-6.833003372793389,-0.014669310152538063,-0.34648607783240826,0.5803414583223925,0.047385647811656585,-0.9204700865448817,0.07578505379441762,3.940380022055255,0.04603709412601099,-1.070224071788273,-0.4315785073730388,-0.9226193769197706,-1.6976227450813797,-5.532510976937616,-0.9179427785858847,-3.1585236113171637,5.495408760526164,-0.8064950577332333,-4.172330602161353,-5.192193480231855,-0.16698404895278796,-4.763709487728896,-0.06938805372181195,-1.2968308972694251,-0.18452631836982653,-0.16641616670471263,-0.8760832978065043,-4.526787330299081,-0.047435478724809126,104.80377960205078,-0.0075231478727973,0.0636901113128915,0,1
2010-02-05,-0.7893526953201496,0.23036432805482432,-2.8125607481584916,-0.941440180653816,-1.4009194121164616,1.2118766681284276,-0.5657341334411599,0.07083141670932398,-1.7554988672944374,0.7313685225557741,-2.887809886017837,-6.833003372793389,-0.18487966404935047,0.15900877636278343,-0.8259435216731718,0.02317853512376733,-0.9204700865448817,0.05501201461062196,3.940380022055255,-0.585392059559154,-1.070224071788273,-0.43365636961285164,-0.9226193769197706,-1.6976227450813797,-5.532510976937616,-0.9179427785858847,-0.04864250555046175,5.495408760526164,-0.9166427468615472,-4.172330602161353,-5.192193480231855,-0.04630452593654444,-4.763709487728896,0.7247275533784602,-1.2973843988536993,-0.9238811721607526,0.023168956302138118,1.4889432114831787,-4.526787330299081,-0.047435478724809126,108.76717376708984,0.037119741056485,0.0646158148519567,1,2
2010-02-08,-0.7803189381430436,0.8101172553443327,-0.8907787774836852,-0.941440180653816,-1.334156406071016,1.2118766681284276,1.7968838845349304,1.2852383971471217,-1.7554988672944374,0.7313685225557741,0.7244383351049514,-6.833003372793389,0.6709909990537224,2.0847188719696716,2.0315428768944974,0.8359058180612778,-0.9204700865448817,-0.5776308831677748,3.940380022055255,2.608854227701636,-1.070224071788273,-0.40653177655853645,-0.9226193769197706,-1.6976227450813797,-5.532510976937616,-0.8157983980954203,0.9340297698259494,-0.03099603370146999,-0.9166427468615472,-4.172330602161353,-5.192193480231855,0.2927043507503198,-4.763709487728896,0.07656385925783094,-1.294641699604186,0.5734117950437311,0.12994101806329952,2.276723358480376,-4.526787330299081,-2.817491413764881,114.81504821777344,0.0541129801331519,0.021076541927578,1,2
2010-02-09,-0.7706819711079681,1.3708339199729405,1.4364264893140837,-0.941440180653816,-1.334156406071016,1.2118766681284276,0.9912577677422512,2.697324781882279,-1.7554988672944374,0.7313685225557741,1.6378720447468016,-6.833003372793389,1.0461986530609997,2.0881833097242315,3.0930632046076725,2.178424337568468,-0.9204700865448817,2.56595006203031,3.940380022055255,3.046481387504973,-1.070224071788273,-0.22082224082410307,-0.9226193769197706,-1.6976227450813797,-5.532510976937616,-0.8033984733014338,2.384211149568029,0.6493987833602798,-0.8156152068653573,-4.150966994094925,-5.192193480231855,0.7084445664852291,-4.763709487728896,0.05578372572010639,-1.2916710287754445,1.931317753995979,0.012553955236238026,-0.22378489079291158,-4.526787330299081,0.07390042337123941,113.0718231201172,-0.0152993376960132,-0.0378968593103002,0,0
2010-02-10,-0.7990400297787534,1.0999686049452557,0.5189735554928969,0.28641691299977834,-1.334156406071016,1.2118766681284276,3.7271955810274604,2.159211327123503,-0.9700536861859549,0.7313685225557741,1.3386977232009682,-6.833003372793389,-0.3562037605295201,1.6867651731755193,-1.2156834656153213,1.39258335762167,-0.8046242796752152,2.9859078463427817,3.940380022055255,-1.127349687795409,-1.070224071788273,-0.19176898852435373,-0.864566444884394,-1.6976227450813797,-5.532510976937616,-0.14988596629130063,1.7723268831552756,0.7467612930589351,-0.8032118040456686,-4.168975852058715,-5.192193480231855,0.5448698710364235,-4.763709487728896,-0.577075230603587,-1.306656472334176,2.4092980412112297,0.7180401697445846,2.334382586858621,-4.526787330299081,0.06246090313100469,112.53936767578124,-0.004720124307935,-0.0365484455280569,0,1
2010-02-11,-0.7620451571972396,1.1298083978628002,0.20779864979230703,-0.9377216102933712,-1.334156406071016,1.2118766681284276,1.1276573078690015,1.950157413668235,-0.41605814665141055,0.7313685225557741,1.3508164706192334,-6.833003372793389,-0.13826452440715276,1.3057073109302846,-1.9288919849733104,1.1011181924434712,-0.9204700865448817,-1.1252003335505139,3.940380022055255,-0.38900108566430236,-1.005903346523228,-0.23682854012004417,-0.9226193769197706,-1.6976227450813797,-5.532510976937616,-0.3836245486579474,1.4868202447816083,0.7435648863969523,-0.1495159948515516,-4.170020933946188,-5.192193480231855,0.4866215703626107,-4.763709487728896,2.5675793021245674,-1.3173446516244494,2.5170897247658086,-0.25829913434319374,-0.46264822089654967,-4.526787330299081,-0.4285284277164324,111.7993392944336,-0.0065974443337322,-0.0361178953870266,0,1
2010-02-15,-1.090967122161913,0.9637088443344565,-0.12063796812019435,4.567614170436592,-1.2673934000255704,1.2118766681284276,-1.322986630875989,1.981382754239974,3.753746073166866,0.7313685225557741,0.6979532783536312,-6.833003372793389,-0.1756277728235174,0.9820689553370588,-2.269097897472382,1.4391545820794878,-0.9204700865448817,-0.3802527188334624,3.940380022055255,-0.5205944600238698,-0.9973344854409827,-0.37669218775165897,-0.9226193769197706,-1.6976227450813797,-5.532510976937616,-0.8828491679005506,1.2043900768957987,0.5876179866274147,-0.38332013800268144,-4.172330602161353,-5.192193480231855,0.4909818277170221,-4.763709487728896,2.9876805093194947,-1.3188546280845161,2.495875467195676,-0.5504424245481832,-0.8320113340687552,-4.526787330299081,2.149791851121882,111.0839385986328,-0.0064195318678934,-0.0506695321185533,0,1
2010-02-16,-1.090967122161913,0.8764864052973349,-0.3807569021523893,-0.8068405907114002,-1.2673934000255704,1.2118766681284276,-1.171848125254811,0.543586657300971,3.753746073166866,0.7313685225557741,0.9560959468583654,-6.833003372793389,-0.17119477521672832,0.723819522143264,-2.1520344838036576,1.2956653128371844,-0.8137375006463466,-0.512446391838883,3.940380022055255,-0.5081340307455954,-0.984641413307853,-0.41297602827665525,-0.9226193769197706,-1.6976227450813797,-5.532510976937616,-0.853381111331312,0.909105660955108,0.4551016031361072,-0.8826847835829968,-4.172330602161353,-5.192193480231855,0.09407414404365241,-4.763709487728896,-1.1248316854707103,-1.3209063722975734,2.1403908385046155,0.031335885288567865,-0.04576023543785044,-4.526787330299081,-1.564404823243092,110.54533386230467,-0.0048604211047262,-0.0569811670326052,0,1
2010-02-17,-1.090967122161913,0.5819612496507479,-0.5306405507649951,-0.9404312492981945,-1.2673934000255704,1.2118766681284276,-0.8408759766612383,-1.306706697719919,3.753746073166866,0.7313685225557741,0.719637276935005,-6.833003372793389,-0.13937140051342894,0.5317450473843314,-0.37278826905705925,0.9278536788728244,-0.8013435201256079,-0.4999184786384179,3.940380022055255,-0.3988439294457982,-0.9635477681901383,-0.4248635761683595,-0.9226193769197706,-1.6976227450813797,-5.532510976937616,-0.7829750677583971,0.6821961419306122,0.4638242599507809,-0.8532084615879721,-4.172330602161353,-5.192193480231855,-0.4646646499051849,-4.763709487728896,-0.379629658195606,-1.3242525257273972,-1.23504639283018,0.07638442478373932,0.12995084362770415,-4.526787330299081,0.584688969777298,109.01383209228516,-0.0139509239137699,-0.0433431806809776,0,0
2010-02-18,-1.090967122161913,0.20627137540189083,-1.014570571598039,-0.941440180653816,-1.2673934000255704,1.2118766681284276,-1.3706694111490323,-1.265607666052245,1.3082484963092285,0.7313685225557741,0.3537609914358361,-6.833003372793389,-0.3180934394061787,0.15831345135889452,-0.9013809573263953,0.568337553198083,-0.14814429379879696,-0.39013188094960094,3.940380022055255,-1.033674444948499,-0.978481607870199,-0.4157457813760843,-0.8030203773560975,-1.6976227450813797,-5.532510976937616,-0.9179427785858847,0.22797304558758827,0.5247142446061308,-0.782782669989711,-4.172330602161353,-5.192193480231855,-0.4467039104303144,-4.763709487728896,-0.5118684776379617,-1.3249910865936332,-1.3186625158551981,-0.15716566483064848,-0.7807077868472013,-4.526787330299081,0.5046548479364638,108.54721069335938,-0.0042895741669046,-0.0352742563122705,0,1
2010-02-19,-1.090967122161913,0.5268201734543437,-1.0271467660699096,-0.941440180653816,-1.2673934000255704,1.2118766681284276,0.3867408075810184,-1.2524730189084314,-0.4336759146632915,0.7313685225557741,0.3711366816056803,-6.833003372793389,-0.12641435825193476,0.016019498045897917,-0.2136545345670972,0.4381155872587451,-0.3817708266147204,-1.030250208821418,3.940380022055255,-0.3587862293348944,-0.9622222112565114,-0.4144013648876628,-0.9226193769197706,-1.6976227450813797,-5.5314006150929735,-0.8283077339905303,0.05268110368377104,0.521162216552588,-0.9166427468615472,-4.172330602161353,-5.192193480231855,-0.44111913074926773,-4.763709487728896,-0.4993362859373961,-1.3275038027499833,-1.3077105538684768,0.10509910630605128,1.2738231869796386,-4.399852875311348,-0.42334520855035396,106.27564239501952,-0.0211490810652591,-0.0050312968172607,0,0
2010-02-22,-1.090967122161913,0.12583303680673266,-1.701895124705717,-0.9413768951253813,-1.200630393980125,1.2118766681284276,1.3842077983245789,-1.6932754612663923,0.002741755233236887,0.7313685225557741,0.12819256920838798,-6.833003372793389,-0.45130584146759994,-0.5232683975396082,-0.9991390185890558,0.13253920150572832,-0.8807561276680466,-0.34993502990792025,3.940380022055255,-1.532275987643165,-0.9318634995018464,-0.3933991864852254,-0.9226193769197706,-1.6976227450813797,-5.532510976937616,-0.6947350147023662,-0.5724928909989815,0.6338460506882055,-0.8281280514746313,-4.172330602161353,-5.192193480231855,-0.5710414673736969,-4.515194861620859,-0.3895121942173128,-1.3324722421678765,-0.827474575525609,0.14589361890902838,0.35367307161591177,-4.526787330299081,-0.5006087480712869,104.93120574951172,-0.0127311667819453,0.0155657142205042,0,0
2010-02-23,-1.090967122161913,-0.23450192478280707,-1.9236223370316392,-0.941440180653816,-1.200630393980125,1.2118766681284276,-1.0189887523490617,-1.8824839012013028,-0.20880062490537357,0.7313685225557741,-0.09700901304815229,-6.7838787740819395,-0.28442160907130043,-0.8495257203071352,-0.43137025346880525,-0.9506002994466324,-0.85130219748935,-1.5371168163522886,3.940380022055255,-0.9488281902915272,-0.9436459716544847,-0.3753038677642121,-0.812127519636106,-1.696916312109591,-5.532510976937616,-0.9089984210690458,-0.9358173835285114,0.6784767733245979,-0.6945178666890153,-4.172330602161353,-5.192193480231855,-0.6244033285305395,-4.266946521287505,-1.0298491336237308,-1.3335014667976288,-0.8647532299261154,-0.23686847056553534,-0.7894690346823129,-4.4919935879617245,0.030614054884617603,105.8563003540039,0.0087775652469013,0.0297050352428419,1,1
2010-02-24,-1.090967122161913,-0.13036797208618278,-1.2625393749354499,-0.9209363968608077,-1.200630393980125,1.2118766681284276,0.5319017979257432,-1.4721452483915451,-0.3135173188295713,0.7313685225557741,0.0890968617828531,-6.57092904298169,0.12409532528070608,-0.6756747165969359,0.6956510612488941,-1.8898297295388728,-0.7809299051502737,-0.9443595917637436,3.940380022055255,0.5644469308701633,-0.9412092522130175,-0.39896732305946037,-0.7997418061352946,-1.6956983242271966,-5.520279300031369,-0.7841238843201929,-0.7218810107135367,0.691253867822553,-0.9088413712939284,-4.172330602161353,-5.192193480231855,-0.5002359879570856,-4.015094148422917,-0.34930161525235653,-1.3301764342641158,-0.23626330193976214,0.13632205840159106,1.1630327643395866,-3.920915748837136,-0.23574374720875987,105.23548126220705,-0.0058819995450628,0.0227705328146418,0,1
2010-02-25,-1.090967122161913,-0.2367101934954713,-1.2938504910628603,-0.8600695394840039,-1.200630393980125,1.2118766681284276,-0.7978810267581236,-1.2267200053053635,-0.1864109116973775,0.7313685225557741,-0.2894492683307901,-6.4316504897578595,-0.15417003192941597,-0.8176410285409205,-0.4979158746384261,-1.6982157611958046,-0.9204700865448817,0.5702027894558117,3.940380022055255,-0.4704734882694011,-1.0344247211020658,-0.4126147366107397,-0.1469782760734152,-1.6944803363448022,-5.5096575555591984,-0.8872256119454871,-0.8800033940033692,0.6297726073975448,-0.7839318087803586,-4.172330602161353,-5.138665444415281,-0.422981702799148,-3.7815082265841657,-1.5368888449107128,-1.3316059501668078,-0.28848442831770554,-0.11454513125036155,-0.6456061916453834,-3.7459032097249225,1.188967738780631,108.00244903564452,0.0259533853281052,0.0538263643282407,1,2
