Date,bb_pct,volume_ratio_10,rolling_var_20,bb_upper,sma_200,return_lag_20,dist_sma_10,volume_lag_3,rolling_vol_5,dist_sma_5,macd,dist_sma_100,obv,high_low_range,day_of_month,vma_5,momentum_20,volume_lag_10,volume_ratio_5,vma_20,macd_hist,month_cos,High,dist_sma_50,month_sin,dist_sma_200,open_close_diff,volume_momentum,volume_change,atr,return_lag_5,volume_ratio_20,Volume,rolling_vol_10,rolling_vol_20,volume_lag_20,momentum_5,momentum_10,volume_lag_5,return_lag_1,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2011-09-08,0.31495896842749743,-0.9597235510762332,-0.3028164919217117,0.20993852875667737,-0.26625729311452206,-0.08938944232693768,0.7864604128434942,-0.7531251993781681,1.1350523372095178,0.20074357186435035,-0.03242120013914238,0.11888625472683205,-1.1759453479886965,-0.6836660275915006,-0.8858369755755643,-0.6753761247907262,-0.19660845992602963,-0.09690818443228162,-0.6231407383445743,-0.5179945318777006,0.2592117106518899,-0.021201719102731224,1.4377996073197659,0.180770573830622,-1.3969091085290672,0.864111748908025,-0.70575092006637,-0.967605645863259,-0.3557086921772668,2.2085852308791374,0.9638658089956097,-0.8579825763914732,-0.7031712904025137,1.9525272553115665,1.0866632879111588,-0.2313520324362222,0.7945068467467173,-0.29671345450544956,-0.5572828274698916,1.8613986255631376,126.58478546142578,-0.0134248373009336,-0.0201393414542231,0,0
2011-09-09,-0.11827669361483377,-0.5852596485671021,-0.3083846652816363,0.21046922095019113,-0.26203677595205765,-1.962379191238662,0.2554146393748626,-0.6548422857507061,0.5674788263298095,-0.31691635649181005,-0.043317456576974264,-0.04328324705749077,-1.1869047182606205,0.7840062097885316,-0.7720001873885534,-0.7202400018993314,0.11289019157982774,-0.12047062170109599,0.044967132356699795,-0.5364813732743415,0.17846936066485158,-0.021201719102731224,1.462345810950026,-0.015453527526198621,-1.3969091085290672,0.7328491314582095,-1.1405686621652917,-1.1280492207311519,0.10138244529829675,2.1551632214192438,1.884549157918542,-0.5966659128537382,-0.6242188438759694,1.2543839127661902,0.8831423067406936,-0.3060535183363585,-0.47323820261376603,0.4148125961300678,-0.42109181215417846,-0.6816546276807831,125.40548706054688,-0.0093599407530802,-0.0049988155708208,0,1
2011-09-12,-0.39351033724220175,-0.49454708972372086,-0.29910031293129197,0.2100479089234318,-0.257044337256332,0.35188562278279234,-0.09101978486732583,-0.42799903283218693,0.39916747379463535,-0.7151403214766304,-0.09387223060203026,-0.15741118232752274,-1.197365773354378,0.24975899469901172,-0.4304898228275206,-0.6953120198255978,-0.11091950549705328,-0.06366814371035757,-0.19302522199995523,-0.5378475793011466,0.011511161670937844,-0.021201719102731224,1.3119224279782615,-0.14839631278698984,-1.3969091085290672,0.6391669053948378,-0.2262558203568004,-1.00098290515991,-0.024443777136011147,2.076983410183422,-1.0530257034461845,-0.6487614121925107,-0.6423323743296984,1.2946122482007867,0.893442465059043,-0.6142285972282406,-0.219303670270323,0.18001402510092937,-0.752999924975766,-0.7650058203462046,124.9072036743164,-0.0039812927019039,-0.0026525145008558,0,1
2011-09-13,-0.4709847855997461,-0.54404334485399,-0.2870078563772496,0.20561606579932137,-0.2514225450813592,0.7440446325529626,-0.37580533184342846,-0.7019686204189436,0.3866993318901918,-0.8562343123582556,-0.15018556713922426,-0.20496507438905098,-1.2061046112795388,0.14218730307531324,-0.31665303464050965,-0.706187572948491,-0.3575903728868965,-0.01777617846415878,-0.5113305048137724,-0.5349832002499321,-0.1369190728671285,-0.021201719102731224,1.3383567124693105,-0.195221885229482,-1.3969091085290672,0.5940766448287406,-0.47807257517610513,-1.063581053643541,-0.0821137516372603,2.172101053876396,-0.3429534477637341,-0.8407358934430675,-0.7049341863919271,0.5518789490075868,0.855499173444288,-0.7489075143467839,-0.1621288111871735,0.9183943709064346,-0.6547099783380023,-0.5323867724826647,125.50514221191406,0.0047756405292258,0.0063627491864208,1,1
2011-09-14,-0.2953852200689625,-0.13235036483308832,-0.28257933759325005,0.20152834088997293,-0.24584715854630781,-0.1430137537775047,-0.293284584786096,-0.622927098763393,-1.1475624074428046,-0.25623617330397186,-0.1705503071314235,-0.15601311476869023,-1.1954932780987313,-0.6307202362558851,-0.20281624645349872,-0.7523654408502175,-0.25046951079217716,-0.4040112333972472,0.15683184219784274,-0.540278865001906,-0.16287477952638266,-0.021201719102731224,1.327027843157909,-0.11867051948522987,-1.3969091085290672,0.6286186658056183,0.04923112149451714,-1.2754110085140806,0.08726825400233944,2.0157430219609043,1.8618301184419614,-0.6283161217223233,-0.6368698341030034,0.3003352149742171,0.8623656059247146,-0.5421832900155314,-0.9281431959275966,0.483945122754689,-0.4278504927817257,-0.22458656804242175,125.73767852783205,0.0018510887724687,0.0174488433816618,1,1
2011-09-15,-0.20682369184269617,-0.787422051093436,-0.28713471118219697,0.1947403015478546,-0.2401746264980991,0.27234587924560444,-0.2599805125182367,-0.6410610651267474,-1.1264620278388433,0.05172476738032901,-0.1757907785324798,-0.13949693043413994,-1.1889791785624593,-0.8447814854105774,-0.08897945826648779,-0.7707669675269766,-0.29249827107147336,-0.5547597596153403,-0.7544300640271662,-0.5648920781663892,-0.14460143953205606,-0.021201719102731224,1.323251297289664,-0.0779112642957687,-1.3969091085290672,0.6364753780454433,-0.4046454214836815,-1.2973071780748628,-0.19402397049328085,1.601394396440469,-0.6814223318252053,-1.0512832947330906,-0.7858024166292908,0.19178217749942778,0.8573082220587983,-0.3650039693088804,-0.544683319186672,0.18806737179012378,-0.7018396853116077,0.2765404462491721,125.9535903930664,0.0017156885824686,-0.0083569867431343,1,1
2011-09-16,-0.09029656863594525,0.6325531145696844,-0.38294732265342624,0.1603500735226205,-0.23483092613389064,1.588611606713837,-0.12595466040206976,-0.7037335053294681,-1.3755314672183367,0.19400616447347663,-0.16972588837503919,-0.12458496992716181,-1.1752240938218323,-0.541063269092586,0.024857329920523127,-0.7481360590802035,-0.6824689804434269,-0.4184390733971381,0.8793383755550879,-0.5839674810220898,-0.10080200871252944,-0.021201719102731224,1.3308040048794871,-0.039400501557487914,-1.3969091085290672,0.6436349367734002,-0.2950847027975761,-1.1206976606064456,0.3402302402339762,1.3864021025566675,-0.7647800533784673,-0.183229314539498,-0.5225958924034835,-0.4111589781494249,0.6729175634017889,-0.19376119166463113,-0.12896597725146022,-0.4463892542280039,-0.6227925075372511,0.10917912792884812,125.0732879638672,-0.0070136396831152,-0.0363918445233484,0,1
2011-09-19,-0.27257544689911417,-1.3636748149097597,-0.4100072571617063,0.14451374822316157,-0.22968680983124828,-1.1136064775825634,-0.32543753388438273,-0.6355923619944454,-1.4837777459633181,-0.14440454230313945,-0.19469090364056135,-0.20517127913423552,-1.1784285493073576,-1.3372884365191016,0.3663676944815559,-0.8068771942022682,-0.48948424186142897,-0.7506632043087094,-1.5055114270398882,-0.6163755232255417,-0.14585509813993672,-0.021201719102731224,1.2804531331428854,-0.1331963147260759,-1.3969091085290672,0.5718501997726021,-0.022115686108734864,-1.3354888767091968,-0.4981064568505924,0.8365428645982431,-0.5321427844958334,-1.2884429962672135,-0.8801481614101946,-0.5716067145058928,0.6098836882530234,-0.3541345229698283,-0.06445433911283888,-0.20926048349473012,-0.6409277715460207,0.10143067408566275,125.7044906616211,0.0050339709853728,-0.0830350015127123,1,1
2011-09-20,-0.04092824386378231,0.22703800888981862,-0.4747023242110815,0.11818167399279601,-0.22468541671041975,0.48040931645236346,-0.1562155270894926,-0.7846929721067721,-1.4743923242669157,0.05175075383865155,-0.18877954088294474,-0.1492694638835555,-1.167120996585002,-0.5062430815699152,0.4802044826685668,-0.7860838156037185,-0.5410247186878127,-0.6522796733323858,0.57436943358781,-0.635145269760036,-0.10220121182617704,-0.021201719102731224,1.3018524072896083,-0.04492334660828434,-1.3969091085290672,0.6095904880040524,0.2312571271768406,-1.1566113884546896,0.38085275683972936,0.6906085424215048,-0.22431847010649633,-0.3573180439106689,-0.6115625699038255,-0.5711046337407079,0.5973637387049388,-0.2885188260398464,0.1792445880776047,0.01478313108829161,-0.7036046965152314,-0.3981166097685147,127.71427917480467,0.0158617347244669,-0.0550001382623152,1,2
2011-09-21,0.6350735139253602,1.45760683451886,-0.5453961417085619,0.09266449180037943,-0.2195051032984144,0.14351957830898548,0.4414931173263674,-0.521189495017157,-1.0383551128783435,0.7006424555991987,-0.10866967915926659,0.02938447974458848,-1.149315882465256,-0.6043423828014617,0.5940412708555778,-0.7278511886177522,-0.34579324251277227,-0.4252041891350674,1.6422809697709966,-0.6212130328558215,0.12423885952923296,-0.021201719102731224,1.3868195033451236,0.1792219276004085,-1.3969091085290672,0.7464667929174111,0.37753763277621316,-0.8781831863425705,0.30520028495449014,0.6775795017066252,0.2768477973975058,0.4157337728302234,-0.37537916349079214,-1.2168387026303464,0.6620538418748214,-0.6045086685507758,0.4838666009406756,-0.328789554378021,-0.635458677079721,0.291323746152537,124.69126892089844,-0.0239547413523274,-0.0778665173709375,0,0
2011-09-22,-0.2568738318442106,-0.2597718344531484,-0.6093574715496588,0.06231918192103338,-0.21483229141429677,-0.28569602610962475,-0.275724420896511,-0.8791451589266155,-0.17083682348838422,-0.46487160187185217,-0.15414855570776761,-0.24007559350344512,-1.1583041382195647,-0.5890777641560841,0.7078780590425886,-0.7078232481824149,-0.6176168470798448,-0.6994542536893281,-0.4503435497487148,-0.6565277743517713,-0.018771620212581098,-0.021201719102731224,1.3081462662566834,-0.19942879293246502,-1.3969091085290672,0.521026590961096,-0.6503933620529537,-0.614878254272465,-0.4164115794995364,0.5446758108009178,0.10947336968736722,-0.6095898135474274,-0.6958679615568819,-0.8942126893390421,0.7683658605572256,-0.09321872721788349,-0.21855303727743988,-0.5663007671458454,-0.7845699566572502,0.9109567581684356,121.45230865478516,-0.0263191691977454,-0.0680703938897433,0,0
2011-09-23,-1.2381158935400292,0.7425758808656755,-0.5619446070636545,0.07052105320519178,-0.2108283644319533,-2.5487813441171756,-1.0153946662355238,-0.610256545826044,0.2600926557093084,-1.4449617580479477,-0.30534893584500905,-0.5284851435340652,-1.1729716386938083,-0.19840751786363717,0.8217148472295995,-0.7004373734215876,-0.2834401212685268,-0.6203318131022416,0.7288057273376973,-0.6781702504831741,-0.40606236011448654,-0.021201719102731224,1.20996183588231,-0.5892410180582919,-1.3969091085290672,0.28140630849086556,-0.9864986903267368,-0.4672567289707912,0.266641395197162,0.5994012810269557,0.1017243089088224,0.2114685315518685,-0.4894299947919612,-0.5915717020987242,0.412067187040126,-0.11689299025575493,-0.9639793368379749,-0.8118162955727932,-0.5210476235671307,-1.3675934202257563,115.10731506347656,-0.0536567966724792,-0.0927968945224688,0,0
2011-09-26,-2.053138745942955,2.808921997445823,-0.22807832962808358,0.12986493555133474,-0.20834665794381046,0.13547269287650326,-2.407665830330022,-0.3738066743657457,1.4786072064221292,-2.496362502281964,-0.6504782693014864,-1.0899450514400641,-1.2035518297389136,3.173445779297263,1.1632252117906323,-0.4788347126179132,-1.0469696317183164,-0.6384843441535208,1.9801011295543753,-0.6687913918383412,-1.2164533805772748,-0.021201719102731224,1.1042250820647797,-1.336348707625733,-1.3969091085290672,-0.17934994819166258,-2.4478070006983317,0.830378131952499,0.7488389615849564,0.9850841083072682,-0.39786210441768816,2.315536725460755,0.08898908189921281,0.5644246473828475,0.9852773248205366,-0.05982093146090892,-2.143045987163873,-1.6417620900362362,-0.879028902365067,-1.502900911491094,118.9774169921875,0.0330688342357699,-0.0283935632818027,1,2
2011-09-27,-1.3399120804507532,1.117798636631412,-0.21678224332828272,0.1315373747632771,-0.20482446258467776,-2.389572285505547,-1.2626833033409257,-0.6946570518671631,2.4368796195593223,-1.114195777872774,-0.772565795392758,-0.7404783054672753,-1.1816479768023667,-0.29258543930922015,1.2770619999776434,-0.3930591791339334,-0.01418145421964814,-0.7012209454046593,0.38402050734166343,-0.6808870964710246,-1.289063318739599,-0.021201719102731224,1.0318457039434148,-0.8609560883478867,-1.3969091085290672,0.09417107520600677,0.790442313289609,1.450366419597034,-0.40979029797987876,0.945994600328396,0.29163225527478676,1.2140940694146576,-0.22639186863610852,1.176695734602932,0.9114292582796125,-0.013711165982558891,-1.4442181936617144,-0.9399159905125226,-0.6101210479099594,-2.5492425541984,118.14693450927734,-0.0070046443841552,-0.112943313525768,0,1
2011-09-28,-1.3577777867458074,-0.5173033275466847,-0.08579927487657495,0.14750265989513786,-0.20105165172524359,1.569246246735975,-1.2964102869549086,-0.4879861792287658,2.042767745579957,-0.6599812799380192,-0.8892555240173795,-0.8111172718249757,-1.1920631452425667,0.49610781266359627,1.3908987881646542,-0.45287973161618017,-0.4902982007859831,-0.6330100424243662,-0.962484419157607,-0.694897528533703,-1.3332187802251727,-0.021201719102731224,1.0740146358521516,-0.9535884132785467,-1.3969091085290672,0.02884472598316797,-0.9426394136366737,1.1915753331650063,-0.5423073996273405,1.0684753767734279,0.9113138030621408,-0.32543141824364585,-0.644000333350524,1.13996859991712,0.7484952858142911,-0.4017792669440333,-2.057037602853975,-1.1694130814152142,-0.37365425637352123,1.895655644767712,116.48592376708984,-0.0141586178711331,-0.0910451663144828,0,0
2011-09-29,-1.446743120414601,-0.3288280863720127,0.12766634810579902,0.1675697310647972,-0.19801523439515303,0.9663212786126895,-1.5110189150142437,0.09108547703584328,1.9979721140887357,-0.678057916651113,-1.0305540502503445,-0.9487847011611628,-1.2042800423968754,0.1569367429469694,1.5047355763516652,-0.4267443416295345,-0.9206337133700844,-0.7822632946140334,-0.7746339133569803,-0.6960700708126796,-1.4320619837510942,-0.021201719102731224,0.9720540437562002,-1.1404637028196598,-1.3969091085290672,-0.09503501136393096,-0.5759203714141622,1.367611182998084,0.0839337511761691,0.9981139443002247,-1.367414853864608,-0.06814281747015132,-0.5785083127131738,1.1320006086767258,0.6952588645740918,-0.5532432356983223,-1.763171370638971,-1.4736395910251527,-0.6945275935525366,-0.39760184196207987,110.68903350830078,-0.051045669830471,-0.0380749465104018,0,0
2011-09-30,-1.955616668888644,4.029378926392562,0.6207073838719458,0.20302153388144206,-0.19686904555396514,1.8875498183810244,-2.407665830330022,-0.22465129019789545,2.5380533106510277,-2.3314858289114246,-1.339752081956296,-1.4553997283821858,-1.2734796996064452,3.875013468622762,1.618572364538676,0.014685661433245583,-2.0683562312360007,-0.5184900552605411,3.323985939607449,-0.5821760964217557,-1.9445092388591219,-0.021201719102731224,0.9739421246169896,-1.8138824734023817,-1.3969091085290672,-0.5133849940958186,-2.4478070006983317,2.888534017860697,2.6840509952677696,1.4763090842973827,-1.5027329437477484,4.302157237715057,1.492789140832032,1.6462787624980697,0.8266276928277893,-0.4162755805184281,-2.315072632533561,-2.3826888378729736,-0.4878419317883118,-0.806997377959328,111.88497161865234,0.0107465345681868,0.0308807130534559,1,2
2011-10-03,-1.4795916995977956,1.3763348058946359,0.9943090789711355,0.2204109077037216,-0.1956026700489909,-1.0517645541022356,-2.047391037707521,-0.6427309059596192,1.953888059524067,-1.511332886730827,-1.522968143843695,-1.3355595589789993,-1.2330499801073769,1.7701690356529756,-1.455020916510619,0.09441618441076895,-1.659101024190407,-0.8768121770677488,0.7312236046283305,-0.5107505449639655,-2.0292895191278446,0.6789884149151697,0.7857559719894401,-1.6480054626887064,-1.205384292362986,-0.4291779910050694,1.3040797930277437,2.6639396654523195,-1.3565959946309367,1.6261521982163936,-2.549156546256824,2.459952690300605,0.44701496877323726,1.8007601150402446,0.863777509032665,-0.7500764251848059,-0.6880344673281255,-2.1061067829981397,0.09127116216646776,-2.5492425541984,106.27078247070312,-0.0514809160081953,0.0262263560443426,0,0
2011-10-04,-1.7877018581493698,0.2245339588650982,1.7919829438288104,0.26879481916125636,-0.19591655526303905,-0.34127182280911506,-2.407665830330022,-0.5771649964126305,1.494006511354825,-2.496362502281964,-1.8527596619531743,-1.825305695662421,-1.2616417823213877,3.275451656193762,-1.341184128323608,0.14855417650162997,-2.217989306534969,-0.607648288658472,-0.2772065412560725,-0.47074686058515414,-2.475446007677101,0.6789884149151697,0.7756855671541205,-2.294857045822249,-1.205384292362986,-0.8322341769652648,-2.4478070006983317,2.5990683828849277,-0.55876316665559,2.0053201075002294,1.8960898209942958,1.058633049094567,0.016712050767174108,2.1116077112869203,1.257365381456371,-0.651225972476725,-2.5591382176030324,-2.3826888378729736,-0.22448819882090149,0.6182327057903577,107.86537170410156,0.0148935028271298,0.0548894232774481,1,2
2011-10-05,-1.3826743842774396,0.3131269154193632,2.1282107556778387,0.25554661956300484,-0.19526520540954262,1.8648173256228637,-2.1442760994754684,1.4964693205991537,2.073388964451724,-1.3018173986553574,-2.0317836033911845,-1.6658241739307187,-1.2303382082987993,1.1512265714834702,-1.227347340136597,0.31764282973358654,-2.51220205555919,-0.370956351122526,-0.34294915077442606,-0.43835469860634113,-2.443218470355211,0.6789884149151697,0.6359618212557177,-2.0709090530406553,-1.205384292362986,-0.7185031124775707,0.5926444490548175,3.0921170432195972,0.12681476817213652,2.194252729398115,-0.39734729628955945,1.2026898654718507,0.11528372466038153,2.0936377357657734,1.0317561588077304,-0.423072803048262,-2.2111379471435573,-2.3826888378729736,-0.6425977318707486,-2.5492425541984,112.13410186767578,0.0388116019329477,0.0223836966010229,1,2
2011-10-07,-0.8145202167964746,0.4518025894273288,2.128609949705033,0.22088708120086695,-0.19319040287535738,-0.679941134234956,-0.5224564318616864,0.449515293154165,3.258085675034151,1.130387748952386,-1.993510657530225,-1.2669071698337468,-1.1937475689891655,-0.07487374942943639,-0.9996737637625752,0.5149447836338759,-1.8424184622840165,-0.6921351999031712,-0.2799017540567515,-0.3782646075617371,-1.8565620245241905,0.6789884149151697,0.7882732850882709,-1.5292456119530884,-1.205384292362986,-0.41463049948098524,0.7079723793780167,3.2627112251868122,0.24816199237611544,2.396214392010883,-0.8067749001847162,1.4640329114083914,0.30746614711876163,2.807269176288245,1.4515822294705125,-0.6986244402723129,-0.9317317483935879,-2.0047032581564164,-0.5770271305039891,0.8555484151963114,114.16051483154295,0.0179099897333867,-0.0454555038315718,1,2
2011-10-10,-0.5249381041336649,0.8753273052440964,2.0574053010489175,0.18718887338297863,-0.1904021956301858,-0.7633482168054859,0.3002165857916467,0.018726902061206724,2.3133920248886497,1.7524883102116993,-1.8668756836093985,-1.0691806724264763,-1.146057672167102,1.1807170026799718,-0.6581633992015424,0.34082635219494894,-1.4118385862214888,-0.48525274750462744,0.6844978553464888,-0.29888048948393864,-1.1591618065994065,0.6789884149151697,0.8524707233817711,-1.2602632285451065,-1.205384292362986,-0.2730068217908984,0.5372496600673589,2.2349111289448684,0.5220311257339908,2.6659321561207197,-2.549156546256824,2.093211253922908,0.7109191177969435,2.8996543041968423,1.5450869753678067,-0.6191264898146904,0.756231148609456,-1.1587427034959747,1.4967555733532325,2.2242930745503826,114.85812377929688,0.0060921775590735,-0.0677151411506096,1,1
