Date,day_of_week,volume_lag_1,volume_ratio_20,volume_change_ratio,dist_sma_100,rolling_var_20,return_lag_1,obv,volume_lag_5,dist_sma_5,Volume,day_of_week_sin,vma_10,bb_width,rolling_vol_20,volume_momentum,volume_ratio_5,rolling_vol_5,high_low_range,return_lag_10,bb_pct,vma_5,week,macd,volume_lag_20,rolling_vol_10,dist_sma_200,atr_pct,return_lag_5,rsi,volume_lag_3,rolling_var_10,return_lag_3,dist_sma_50,open_close_diff,return_lag_20,roc_5,momentum_20,volume_change,momentum_5,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,0.004566198977244899,-0.775208263579821,-0.653935122828097,-0.5298534521490806,-0.6219097573138395,-0.46420235835212675,0.6564878895554943,-0.9685761304549604,-0.6540506289617907,0.7620377999644427,-0.8210539227187171,1.2086458896046435,-0.7721363389424905,1.1335966333957894,1.734583266171944,1.2351312795798521,-1.313609696493862,1.9998055623580904,-0.44210554334120483,-0.2434470538862348,-0.9362287039401026,-0.7303682595387898,1.1601818216721904,-0.2138661423478784,-0.8245217341342446,3.125574107959981,0.14292715337754744,1.7515326763765204,0.47216327877448705,-0.9780730841487172,-0.4383165950233672,-0.39683180427914105,-2.7119844758677987,-1.0828380226947991,-0.8838235025169086,-1.0909788919185879,-0.15431097399738905,-0.18557211564163303,-0.05122471403154436,-0.04520630071345528,47.88703536987305,0.0,0.0343772231518167,0,1
2005-11-04,1.4216761250456875,-0.8236328618384043,-1.29642519464308,-1.2319694515923085,-0.6305354998817551,-0.46434669723972877,-0.10015333252484374,-0.9685761304549604,-0.6198235413274386,0.6390761927060484,-0.843536706682873,-1.5358380131821974,-0.7842351073166608,1.130342242203255,1.709066952541276,0.5460838682713737,-1.6522872461720348,1.9093556697314653,-1.2685607059353894,-1.1574542707899667,-0.8625747325183656,-0.8226032721179422,1.1601818216721904,-0.21155066616255838,-0.8603286378497474,3.1096943249455715,0.13115534541754603,1.4456791485445648,-0.8445236975727568,-1.0695049981880254,-0.36426418337050276,-0.3998623267661521,2.6633502712936106,-1.0801253334574852,0.025916646268482835,0.545987515426862,0.20644338483274619,-0.20151637626504096,-0.21761417608271252,-0.0031816084908200446,48.4946174621582,0.0126080041779266,0.0340544426890331,1,2
2005-11-08,-0.7039887640569764,-0.7989825757556424,1.7990225517777858,2.4884041223986735,-0.5705751929143774,-0.4651337582620921,0.6351731901998076,-0.9847482726327005,-0.36472968837867986,0.10459736818304034,-0.39464994299497874,0.8324777605674285,-0.7610182581971789,1.048678396058687,1.7269904699719874,-0.5476750627664749,3.5120409462101305,-0.9465146109502275,0.2505502698853828,2.646224022868877,-0.6387565520834683,-0.8927949962428039,1.2260481848559661,-0.196324643609927,-0.9128960973967069,2.565196423487802,0.1721578667910504,1.4555225156880842,2.6665363274972296,-0.9395554411458215,-0.8336289475641622,-0.4076331544349064,-0.10020973631676475,-0.9708887118633094,-0.4693521097845083,-0.8869065809873397,0.38105393052188163,-0.16524844209276476,0.5696868369524167,0.017130782842102392,49.83769607543945,0.0321938371561413,0.0425664618154657,1,2
2005-11-09,0.004566198977244899,-0.3958622363424469,2.000240810513135,-0.02616804350406287,-0.24660346368837321,-0.4655488750590786,-0.2980330504877421,-0.9569224632969969,-0.79042361974915,1.305635554108909,-0.2985470450976589,1.2086458896046435,-0.7317368032728441,0.9962572065626014,1.866465548735402,0.11717234780841719,2.507644021315635,-0.24190944943722892,0.543280308444246,-2.828997529947023,-0.10669287714661192,-0.8032616431197015,1.2260481848559661,-0.17558283832939497,-0.9211087460460982,1.036711974273158,0.4223215348088363,1.4576455465054863,0.6577732287961332,-0.595922553403248,-0.856630479461412,-0.40608048009509373,-0.037849048391259306,-0.5269463502484191,1.6833057034749426,-0.34897738138889833,0.8508396983961561,-0.11236212053317532,0.1479360650437038,0.07316415142381111,49.56188201904297,-0.0055496163980956,0.0270607298756641,0,1
2005-11-10,0.7131211620114661,-0.29945132392051005,0.13061792648552145,-0.886807321819712,-0.3147252229529988,-0.46591199137552786,1.6806239327079873,-0.9709962537556157,-0.8404789885075749,0.6884646810486004,-0.6402462047111909,0.1546462138481672,-0.7316184696671535,0.9501166592866923,1.8671546151773937,0.37504337595355663,-0.11302534059101936,-0.16453541549139486,-1.10488845785287,0.4775806439048767,-0.1635782303145926,-0.7595674861803307,1.2260481848559661,-0.160696365802931,-0.8557120085018665,1.0510934496222755,0.3651204971010513,1.2331601530750742,-0.09994851108737572,-0.4779216472165246,-0.8084904725670334,-0.405131371769812,0.635388341044578,-0.6007117786387453,-0.3910207224763859,-0.27978721420019714,0.7427558169344053,-0.11348491503837405,-0.45600737605463937,0.06032277192420409,49.5458869934082,-0.0003227804627835,0.0399987530418268,0,1
2005-11-11,1.4216761250456875,-0.6422456461827566,-0.20969528958755906,-0.4679737305751608,-0.32873046916115106,-0.466710276052446,-0.3340425656222126,-0.9826051592239314,-0.8637933988272511,0.33967709643775185,-0.7014916943559131,-1.5358380131821974,-0.7423361231119424,0.8401603065400267,1.830782016814384,0.8457067553568011,-0.7440080759871788,-0.16088697956962295,-0.9333620557225822,-0.8459643620923964,-0.12072551252809631,-0.689860689606797,1.2260481848559661,-0.1481950294876992,-0.8587107346588717,0.9651528068471331,0.35136617175020546,0.8625425846885558,-0.037521823338773776,-0.22465370011509994,-0.39738649839209383,-0.40458704321868627,-0.2981625308698028,-0.6017146829544867,0.005111891227068976,0.8114983594471834,0.7348125794434137,-0.1368401766142115,-0.0691244192393356,0.0593885333802569,49.51791763305664,-0.0005646736706753,0.0455003121928815,0,1
2005-11-14,-1.4125437270911976,-0.7036874306405448,-0.7582506324817135,-0.7311960419108811,-0.3444584648020512,-0.46784159376709616,-0.05504501082745273,-0.9898529529387925,-0.8149985673116259,0.1090407655400159,-0.8098531091020265,-0.6905958996670153,-0.7854719063263538,0.6721280224992848,1.8187334973400648,0.8625744714176775,-1.3253637164412235,-0.17213747332634718,-0.6734514585455165,-2.725667902463975,-0.06873154394326068,-0.6930918697924945,1.2919145480397416,-0.13781417486961495,-0.8022988499246335,0.004877369528844867,0.3350167902376884,0.508212547143377,0.6364280910880928,-0.7927769790712828,-0.29906620696699465,-0.408059051776456,1.6812251664530569,-0.6081735370189238,-0.11531945561631085,0.37571804587363106,0.4128265601589545,-0.14885444215476265,-0.1341203539273781,0.0222672009564874,50.35733413696289,0.0168096951908789,0.043285755494924,1,2
2005-11-16,0.004566198977244899,-0.8123961490619906,1.8608663651171522,3.804723304197495,-0.17994689564785327,-0.4689259570046418,-0.06795676362752277,-0.9602826178419229,-0.398302549812456,0.5172229528245949,-0.25520046509056654,1.2086458896046435,-0.7731617379452403,0.4962220681127051,1.8614187515408842,0.8273400803015081,1.4520773462693128,-0.18547719801592008,0.30004573559921943,2.6833831938695276,0.31434780376841953,-0.6593923826256076,1.2919145480397416,-0.1212941547041454,-0.8104899716896178,-0.7599781950899748,0.4631225821093296,0.04779013698239711,-0.2981108102154365,0.6615691632024984,-0.6486494316977328,-0.4079312562865459,-0.3341853442472954,-0.3751616310610003,0.8498717035474319,-0.05839249516248571,0.9451431879027009,-0.12460109499502824,0.780500729443621,0.08507062395217982,51.20475387573242,0.0166881052163395,0.0256253880586048,1,2
2005-11-17,0.7131211620114661,-0.25596581598796725,0.09072044047241645,-0.8853284096288065,-0.01532078665281288,-0.4696730399651691,0.8594506561705875,-0.9452931617565142,-0.29864485626079373,1.071215846992022,-0.6174944780041761,0.1546462138481672,-0.7553083126810362,0.3656453614158493,1.8997095103564983,0.2636736156046477,-0.0862665000111282,-0.7160316757624882,-0.22812436189871263,0.66415735258933,0.7218328677676327,-0.7364695082173741,1.2919145480397416,-0.1000794436664588,-0.7331632082142973,-0.7259188989649068,0.5919565653567572,-0.10540514957197798,1.6833717844250846,0.743978041600021,-0.7113080457675788,-0.4068800730971871,-0.055084756205007156,-0.14250168446036932,0.8859372584617886,-0.19336505032276383,0.5633338609986059,-0.0964173241231167,-0.48441776462540587,0.04234541992840656,51.58447647094727,0.0073884067680673,0.0172585156952492,1,1
2005-11-18,1.4216761250456875,-0.6194209990702264,-0.47458525846943267,-0.6423774744966239,0.050388758279983,-0.4701279263148194,0.8529604379957896,-0.9349205372025421,-0.652983288094654,1.0382550249106182,-0.7322098131465569,-1.5358380131821974,-0.7450940282605114,0.2819649064924696,1.9067681907536929,0.074330989618067,-0.693467129525894,-0.9169917436621622,-0.6001592803868931,-0.09751101868944728,0.9360587469737189,-0.7586935171477809,1.2919145480397416,-0.07969816703372916,-0.890349090651264,-0.7624878998798339,0.6430473694269436,-0.26357047295395164,-0.3341717485621916,1.1057757256651732,-0.8221696962503477,-0.4061488166649034,-0.06800127728995788,-0.04280843180359711,0.3680467709404975,-0.24314191277015373,0.8815068394517214,-0.08002407428642536,-0.14288552184459727,0.08063404921164209,51.85231399536133,0.0051787786882711,0.0069500628918071,1,1
2005-11-21,-1.4125437270911976,-0.7345040025159908,0.2328514104811015,0.6153032412610745,0.09223341631083727,-0.46986030453800415,0.35656201273286997,-0.9178043823146612,-0.7164942161933732,0.8437122388642552,-0.5646519681115565,-0.6905958996670153,-0.6961991953402,0.3314203937062956,1.8615752553671718,0.15936504496532145,0.17117410274196382,-1.024148578520773,-0.6906129477015123,-0.03475917843062555,1.0131761303902438,-0.7256247049314098,1.357780911223517,-0.06122358772700177,-0.9211087460460982,-0.7921419075015648,0.6747909725937168,-0.5132741885852435,-0.05477577267140943,2.1616667618013934,-0.2547194861934731,-0.4060257857806186,0.8597486322418492,0.024060203055900745,-0.3217795590140567,-1.1595444244375004,1.0180540330893841,-0.04207130541237032,0.24650743061285998,0.09721216007794042,51.708404541015625,-0.0027792303686328,0.0296962737586496,0,1
2005-11-22,-0.7039887640569764,-0.5664091263288243,0.8213709999016372,0.25543897386379527,0.049995961873592544,-0.4692503004268848,0.23861669382509948,-0.941355766183759,-0.8288638626855203,0.2854131699174837,-0.40475454836131575,0.8324777605674285,-0.6511627871277985,0.43828043855072674,1.749587529105738,0.603602397374599,0.5215258340388448,-0.9483805771366001,-0.2482661883470456,0.6427010376691538,0.8622660032348736,-0.6277282197372266,1.357780911223517,-0.04821244622870298,-0.8799243344831343,-0.7530776349027586,0.6387245348291162,-0.779815433991716,-0.06770596403702876,2.0829600048902623,-0.6253727517099142,-0.4061994091804406,0.8532560172422611,-0.021231313569857302,0.49282294032009766,-1.6703110584175664,0.9629989908231086,-0.0029960635051063575,0.2359399526227873,0.0904403231911799,51.66443634033203,-0.0008506722454402,0.0461509840342076,0,1
2005-11-23,0.004566198977244899,-0.4059992274670331,-0.1651715715564355,-0.7575708565246362,0.02595075215516802,-0.4696086295504431,-0.18616516184991833,-0.9555863954042138,-0.2536949090544683,-0.003776651316976369,-0.6363492006717685,1.2086458896046435,-0.6789506165520466,0.3750325979537468,1.460169121747755,0.05488074139471426,-0.2715382762196078,-1.0101835052516677,-0.9528084950916818,-0.29670545601538734,0.885796332834204,-0.7198369684856321,1.357780911223517,-0.03871763591418817,-0.6254698548093305,-0.7957696475796553,0.6196989638851996,-0.8330149287061549,0.8610258353992006,1.948108458051246,-0.742734927345633,-0.40745636053723183,0.35667427301849813,-0.03674868115892267,0.5298347573780434,2.654101986026964,0.5282888195148748,-0.07575706940028108,-0.3041193392575279,0.03884352935000972,52.09614181518555,0.0083212328529837,0.0258901964630221,1,1
2005-11-24,0.7131211620114661,-0.6383361520533067,0.4690817916749627,0.3217128966330709,0.10366685460769903,-0.4690911415664236,-0.08322276853407028,-0.9352869274270457,-0.6293899869814928,0.23372853646273345,-0.48555555200579376,0.1546462138481672,-0.7004507259888559,0.4569016501429968,0.05536759070461331,0.22531426880735758,0.4166862199090997,-1.2888959967948503,-0.09281282337278952,1.6950977893410393,0.9273133217211312,-0.6879524880966622,1.357780911223517,-0.02774331903435855,-0.5888399440279227,-1.2721959318553044,0.6783301446491667,-0.8012178055215918,0.8545263489000243,2.068388543915077,-0.5713110003376808,-0.4071987411883784,0.23868539713673634,0.07538731991496575,0.16088354973778554,-2.8354682166382434,0.3250029974656662,0.06987713611472378,0.22338139392878914,0.014562462380361995,51.94424057006836,-0.0029200460353748,0.0568214444839478,0,1
2005-11-25,1.4216761250456875,-0.48705920231082617,-0.17434979368724837,-0.6273271308718493,0.05964508118152573,-0.46868815062332436,0.4063543153728235,-0.9495668004663911,-0.7483485820439465,0.023644252997579256,-0.6351256296687394,-1.5358380131821974,-0.6998620205571496,0.5167768140281861,0.059742050952069636,0.3671620397267261,-0.4750010682768967,-1.2790691910384102,-0.2510818719872781,-0.3329542195543351,0.7626013827907643,-0.6644910363624291,1.357780911223517,-0.021062954220708474,-0.6895079330015862,-1.3125459686831196,0.6414745406611115,-0.6318229475083775,0.35741904428938953,1.9307491290137255,-0.4077242485129628,-0.40763774471631165,-0.1862533296410175,0.03250647479618687,-0.6983774123525803,0.4797753476381885,0.07687098716256512,0.05280965235679672,-0.19096728111304231,-0.01648865900327025,53.415225982666016,0.0279249895551136,0.0572013172125192,1,2
2005-11-28,-1.4125437270911976,-0.6371086594449038,1.2139150105163703,1.0629719730287268,0.3525299588120012,-0.46791303553475383,-0.1936816072069249,-0.9211331023521035,-0.5745928604369224,1.101656636727792,-0.28344271120768805,-0.6905958996670153,-0.6517995070585044,0.6292273585309502,0.08246502205109998,0.6370454828195672,0.9320356583329283,-0.4513273680800065,0.20754889423723238,-0.05210299581711832,1.1449028002839512,-0.5965337525729727,1.4236472744072926,-0.00300675855643557,-0.6517664546521537,-0.9844253029484663,0.8682284917972675,-0.6439277911515254,0.23930529414477722,2.050793009088576,-0.6446625116232707,-0.407276595633702,-0.08327291990205253,0.4438186180465885,0.9816413154430712,-0.8472382091140923,0.6278139402394792,0.11434185594134053,0.5005060780145066,0.053784884589350185,54.15072250366211,0.0136754799069253,0.0249062087151924,1,2
2005-11-29,-0.7039887640569764,-0.284298579895938,-0.8524312618141395,-1.1867333443727406,0.49238974558395254,-0.46882003906372177,1.4527617887229591,-0.9132487032380562,-0.40878091921745374,1.3187290304342916,-0.7940352476046247,0.8324777605674285,-0.6499809493956838,0.45670157776260467,-0.6256623449312836,0.22042247620591324,-1.2442463239450305,-0.5220333761664853,-0.21843109972616856,-0.06510053472802284,1.3327980512165185,-0.6906076790272466,1.4236472744072926,0.017041699743830404,-0.4532466510887773,-1.0160820124650176,0.9737673808297084,-0.6972844862580941,-0.18608316918539702,2.1616667618013934,-0.4903895832696073,-0.4070653330827879,0.40648496385775573,0.6419087343571319,0.5919921439314708,-2.7318677981690205,1.0342532643147073,0.19990323355096765,-0.6889940544024451,0.10514928854229309,53.01950454711914,-0.0211114598166257,-0.0029571791755335,0,0
2005-11-30,0.004566198977244899,-0.7965275905388365,-0.3785629305062473,0.41071450633725054,0.24500043228996765,-0.4691308940468517,0.6921528088217201,-0.9250300991588891,-0.6489421359251815,0.024855754927833866,-0.6972057896321583,1.2086458896046435,-0.7007976903365917,0.39016435557726087,-0.9087855873332105,0.26713275673369874,-0.671360311307486,0.0920994416937109,0.962610663607784,0.8684686105101131,0.8024312241526731,-0.7053143374494241,1.4236472744072926,0.02138037753807171,-0.3704799125136355,-0.6144260381984314,0.7766920167211436,-0.5988643039846929,-0.08299376948735245,1.2502177036084157,-0.643410709021796,-0.4078535075925758,-0.19377255080649156,0.32249122180006834,-1.8341250089901249,2.69135853828027,0.5347505492737129,0.10255219216476101,0.1489383472039191,0.041645130936366015,55.14203643798828,0.0392524808739093,0.0093051860094717,1,2
2005-12-01,0.7131211620114661,-0.6993877893809005,-0.618422743588536,-0.473625625518717,0.6722424005453105,-0.4680664227530263,-1.1647011735453205,-0.9153628258534237,-0.4925707094948674,1.396846075273077,-0.7497358164920508,0.1546462138481672,-0.7160012941542305,0.548552769905219,-0.6263075136809859,-0.15363603165887205,-0.7668663050659961,0.673211986051853,0.904616102577932,0.8619352711120155,1.3886285723286813,-0.7691563795035498,1.4236472744072926,0.04306653678342603,-0.8398835166396981,-0.1801275033054101,1.1068618349558577,-0.46670922697600725,0.40728245258403556,1.7915474359374135,-0.283613368995026,-0.4059765007085533,1.4532788734270063,0.90104217934387,2.0916763335484636,0.6668410089316138,1.301416046681229,0.1447713229809801,-0.05710152785558703,0.14040303511455643,55.00214385986328,-0.0025401733068033,-0.0085906288622236,0,1
2005-12-02,1.4216761250456875,-0.7520861775660536,0.08321994857410635,0.6855965581637501,0.6272433479248164,-0.4676403761792736,2.057399550270407,-0.9318327554530249,-0.6476733056742054,0.706305017088507,-0.5807088569145609,-1.5358380131821974,-0.6985834387174761,0.597350076322104,-0.6202031241539446,-0.1581891334366536,0.24016403805238717,0.6674679100396328,1.7414684736196295,0.36223875836345004,1.1697864720875655,-0.756005972900021,1.4236472744072926,0.057442054052060196,-0.8950785024489172,-0.14510293948441091,1.0686256279430497,-0.17616671884586216,-0.1936103483654994,1.720305571554479,-0.8059868673640841,-0.40491392610848786,0.692389002127432,0.850305563014167,-0.04898068235361209,-0.0968234300232104,1.3109798008711624,0.14241354024592642,0.24853405903302628,0.14110443815208223,54.76230239868164,-0.004370118942213,0.0060861068544304,0,1
2005-12-05,-1.4125437270911976,-0.582517478251877,-0.44786927067544285,-0.5942203337070441,0.5644810943260452,-0.4678520524848946,-0.17340479658644126,-0.9438340975617909,-0.2829818210033452,0.24796419420007926,-0.6917407427725867,-0.6905958996670153,-0.7131946593971022,0.5476963223768845,-0.6004776047213418,-0.8539026061015208,0.07664205972698841,0.5408330791735423,1.204280410802491,0.24350980687248958,0.9735577681394112,-0.8546756451121899,1.489513637591068,0.06501355199266312,-0.9211087460460982,-0.10431818674248107,1.0142687157133385,0.039972547691941314,1.4551842430177917,1.6030504266410686,-0.7069232518573055,-0.40459794103794505,-1.1651507127584118,0.7741396023386506,1.1378963128411628,-0.03390713903402315,0.5107483760433302,0.1356762374280821,-0.13780424139435776,0.041178345878038,53.99082565307617,-0.0141879079838007,0.0275725403962322,0,0
2005-12-06,-0.7039887640569764,-0.6939052267767751,-0.3599105564324633,-0.12270892481165757,0.39224796752254154,-0.4684363658186139,-0.27108346184497956,-0.956890253953341,-0.8124609068096739,-0.41228191624010546,-0.6655315616191041,0.8324777605674285,-0.7431758319990575,0.44281127450527075,-0.511157572237958,-0.7038710267122673,0.07318655095213075,0.616717785221718,-0.14565104227054876,-0.18409431344123892,0.6194920696888461,-0.8236213279369392,1.489513637591068,0.062314408416061076,-0.866981786328199,0.00926592236999173,0.8747943406403947,0.048652544997165044,0.6934890791761965,1.0638062735210054,-0.7606653102388452,-0.4054455290627075,2.0581399265090212,0.5511222994804857,-0.7010222909422489,0.6453284644786459,-0.15920518379056461,0.09693757669478566,0.0515184007654138,-0.04684105105854049,53.51516342163086,-0.0088490946316203,0.0491884721731921,0,1
