2026-07-20 19:38:32,830 | INFO    | stockm.eda_runner |   HCLTECH.NS       train=3551  val=760   test=760   feats=40  leak_flags=0
2026-07-20 19:38:32,830 | INFO    | stockm.eda | EDA for SUNPHARMA.NS
2026-07-20 19:38:35,374 | INFO    | stockm.eda | saved SUNPHARMA.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:38:35,376 | INFO    | stockm.eda_runner |   SUNPHARMA.NS     train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:38:35,376 | INFO    | stockm.eda | EDA for WIPRO.NS
2026-07-20 19:38:38,130 | INFO    | stockm.eda | saved WIPRO.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:38:38,132 | INFO    | stockm.eda_runner |   WIPRO.NS         train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:38:38,132 | INFO    | stockm.eda | EDA for ULTRACEMCO.NS
2026-07-20 19:38:40,773 | INFO    | stockm.eda | saved ULTRACEMCO.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:38:40,775 | INFO    | stockm.eda_runner |   ULTRACEMCO.NS    train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:38:40,775 | INFO    | stockm.eda | EDA for TITAN.NS
2026-07-20 19:38:43,491 | INFO    | stockm.eda | saved TITAN.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:38:43,493 | INFO    | stockm.eda_runner |   TITAN.NS         train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:38:43,493 | INFO    | stockm.eda | EDA for NESTLEIND.NS
2026-07-20 19:38:45,899 | INFO    | stockm.eda | saved NESTLEIND.NS -> train=2843 val=609 test=609 features=40
2026-07-20 19:38:45,901 | INFO    | stockm.eda_runner |   NESTLEIND.NS     train=2843  val=609   test=609   feats=40  leak_flags=0
2026-07-20 19:38:45,902 | INFO    | stockm.eda | EDA for ONGC.NS
2026-07-20 19:38:48,902 | INFO    | stockm.eda | saved ONGC.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:38:48,904 | INFO    | stockm.eda_runner |   ONGC.NS          train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:38:48,904 | INFO    | stockm.eda | EDA for NTPC.NS
2026-07-20 19:38:51,594 | INFO    | stockm.eda | saved NTPC.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:38:51,596 | INFO    | stockm.eda_runner |   NTPC.NS          train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:38:51,596 | INFO    | stockm.eda | EDA for POWERGRID.NS
2026-07-20 19:38:54,040 | INFO    | stockm.eda | saved POWERGRID.NS -> train=3088 val=662 test=662 features=40
2026-07-20 19:38:54,043 | INFO    | stockm.eda_runner |   POWERGRID.NS     train=3088  val=662   test=662   feats=40  leak_flags=0
2026-07-20 19:38:54,043 | INFO    | stockm.eda | EDA for TATAMOTORS.NS
2026-07-20 19:38:54,043 | ERROR   | stockm.eda_runner |   TATAMOTORS.NS    SKIP (no feature dataset)
2026-07-20 19:38:54,043 | INFO    | stockm.eda | EDA for TATASTEEL.NS
2026-07-20 19:38:56,830 | INFO    | stockm.eda | saved TATASTEEL.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:38:56,832 | INFO    | stockm.eda_runner |   TATASTEEL.NS     train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:38:56,832 | INFO    | stockm.eda | EDA for JSWSTEEL.NS
2026-07-20 19:38:59,535 | INFO    | stockm.eda | saved JSWSTEEL.NS -> train=3562 val=763 test=763 features=40
2026-07-20 19:38:59,537 | INFO    | stockm.eda_runner |   JSWSTEEL.NS      train=3562  val=763   test=763   feats=40  leak_flags=0
2026-07-20 19:38:59,537 | INFO    | stockm.eda | EDA for COALINDIA.NS
2026-07-20 19:39:01,830 | INFO    | stockm.eda | saved COALINDIA.NS -> train=2560 val=548 test=548 features=40
2026-07-20 19:39:01,832 | INFO    | stockm.eda_runner |   COALINDIA.NS     train=2560  val=548   test=548   feats=40  leak_flags=0
2026-07-20 19:39:01,832 | INFO    | stockm.eda | EDA for M&M.NS
2026-07-20 19:39:04,709 | INFO    | stockm.eda | saved M&M.NS -> train=3568 val=764 test=764 features=40
2026-07-20 19:39:04,712 | INFO    | stockm.eda_runner |   M&M.NS           train=3568  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:39:04,712 | INFO    | stockm.eda | EDA for TECHM.NS
2026-07-20 19:39:08,872 | INFO    | stockm.eda | saved TECHM.NS -> train=3281 val=703 test=703 features=40
2026-07-20 19:39:08,875 | INFO    | stockm.eda_runner |   TECHM.NS         train=3281  val=703   test=703   feats=40  leak_flags=0
2026-07-20 19:39:08,875 | INFO    | stockm.eda | EDA for HDFCLIFE.NS
2026-07-20 19:39:11,969 | INFO    | stockm.eda | saved HDFCLIFE.NS -> train=1348 val=289 test=289 features=40
2026-07-20 19:39:11,972 | INFO    | stockm.eda_runner |   HDFCLIFE.NS      train=1348  val=289   test=289   feats=40  leak_flags=0
2026-07-20 19:39:11,972 | INFO    | stockm.eda | EDA for GRASIM.NS
2026-07-20 19:39:17,116 | INFO    | stockm.eda | saved GRASIM.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:39:17,118 | INFO    | stockm.eda_runner |   GRASIM.NS        train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:39:17,118 | INFO    | stockm.eda | EDA for DIVISLAB.NS
2026-07-20 19:39:21,938 | INFO    | stockm.eda | saved DIVISLAB.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:39:21,941 | INFO    | stockm.eda_runner |   DIVISLAB.NS      train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:39:21,941 | INFO    | stockm.eda | EDA for DRREDDY.NS
2026-07-20 19:39:26,746 | INFO    | stockm.eda | saved DRREDDY.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:39:26,749 | INFO    | stockm.eda_runner |   DRREDDY.NS       train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:39:26,749 | INFO    | stockm.eda | EDA for CIPLA.NS
2026-07-20 19:39:31,514 | INFO    | stockm.eda | saved CIPLA.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:39:31,517 | INFO    | stockm.eda_runner |   CIPLA.NS         train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:39:31,518 | INFO    | stockm.eda | EDA for ADANIPORTS.NS
2026-07-20 19:39:35,850 | INFO    | stockm.eda | saved ADANIPORTS.NS -> train=3061 val=656 test=656 features=40
2026-07-20 19:39:35,854 | INFO    | stockm.eda_runner |   ADANIPORTS.NS    train=3061  val=656   test=656   feats=40  leak_flags=0
2026-07-20 19:39:35,854 | INFO    | stockm.eda | EDA for ADANIENT.NS
2026-07-20 19:39:40,096 | INFO    | stockm.eda | saved ADANIENT.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:39:40,098 | INFO    | stockm.eda_runner |   ADANIENT.NS      train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:39:40,098 | INFO    | stockm.eda | EDA for EICHERMOT.NS
2026-07-20 19:39:42,851 | INFO    | stockm.eda | saved EICHERMOT.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:39:42,853 | INFO    | stockm.eda_runner |   EICHERMOT.NS     train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:39:42,854 | INFO    | stockm.eda | EDA for HEROMOTOCO.NS
2026-07-20 19:39:45,926 | INFO    | stockm.eda | saved HEROMOTOCO.NS -> train=3569 val=764 test=764 features=40
2026-07-20 19:39:45,929 | INFO    | stockm.eda_runner |   HEROMOTOCO.NS    train=3569  val=764   test=764   feats=40  leak_flags=0
2026-07-20 19:39:45,929 | INFO    | stockm.eda | EDA for BAJAJ-AUTO.NS
2026-07-20 19:39:49,430 | INFO    | stockm.eda | saved BAJAJ-AUTO.NS -> train=3533 val=757 test=757 features=40
2026-07-20 19:39:49,434 | INFO    | stockm.eda_runner |   BAJAJ-AUTO.NS    train=3533  val=757   test=757   feats=40  leak_flags=0
2026-07-20 19:39:49,434 | INFO    | stockm.eda | EDA for BRITANNIA.NS
2026-07-20 19:39:53,968 | INFO    | stockm.eda | saved BRITANNIA.NS -> train=3560 val=763 test=763 features=40
2026-07-20 19:39:53,971 | INFO    | stockm.eda_runner |   BRITANNIA.NS     train=3560  val=763   test=763   feats=40  leak_flags=0
2026-07-20 19:39:53,971 | INFO    | stockm.eda | EDA for UPL.NS
