Date,bb_width,dist_sma_200,volume_change_ratio,roc_5,day_of_month,atr,rolling_var_20,rolling_vol_5,roc_10,return_lag_5,dist_sma_50,rolling_var_10,return_lag_20,High,macd,volume_momentum,week,month_cos,obv,dist_sma_5,volume_ratio_20,momentum_5,macd_hist,rolling_vol_20,volume_lag_10,dist_sma_10,open_close_diff,return_lag_3,volume_lag_1,volume_change,price_diff,high_low_range,rolling_var_5,dist_sma_100,momentum_20,return_lag_10,volume_lag_20,momentum_10,rolling_vol_10,volume_lag_5,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,0.02235521750478056,0.7730158040972642,-0.9983560214651499,-0.21348989334873017,-1.577772026055827,-1.6948397222914542,-0.6762022081853587,-1.0555736027000522,-0.38868980233658684,0.24532138565190775,-0.41303882587844415,-0.6648730716162294,1.4668878067491344,-1.560835683206998,-0.14838810099829408,0.5583879597297636,1.1599140817209868,1.2045011330051056,-2.085243158693618,-0.32260316919956045,-1.3647493307344836,-0.05642361438707209,-0.13825267390324003,-0.4674827800097787,-0.25528626892510353,-0.3633647951059441,-0.14240021630638133,0.4640238984683032,-0.3950766361323936,-0.7065965340395566,-0.018592952317163472,-0.46472905711952434,-0.6348013079089806,0.19029535537594472,-0.24132770872354245,0.004273341097088675,0.48182345964199513,-0.10485635255359263,-0.9500336545097438,-0.27655096275314794,69.39004516601562,0.0,0.0791627591823647,0,1
2005-11-04,-0.052459762602821876,0.7608091138545646,-1.2892301797930128,-0.22785708995222312,-1.349575646357528,-1.7404391798561887,-0.6786519230327127,-1.0593333741967659,-0.39270424259190806,0.01925487903705167,-0.41459631948716474,-0.6648730716162294,0.39402234661306784,-1.5639626174759123,-0.15398026303614304,0.00948391311813536,1.1599140817209868,1.2045011330051056,-2.085243158693618,-0.25951659780698594,-1.4185006043785495,-0.059429197923770466,-0.12372489395921027,-0.49356566131283863,0.18782169035938254,-0.31002590570636335,0.03406495485168323,-0.4764189257243207,-1.0466232644159215,-0.671925188992099,-0.010433422361209789,-1.1074776080166897,-0.6348013079089806,0.16721606026016833,-0.26174725700528195,-0.0022730898139368388,0.95445486864758,-0.1057195395915888,-0.9506379187241975,0.2713058149262724,73.2203140258789,0.0537294806699366,0.1023308156642221,1,2
2005-11-08,-0.5338265888874792,1.1621842673263891,-0.553554265448106,1.2619678296202625,-0.8931828869609296,-1.7071877044109958,-0.6832854850110676,0.534382716188596,0.535330343552175,-0.4750675721590217,0.35243415956397023,-0.6565596152939975,-1.7864257483740564,-1.5218046591634042,-0.0781444224472514,-1.0232615641621408,1.2257740324455444,1.2045011330051056,-2.085243158693618,1.8893347926389574,0.14979723186341937,0.250239341728851,0.10243820184464171,-0.3282291636737864,-0.35255567924795256,1.4489801045280364,0.625622556512054,-0.056040364658269566,0.47819062921412764,-0.5123367097415001,0.15553639593013105,0.6750279705609673,-0.571773828245273,0.6827176225042555,-0.09777003331481231,0.44750452872108837,0.3214105946673802,0.09120803301095715,0.10757329268010384,-0.41908013874734035,75.33859252929688,0.0125318410674896,0.0446211661673087,1,2
2005-11-09,-0.44904224031735374,1.2257137254151642,-0.24564319509638172,1.7026114226805873,-0.77908469711178,-1.7085409927868969,-0.6832854850110676,0.30703985732670863,1.15479068245676,-0.3527070412105745,0.4827969941525805,-0.6430388137289089,-1.1674628839016743,-1.5234239851018585,-0.0370481158472806,-0.8024456570936089,1.2257740324455444,1.2045011330051056,-2.085243158693618,1.717354056102545,0.13450890704191143,0.3392325027395599,0.19044230596640824,-0.3980340033367404,-0.615618782855802,1.5748356300678044,0.3434358909456723,-0.016110175860506067,0.0040071753381878805,-0.028488510741435248,0.12152798155690116,-0.25118117320246863,-0.5503761527343447,0.759292745467381,-0.010522362209463862,-1.2775171110636985,0.39198951919711095,0.21601588575421546,-0.19259271498028127,-0.39051669435013975,75.10643005371094,-0.0030863455086658,0.042602192520003,0,1
2005-11-10,-0.3729611363947262,1.1892748946559544,-1.2436993755479981,1.6515981720672825,-0.6649865072626304,-1.7404391798561887,-0.6832854850110676,0.3493717179208708,1.017386465517014,-0.05387088901038914,0.42917463174670156,-0.6346870492446157,-0.22885924379115868,-1.5269417946746437,-0.007745149595349643,-0.8125834937529743,1.2257740324455444,1.2045011330051056,-2.085243158693618,0.8962341251117583,-1.3458875754038644,0.32840633107967715,0.23012620129354075,-0.4002487333951178,-0.2764550566013377,1.2686918087185262,-0.30963396292122186,2.5510944026885016,-0.02841302246491841,-1.2007222320770692,-0.04308656499136109,-0.7489442206657909,-0.5723442873851265,0.7035071303490503,-0.007428424701356187,0.24373152692789157,-0.8069287778621139,0.18880778066902676,-0.15767441915011027,-1.0451045601113136,76.86681365966797,0.0231680564818572,0.0525547757321848,1,2
2005-11-11,-0.18460926913125075,1.3222012336403441,3.454268947096077,2.1822607304405985,-0.5508883174134809,-1.7404391798561887,-0.6823509395298649,0.18588700536672362,1.3832604311326113,-0.01386298985286265,0.6889649060373056,-0.6205603508605421,0.068579622743757,-1.518956916671394,0.032330573703941046,0.027204451762655645,1.2257740324455444,1.2045011330051056,-2.085243158693618,1.0275563652293374,0.3552170495348264,0.43784286705997894,0.2899342819199717,-0.3204223426495741,0.27514518769586155,1.6660250579644484,1.0189482257070988,0.7477890669309317,-1.131106472676131,1.4168219140572191,0.23716066804474553,-0.07076492193470205,-0.6198739954580414,0.8704709029959169,0.04485760613845181,0.01775251073180518,-0.5180419778050652,0.2652478640653726,-0.10804670911774124,-1.267859725186731,77.514892578125,0.0083958487204798,0.0360847459137844,1,1
2005-11-14,0.04637703811980221,1.3605117723841456,-0.5880271175155997,1.1552768205644268,-0.2085937478660321,-1.7404391798561887,-0.6755475489697294,-0.8620536363883086,1.3560720799084143,2.558337768213218,0.7637698052047494,-0.606710196592846,-1.0824002499361205,-1.5130380646334396,0.0690317083810374,-0.3299838992466771,1.291633983170102,1.2045011330051056,-2.085243158693618,0.8976031163699947,-0.2246483447851319,0.24001789138967047,0.32899059078531206,-0.4208452571724372,3.6391456716823107,1.6338259002725777,0.6140623301030544,0.5826635209064711,0.15607117160134887,-0.479408303896035,0.08071745508598713,-0.6047831923472948,-0.621062872262808,0.9122402397305758,0.11725593906006969,0.4655297695767195,-0.059280108386440475,0.2626583029513841,-0.10786685291393093,0.486826738411091,77.79536437988281,0.0036117654061479,0.0319279416504883,1,1
2005-11-16,0.2355027327015049,1.3686776018916083,-0.4827548574359054,0.882907533773053,0.01960263183226707,-1.7404391798561887,-0.6690466471773019,-0.8513415421156805,1.575207978199097,0.7515229197129463,0.7809886991272308,-0.6018727044028979,-1.02721916120061,-1.5111395469180813,0.09891694061246376,-0.5981559599661227,1.291633983170102,1.2045011330051056,-2.085243158693618,0.6684219321234907,-0.5487230440077582,0.18409516081605015,0.34248152026400064,-0.5352007336359386,-0.4199581243755201,1.425172660544088,0.05229844313629596,-0.16357633823613352,-0.2880479773673023,-0.2567697292951448,0.02901432096345738,-0.9060030760422286,-0.6227549841434983,0.9120384908576522,0.1741828761620392,-0.476378631813951,-0.5343124092521386,0.3054109282042441,-0.21590980241452654,0.010429928761971564,78.6175308227539,0.0105128674201838,0.0648649246386645,1,2
2005-11-17,0.4250504257732375,1.4224628376920334,-0.10951129381817283,0.8387932393887813,0.13370082168141664,-1.7404391798561887,-0.6616900383420076,-0.8648769564089429,1.870753816725804,0.5860760136855913,0.8834229447907891,-0.6055940660582864,-0.026984797106855186,-1.5071191785144578,0.12865291374685908,-0.7660136259177901,1.291633983170102,1.2045011330051056,-2.085243158693618,0.7538728930063926,-0.41911283093270246,0.17687929401356806,0.3528854725482629,-0.5348816809432229,-0.3911995079827432,1.3715592186768761,0.4463478522652255,1.0908638714353802,-0.5288935751553062,0.09394323110802649,0.10520248329942097,-0.6010912493810202,-0.6203944380144637,0.9731366507940997,0.20109949797890653,-0.3540654558419391,-0.0026003640839182382,0.36414443613293374,-0.3309751591295152,-0.022141597459257693,79.15919494628906,0.0068662377035159,0.0757937097408159,1,1
2005-11-18,0.5956223599863829,1.4519971697129064,0.28018639617137653,1.0571210120041772,0.24779901153056624,-1.7404391798561887,-0.6542717308643051,-1.0713688241235277,2.0018007412839673,-0.16161614432334642,0.9376841446317704,-0.6198075984057482,0.006029503312693656,-1.5010886429495363,0.1550687804866572,-0.24367874845534054,1.291633983170102,1.2045011330051056,-2.085243158693618,0.5994262275148824,0.10460713626005577,0.22498523079385938,0.35256039448533544,-0.5393182960998618,-1.0502601263385996,1.192852568819411,-0.013656715700478037,0.3850450373906181,-0.4495311001327985,0.4402477237810184,0.06575044774437193,-0.5790864075337699,-0.6308972936141114,1.00222970794753,0.21749800127554667,-0.05534495677627167,-0.24746853332297364,0.3909192444887099,-0.38366364600441694,-1.1299821123647835,79.6911849975586,0.0066980266634567,0.0982606355731188,1,1
2005-11-21,0.7471760646787106,1.480312455939072,0.2737852935818602,0.6969942278781108,0.590093581078015,-1.7404391798561887,-0.646967694134291,-1.4102208497205306,2.1165896737186745,1.0952654011627427,0.9855097943739779,-0.6460988400022671,-0.0005787309384428953,-1.49717995807288,0.17848360388875492,-0.12369870872327837,1.3574939338946599,1.2045011330051056,-2.085243158693618,0.5771010513206954,0.77753017415509,0.14862054812434197,0.3444831901662976,-0.544892325386136,-1.2745373617038647,0.9951187124442474,0.2664861347305524,0.15646064692981862,-0.053985573086879124,0.5736507323670449,0.064389810713316,-0.511668135857446,-0.630803463512874,1.0285923005378044,0.2338962605323139,-0.015352541150135133,0.20192233367868473,0.41467187628525093,-0.43276663227736856,0.163203717240088,80.02971649169922,0.0042390444571839,0.1435698895712179,1,1
2005-11-22,0.8673065987153712,1.4925220764072085,-0.3271298846221387,0.6070368151525635,0.7041917709271646,-1.7404391798561887,-0.6405543455884967,-1.4102208497205306,1.2863075609697467,0.3880729338552151,1.0016590680748312,-0.6510280019649278,-0.07323894000659159,-1.497794166349658,0.1973048830660923,0.10666957673650773,1.3574939338946599,1.2045011330051056,-2.085243158693618,0.4849799610823989,0.5254465405165163,0.1293771299715152,0.32605612569925435,-0.5543656003676617,0.4921387504093407,0.862571601173726,0.46304361609670885,0.4861965845671188,0.46335961667281494,-0.16276542320108647,0.03718028926498388,-0.3572887944844849,-0.6313046543038737,1.03359088815715,0.2475083165606488,2.5558527447212684,-0.20269520620327336,0.2587705548595726,-1.3068268537221668,-0.282988455732911,83.0088119506836,0.036548748394324,0.1158205022315685,1,2
2005-11-23,1.1188732407653423,1.7235777242545312,0.19618223029036502,1.3301895805241277,0.8182899607763141,-1.7404391798561887,-0.6265106413984209,-0.5223294607218196,1.6262687015283759,0.15904368260728333,1.4312770663258452,-0.6404977391819152,0.4534451340643845,-1.4821036021200624,0.2392763418281886,0.6090621996822582,1.3574939338946599,1.2045011330051056,-2.085243158693618,1.5035784133621548,1.1061432223645147,0.2971405787800569,0.37161624845405083,-0.39679343345426615,0.012486755050387125,1.6063097185786896,1.8531677585372455,0.3119599385363886,0.30834186412801085,0.5910217018438867,0.4085698152875237,0.8298806042568618,-0.6067661850431778,1.3216678863228304,0.32083400099913123,0.7497371549926813,-0.3461171441678559,0.33909600185314986,-0.8895385646513378,-0.5249582534269885,84.80787658691406,0.0214416525223355,0.0597058556172014,1,2
2005-11-24,1.3370231451930275,1.8536220772964518,-0.22782800677513812,1.5754491622119966,0.9323881506254638,-1.7404391798561887,-0.6123517401356063,-0.4862397322124619,1.7757708978080287,0.48942133767973917,1.6696449304183356,-0.6223664200778001,-1.287862036042423,-1.4676973132480202,0.28685744665433816,0.9960198519234666,1.3574939338946599,1.2045011330051056,-2.085243158693618,1.7726849356886902,0.9477212344987664,0.35787072528045244,0.4226763979285234,-0.5932374943804274,-0.02030733010607288,1.8860132482276553,0.9655259904873255,0.3039227837599403,0.841547102665587,-0.014235844501677846,0.2426010700537783,-0.0029952777825558914,-0.5715965818696079,1.4767405525035864,0.4377827888706694,0.5843542788798379,-0.6129102669936627,0.37753064806353176,-0.8397997345209219,-0.44522533656213253,87.33240509033203,0.0293331635358188,0.0799726879468095,1,2
2005-11-25,1.623683427692014,2.0415950132280964,0.19371194048947274,2.088141123063692,1.0464863404746134,-1.7404391798561887,-0.5918248603619969,-0.45993716888920017,2.3311347679645515,0.31484560002799206,2.013598442068204,-0.5978394617536801,0.24774835849178958,-1.4586514928601242,0.34569926967804815,1.420324864715944,1.3574939338946599,1.2045011330051056,-2.085243158693618,2.191957008157384,1.5691267778864273,0.48113806787487157,0.4928565270089004,-0.5312459565326206,-1.1357176409041276,2.307271101764753,1.4199508833918286,0.18643215664419674,0.8221398793011718,0.7385507944929895,0.34463597069182716,0.28950311011745455,-0.5206349654835694,1.7058892254229268,0.506468299166609,-0.16304851339777335,-0.2689374770597511,0.5006131486570463,-0.8505346237844715,-0.04783351359701486,91.9945068359375,0.0520072806615556,0.0352554926897369,1,2
2005-11-28,2.0917311155416645,2.4031207274435156,-0.40664571642528147,2.8373365099663985,1.388780910022062,-1.7404391798561887,-0.5538789821342786,-0.11432223693051834,2.813791028743977,0.3067928036979235,2.6686308501359406,-0.5259966733711116,0.01963592667034272,-1.4262652467392571,0.4345204380847559,1.566404076257234,1.4233538846192175,1.2045011330051056,-2.085243158693618,2.855915151808917,1.041339915978518,0.7378918319467306,0.6270910707028652,-0.28280799833986026,0.16630443602110334,2.6551314824284864,0.9287513684029717,1.7301958194372329,1.4900421828868906,-0.42467855238989227,0.6452809555602225,0.19983133415093413,-0.4052240931100107,2.1586695370436844,0.654047507640184,1.0933466040260387,0.2904840066421414,0.6301709146038637,-0.35365503718574876,0.4719264988502311,89.8569107055664,-0.0235103428824655,-0.0122714686687848,0,0
2005-11-29,2.2836399034138477,2.202366065209801,-0.09038688027766381,2.4969517937389023,1.5028790998712116,-1.7404391798561887,-0.5341965510399141,0.8881601146945988,2.2778214972314825,0.18907352154255097,2.2641739012158912,-0.5062810049349237,0.47164054704988684,-1.4229707701393786,0.4763837172671073,2.380227464779998,1.4233538846192175,1.2045011330051056,-2.085243158693618,1.1562693438039726,1.5207886759163023,0.58396013833477,0.6121624174159002,-0.07889143754654182,-0.2829365365153758,2.154468161742779,-1.740178609736105,1.0083759691879068,1.09589241125472,0.25599032571339125,-0.3110816264023915,0.7424521046494472,-0.48815595382175725,1.8821157680007912,0.5630875019889031,0.38642782858928804,3.702183260552604,0.5057943147375206,0.11513484689794079,0.31618516678206776,88.1158676147461,-0.0195658982200429,0.0152753516376272,0,0
2005-11-30,2.27424482413762,2.0374386325746037,-0.4244947450146987,1.215339759625983,1.6169772897203611,-1.7362815461475343,-0.5310984609747769,1.2786961669957524,1.8801665212529521,1.7358415886030523,1.9330008468280213,-0.5184081167866138,-0.47916019370490176,-1.43687453426161,0.48502887610184947,2.177599124665187,1.4233538846192175,1.2045011330051056,-2.085243158693618,-0.18265459095877873,0.9129490871423865,0.29052658755088556,0.5136926672305293,-0.0028586056398621136,-0.5265596967251371,1.209951923665146,-0.861141434817792,1.3854338330064175,1.3232071826750462,-0.4401459206712618,-0.2553073117626487,0.427519437519195,-0.5568199754252833,1.652757024458849,0.5290541893997186,0.15748721437743146,-0.41447530072821304,0.4155364258915785,0.37386630637574736,0.8518792582801599,91.86876678466795,0.0417084848519434,0.0411820796204929,1,2
2005-12-01,2.3233941927791477,2.3219483281856004,0.3504223584640621,1.6699428866639312,-1.6918702159049768,-1.6652382425518406,-0.5217947970670013,1.525292916674496,2.417543821003742,1.0126169646239789,2.4422025472577173,-0.5121150484452468,-0.35569228732827696,-1.4318490822773378,0.5236502294299732,2.2430087071386975,1.4233538846192175,1.392445572186279,-2.085243158693618,0.9248444806398984,1.7768381163330047,0.41198925200783537,0.5129991000492342,0.05948889889396779,-0.44628197047800794,1.980876838142602,2.390891753821093,2.4688073660083445,0.9149353889107759,1.056052973425792,0.5174036088504683,1.1760924334325982,-0.5887254299643438,2.006189046475795,0.6648762889185607,0.4877370093797368,-0.385308910723874,0.5463896536795553,0.5519948417320002,0.8323814474236593,90.46627044677734,-0.0153840317212537,0.0237213802937183,0,0
2005-12-02,2.2007475263578438,2.183592869727094,-0.8363794016915522,0.6790184862028232,-1.577772026055827,-1.6515370752978054,-0.5282811426142145,1.6579267351173876,2.032549067222545,1.3904086417083672,2.156056541579548,-0.5346439318280655,-0.05415163712180987,-1.4284987809544893,0.5326737714959978,1.6011021903450748,1.4233538846192175,1.392445572186279,-2.085243158693618,-0.0333137967539533,0.12513055279842505,0.16786064623854524,0.43534762902708435,0.14556267073245807,-0.04617479728988236,1.1399549588965117,-0.9238252748177059,-1.1394387310328917,1.8727236457054584,-1.5681610797105348,-0.2076914540212621,0.10937324735291325,-0.6111115323779791,1.8133636042647112,0.621870606363839,0.3132288346085902,-1.0537144685203101,0.4595855349118471,0.7355145463062741,1.503401332206018,90.87249755859376,0.0044803193030339,0.0390026532085755,1,1
2005-12-05,1.9946924833045854,2.1923887317123625,-0.6243712488826334,-0.32670858666455777,-1.2354774565083784,-1.640880497165325,-0.5422454821122119,0.7489858574324532,1.994643608915253,2.4758905881574154,2.1460045133683354,-0.5678241280287706,-0.013781662349568033,-1.4335800576617317,0.5368747355805391,0.9357204432674724,1.4892138353437752,1.392445572186279,-2.085243158693618,0.26312284263875596,-0.5243281312314503,-0.09671133450033773,0.36066456222246707,0.13219266101090416,0.47713669856529756,0.8987013699967932,0.03406495485168323,-0.9509724315089799,0.4345510471298065,-0.6085148212927922,0.04670152930959095,-0.43289548070974365,-0.618082542187849,1.8128263810361127,0.6348645093942222,0.30517915480619184,-1.2811717712784922,0.4539703908177954,0.7427347580520308,1.1074117796506442,91.24004364013672,0.0040364774239464,0.0339051534302797,1,1
2005-12-06,1.9127522226966445,2.197470455678954,-0.5435467847511652,0.2503843961200137,-1.1213792666592288,-1.6122939837076375,-0.5459964159883066,0.49577907060992055,1.9911854843140246,-1.1393777171617392,2.1250791262666593,-0.6138758912718141,2.581697777933268,-1.4310115069466256,0.5368544686633818,0.3625488033715302,1.4892138353437752,1.392445572186279,-2.085243158693618,0.30481503443457636,-0.8287469491498537,0.05902408866662648,0.28992261225052174,-0.10161146403601683,0.3203311969890466,0.6504596864696552,0.23171988216098763,1.976728986944999,-0.12744498062703605,-0.3546274889600889,0.04126112730055418,-0.1637512843362361,-0.6167039372657309,1.8080414383661352,0.5241031084591532,0.18750543140893555,0.510554360239609,0.45526585265895475,0.7435078213932286,1.335787592863002,91.82041931152344,0.0063408297628227,0.0574705888899619,1,1
