Date,bb_pct,rolling_var_5,volume_lag_10,volume_change_ratio,rolling_vol_10,week,volume_ratio_10,dist_sma_100,volume_lag_1,volume_lag_20,open_close_diff,vma_5,macd_signal,rolling_var_20,day_of_month,Volume,volume_ratio_5,return_lag_20,return_lag_3,atr_pct,dist_sma_200,obv,roc_20,rolling_vol_20,dist_sma_50,volume_ratio_20,rolling_vol_5,return_lag_1,volume_change,rolling_var_10,atr,price_diff_pct,rsi,momentum_20,volume_momentum,high_low_range,dist_sma_5,macd,roc_10,momentum_5,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,0.13589905401772245,-0.3720743157801645,-0.691183244502053,-0.4290445290203162,1.6825492104298225,1.1608312917319286,-0.47148632712317823,0.7524302309458262,-0.6650520899310244,0.5906633898562295,1.0140325250427313,-0.6363863334003491,-0.24830132614359493,-0.39403564704021093,-1.5759899416111622,-0.7525727022650063,-0.9222185343861906,-0.7340687283717291,0.9643618626539133,1.2260129900523737,0.9170636107904303,-1.1932506105483534,-0.510008496486726,1.1983469794390647,0.01208433518077363,-0.38729994831628944,1.196558511122349,2.4636954983507797,-0.09101439856260046,-0.3583676479389935,-0.7123931700043544,0.7232833297550253,-0.42187275693097,-0.1882948123858951,1.222937584532051,0.7716500692474956,1.9566095941336947,-0.2444856922768219,-0.3149587096908375,0.001340501246508668,91.89775848388672,0.0,0.01313199790525,0,1
2005-11-04,0.22090726007890107,-0.37312202109465026,-0.7791564600372901,-0.6637433653039504,1.0508923342070637,1.1608312917319286,-1.0683714831206184,0.7189363724565584,-0.7581242495108662,-0.4263771329199143,0.04448668533626307,-0.6513141234844066,-0.24727978452508156,-0.3944547690936711,-1.3479847320311347,-0.8807452770312469,-1.3773233772939488,1.4853013851157497,-0.12984508086235252,1.0006662630099699,0.9028334662652712,-1.1932506105483534,-0.8133134701186414,1.070892841015368,-0.01759328475459248,-0.9155357741474319,0.24762152414538766,0.7294539667221485,-0.1455767404318092,-0.3576868155458473,-0.7252012041113254,-0.06466310621405678,-0.2035044963140877,-0.21748936599982996,1.452787092397388,-1.191675953894641,1.1876294895286374,-0.2338350036147504,0.5199730853785646,0.0625499490852811,93.0636215209961,0.0126067233913484,0.0274089478130148,1,2
2005-11-08,0.9565429279841842,-0.37728930022808693,-0.8255952072611202,-0.5798975587003642,0.37918213232286596,1.2267108593731417,-0.49820749486123006,0.9434980424265045,-0.24485361300874928,-0.7029273323669061,0.32693461589956463,-0.8099624577744857,-0.23756812173077177,-0.3944494556543309,-0.8919743128710795,-0.7327902146101571,-0.4734413326077123,-0.06701403844017711,0.7356600862740218,0.6179642881079136,1.09207929404457,-1.1932506105483534,-0.18455615827962993,1.0793453200249172,0.2972017184450191,-0.26942547156434876,0.0033460754742689262,0.7349231404958955,-0.5338288789197558,-0.3561096062240395,-0.7417426538136891,0.9109836084389588,0.2756757391571356,-0.15823565346056845,0.1208827503868805,-0.6419733052574386,1.1477989680202723,-0.20502535861019625,1.0922035037753026,0.09728781894077534,93.54502868652344,-0.0103191867475522,-0.0194874863681989,0,0
2005-11-09,0.6473921995611222,-0.3781628724668541,-0.8434328942788718,0.4602971360298197,0.4708859187384969,1.2267108593731417,0.37726656682217485,0.7994767572758301,-0.7382476766854664,-0.7512097024224487,-0.6328710480657895,-0.7616702455596202,-0.23089539853184668,-0.394348781893671,-0.7779717080810657,-0.45647628877018065,0.8194685643686016,-1.1264956892926539,-0.0512594107687783,0.5740996967681091,0.9949273419299526,-1.1932506105483534,-0.09690141965568345,1.0416146715801338,0.10652992956882439,0.813591487075936,-0.45122031386033284,0.9148120517441276,0.31903418458850263,-0.3555002218443965,-0.7462118414215415,-0.7067565230461529,-0.07729511474835013,-0.15040881290509892,0.3267887493636142,-0.4238500758130471,0.22978884301367558,-0.19673503444079063,0.6654126718856013,-0.02168665536980553,93.11251831054688,-0.0046342744453883,0.0087264191060838,0,1
2005-11-10,0.5740971986018264,-0.37857405346072387,-0.8064554992931678,-0.49542279455836213,0.3747993391075075,1.2267108593731417,-0.4743270347111431,0.7171262337102127,-0.4606196065734565,-0.5890562980889068,-0.8937475398104398,-0.7488011113091656,-0.22462772860098457,-0.3945035407685698,-0.663969103291052,-0.698352449923746,-0.47609744354318995,1.524633366936633,0.7411485428089412,0.6037508370361967,0.9443868129460932,-1.1932506105483534,-0.47721170126912904,0.9213409097238021,0.011497977518601142,-0.1536509146169243,-0.4325112992057696,-0.7010445926551905,-0.2568858173172968,-0.3555001133226691,-0.7453534234145216,-0.35384255094079575,0.45110720029873996,-0.18546175911003618,0.47041939414731676,1.5046165702893666,-0.17241077399636318,-0.19231276124823243,0.8300230930925456,-0.06292009624873018,94.451416015625,0.0142769499077648,0.001291809147825,1,2
2005-11-11,0.9272366067290648,-0.37901706163187393,-0.8357943713710269,-0.4239193536662545,-0.15841511479947726,1.2267108593731417,-0.7310119401352132,0.8323349497871051,-0.7036461265833666,-0.7229062441140272,3.4177565119847224,-0.7201117647413675,-0.21786366851202807,-0.3944306346401624,-0.5499664985010383,-0.7734233587997068,-0.8983515208092183,-0.535597292279933,0.9216716915227666,0.592619536489578,1.0397283982007264,-1.1932506105483534,-0.19389791903318176,0.9529357380585822,0.19419885291863764,-0.4609394255833766,-0.3179593211287876,-0.3449692795163906,-0.07149732066160411,-0.356678870845051,-0.743350461925462,0.8346914221953549,1.1209534046243335,-0.15909986913459592,0.7028014056466072,4.029032822914546,0.31733644532394184,-0.18398708672597783,1.6557500902025737,-0.027886573904278053,92.52957153320312,-0.0205573003813132,-0.0297856570920863,0,0
2005-11-14,0.37612940435342246,-0.37874975502815605,-0.7629679995564597,-0.1628782670721714,0.197157376993102,1.2925904270143551,-0.640122407247478,0.5847996243902828,-0.7790740714089118,-0.800675034357755,-1.3261826685298044,-0.8395645088990535,-0.21278187657541198,-0.3943937970383571,-0.20795868413099694,-0.7450100665956579,-0.4414482776336448,-1.3934675750968826,-0.6998820067738422,0.59703238001996,0.865457242575314,-1.1932506105483534,-0.18517314832225035,0.9471277821599621,-0.12442053651782396,-0.3481710045490036,0.12360363629260418,0.8395380225265858,0.04351572721239377,-0.35798629903354556,-0.7468930994828676,-1.3372907985390046,0.4506090422334212,-0.158475767486321,-0.17051398254678346,0.5575863163228276,-0.7559397322545146,-0.18555455155272615,0.9173718233888848,-0.10867935588333076,92.69129943847656,0.0017463252982902,-0.0020343012018393,1,1
2005-11-16,0.3785459610618791,-0.3789091355736206,0.4694816312053199,-0.23627588076704978,0.18151833031755712,1.2925904270143551,-0.3377371256097233,0.5708661803650417,-0.750525646076534,-0.7131796686581919,-0.6242172104154265,-0.8402946725444694,-0.20894460019646355,-0.3943209862301445,0.020046525449030586,-0.7358665409841294,-0.37615334344427154,-1.1498303780090786,-0.3425512727055448,0.6042886568952914,0.8642679557727487,-1.1932506105483534,0.06670166772660796,0.878726129011644,-0.11833113822264378,-0.30661297459966874,-0.19634854781050692,-1.3423103368434393,0.022099177009597307,-0.3596923320969321,-0.7461573066794274,0.04465598474595183,0.34222681615632755,-0.1361953289019719,-0.1664110174655776,-0.173473043941729,-0.4457763220616397,-0.18664006279984507,0.9766250351569995,-0.1424330483110326,94.36491394042967,0.0178947187267303,-0.0076981867698669,1,2
2005-11-17,0.7396810473075189,-0.3786284808826926,-0.6616273689324939,1.356669607955785,-0.37445723173912726,1.2925904270143551,1.9583990908129318,0.7228447538244163,-0.7413386340146862,-0.7709257337518445,0.6721569824293447,-0.7624511150137454,-0.20476804714842517,-0.39411021777553745,0.13404913023904436,-0.12850571590058743,2.533878765552791,-0.02551409066989593,0.8461322673501681,0.4776481678837323,0.9872467077068912,-1.1932506105483534,0.30216528555995525,0.9321512224857382,0.12593918350544833,1.849671381578493,0.09328208662356562,0.054680518226111995,0.6869619694471879,-0.3598901676326218,-0.7502313409099929,1.0646335990590536,0.7838255480001278,-0.1152116034660284,0.10209747846482596,0.05949624916402066,0.44982974444272994,-0.1813745260126432,0.539653752962114,-0.0732523621980719,93.23287963867188,-0.012068884403647,-0.0412939054859535,0,0
2005-11-18,0.42742474320024526,-0.3786467581721571,-0.755720082933675,-0.4193085093245145,-0.3037342469803776,1.2925904270143551,0.5999201724928447,0.5642787516298557,-0.13108921130829682,-0.6898709382865507,0.08119423296724797,-0.6948501308423273,-0.2016119162517232,-0.3940606636357376,0.2480517350290581,-0.4135358998001519,0.6226656338954776,1.4496211016123945,-1.343408672758458,0.30826020995924114,0.8801339459931444,-1.1932506105483534,-0.17157065084226217,0.8664134331394119,-0.055521370553336086,0.7120520991182125,0.2240309875423695,1.0661375013939358,-0.3048474929377501,-0.3600011996987581,-0.762153741616338,-0.8149729421145505,1.0658759832870652,-0.15717924915659734,0.4006577614606884,-0.8797128540551583,-0.23554843065317102,-0.1822552375862252,0.0692757646542795,-0.09155606605191174,91.67960357666016,-0.0168005163321465,-0.0211583053832131,0,0
2005-11-21,-0.013919255075455005,-0.3784727474831141,-0.8856483195472338,-0.4850568598777525,-0.13686471421040544,1.3584699946555683,-0.366711261536898,0.36234969803760886,-0.4174749938530962,-0.7786807060747402,-1.6181703186433039,-0.669669626237222,-0.20063123118065015,-0.39414524525949696,0.5900595493990994,-0.6673328256528595,-0.5334509362936766,-2.67993171671501,0.058507577285294335,0.4334728615803823,0.7395297214743702,-1.1932506105483534,0.1898687040700846,0.4856584156499682,-0.30416820341395634,-0.19144431259141892,0.1321908651499651,-0.810637161137739,-0.2701346366223527,-0.35996173595192815,-0.7578480750709058,-1.1066713437343625,0.5467762938232721,-0.12606388074598174,0.501952241416582,0.23533043330720102,-0.8319292216042681,-0.1896022247159192,-0.24553385762646496,-0.16723252281861312,92.3415298461914,0.0071940555089337,0.0286700049867259,1,1
2005-11-22,0.10011319275446845,-0.3784255276194003,-0.2368213335802983,-0.19743139087249711,-0.19735483287187697,1.3584699946555683,-0.13454489795642083,0.4051332249895435,-0.6724789735137331,-0.7299163885867013,-0.3104391838885481,-0.6429780885325757,-0.20060236075088572,-0.39458585779721783,0.7040621541891132,-0.6325532469248959,-0.45521209527116524,-2.0356883152940477,1.0735306719444258,0.37975668467354823,0.780953812945781,-1.1932506105483534,0.7169679287823045,0.20591456561130092,-0.2040766652264732,-0.08696762857838122,-0.062987605326651,-1.1070036187094232,0.05059126153659926,-0.359912571803341,-0.759673897405252,0.3869104391147791,0.6507057448022784,-0.08275140169251521,0.6137568047139877,-0.3284698526519403,-0.41495989887457146,-0.1931975382542501,-0.34583563753931057,-0.09962572206887998,91.98048400878906,-0.0039175602697375,0.0268035806172868,0,1
2005-11-23,-0.05176106202563455,-0.3782431144960727,-0.7356255596022419,-0.6468399475095372,-0.3636689332114307,1.3584699946555683,-1.0339651156976934,0.33536036008092684,-0.6375339837083865,-0.825561047235748,-0.6953421162103888,-0.6750545831221639,-0.20155627952296612,-0.3947259895165607,0.818064758979127,-0.8710112676629365,-1.3606564930023342,1.8748827695127497,-0.8098609676826939,0.17613000456743433,0.7386396915931761,-1.1932506105483534,0.2482091374659426,0.018497526497935977,-0.26488519570914254,-0.8913141979275149,-0.06163585724301086,0.3958998963882377,-0.25308687271369656,-0.3599507362208573,-0.7719232986544768,-0.309207031049647,0.0428182203575497,-0.12102187584253882,0.45111351198358923,-0.5311093413291224,-0.546197042629428,-0.1978459168053371,-0.7008411871675027,-0.11330459053333539,90.54757690429688,-0.0157009999893561,0.020918900086388,0,0
2005-11-24,-0.502924783365286,-0.37849733945685404,-0.45495324343727983,1.929006727381457,-0.3004998603622974,1.3584699946555683,-0.4869938752397953,0.15063002913921944,-0.8771261066858301,-0.8435683558499295,-1.0523427863048318,-0.8226084864666187,-0.20434697612521596,-0.3947833538607297,0.9320673637691407,-0.750180003974139,-0.5381841354452742,0.6728455649418265,-1.1072723296324907,0.14853547018233937,0.609391229597808,-1.1932506105483534,-0.11121381841690914,0.06997647470441444,-0.4868885254728072,-0.48735774003555915,-0.5629971557609346,-0.3000777823461116,0.1462296919322358,-0.3596703555737136,-0.7759292216325961,-1.0390107666699682,-0.4786218748869302,-0.15218546187698712,-0.4238156544128561,0.17423331627810715,-0.9531097108636372,-0.2074925165636133,-0.7981289419442332,-0.19458966085659385,91.28095245361328,0.0080667156990934,0.0458270565959818,1,1
2005-11-25,-0.333032181582123,-0.3790429670763576,-0.7006445967401792,-0.41962877478608623,-0.23812940079849254,1.3584699946555683,-0.708037365271099,0.20261102934290773,-0.7557201715881396,-0.8062393365329401,1.9361770097757016,-0.9152682813022395,-0.20761183471097883,-0.394964743735769,1.0460699685591546,-0.8039302620082646,-0.5795424626378796,-0.8742784003542016,0.40092999854838296,0.4001416584980309,0.6572150237015169,-1.1932506105483534,0.168546796494141,0.028026397645315393,-0.37630521263524846,-0.667519313858681,-0.32880169889549266,-1.0381352518374671,-0.04780140369664748,-0.3595832977703144,-0.7604778222521191,0.4419089098407287,-0.3255864979154844,-0.1280325235291309,-0.949839536351339,0.8302995371327562,-0.2769304561802069,-0.21240393212059774,-0.5676884090113675,-0.1457794511958371,94.34609985351562,0.0330277940377924,0.0418386003483656,1,2
2005-11-28,0.634988991091123,-0.37726834592082786,-0.7768996237236087,0.9062361801654477,0.2222222670980834,1.4243495622967814,0.3188914664375468,0.5046097662651104,-0.8097260649236752,-0.8358571969299881,1.368678054381464,-0.8883434968775297,-0.20853212109463645,-0.39544708120700933,1.3880777829291957,-0.5538932906126341,1.4113369338682724,-1.7516638195978524,-0.29750150080229637,0.41101011783357577,0.8931587559782201,-1.1932506105483534,0.995273425764017,0.024058453938931322,0.08552982757996523,0.11889774320014204,0.4066934664245694,0.45055909497545293,0.28982979794832564,-0.3596067157523401,-0.7541555553343536,2.035547282654415,0.008967187266310968,-0.05903076600035496,-0.8499044075959861,0.020586083505681606,1.2467917202918946,-0.20435574608605123,-0.2220872121566562,-0.02493404162090075,94.85008239746094,0.0053276311394946,0.0075453742917357,1,1
2005-11-29,0.8096057419664884,-0.37550625359551243,-0.74803815932749,5.685285840496627,0.008192867964683171,1.4243495622967814,5.141130275526359,0.5271818911943489,-0.5584999219987514,-0.7623383067728188,-1.5602772186643572,0.26827628210815735,-0.20758439299521633,-0.3957468304057016,1.5020803877192095,4.2405186364678675,4.140778891169187,0.9785244969711685,-1.0381611523607088,0.5666568439023716,0.9198319314604759,-1.1932506105483534,0.8421055058840219,-0.01366745296716498,0.14878592586892153,5.694581746177378,0.404474172856458,2.013999885847676,4.102330555472062,-0.3593140394327504,-0.7440862547289019,0.2694420237218756,-0.14800897962199414,-0.07045853766738641,2.0879348411510077,0.8727424109103019,1.240829625510899,-0.1963439247420365,0.265777866306728,-0.029066788296389368,93.92488098144533,-0.0098022408006363,0.004865082674563,0,1
2005-11-30,0.44007986083539685,-0.3753338815931709,-0.7387504098827239,-0.6637433653039504,0.07469578344695531,1.4243495622967814,-0.8466458371382262,0.39662326579837753,4.258714145627464,0.48183089691796466,-1.9058210579261607,0.30812090659203106,-0.2063518188508418,-0.39620057637373246,1.6160829925092233,-0.7031378465054805,-1.2218916738523682,-0.12599577396978812,0.4557819100234731,0.7289694552595061,0.8307718001556598,-1.1932506105483534,0.7223250927439774,0.030921026370123915,-0.005650458652352995,-0.596026221232973,0.515759370042481,0.2789961331507737,-3.8462928881793133,-0.3592394737869487,-0.7364695621499501,-0.6747478678454301,-0.1397310244440315,-0.08087870711032592,2.692159387482806,0.7310471798009366,0.45244816989676334,-0.1940868951385217,0.046555850253374574,-0.04382845156172596,94.7936553955078,0.0092071565202376,0.0206076266741941,1,1
2005-12-01,0.8580835580690168,-0.3771151429220145,-0.1218094829792237,-0.20145082847832788,-0.03320095712265501,1.4243495622967814,-0.7817916089410507,0.45984791122553237,-0.7084542824288196,-0.6600340108747317,0.46155764558511936,0.32580709266988184,-0.20435774387172673,-0.39622318728255307,-1.689992546401176,-0.6756645429157009,-1.1915083449951234,2.5044266284958776,2.0247349513058395,0.43049129477302817,0.8883538034992874,-1.1932506105483534,0.29661782290865,-0.36638928313883073,0.11650920014942157,-0.5415103382057705,0.08271449673950673,-0.6686656076963816,0.042471017446403705,-0.35915375600833216,-0.7521798716118413,0.5138563509913002,0.08610646584319569,-0.11545142526375791,2.7583395469771927,-0.9736281039105878,0.45895321140775275,-0.18929102421114904,-0.11669624473906802,0.01639721810987309,95.18103790283205,0.004078259451477,0.0242231929856812,1,1
2005-12-02,0.9449459495856951,-0.3793104131096627,-0.4113355416055515,-0.11425839338757857,-0.12035326966109512,1.4243495622967814,-0.6485879576467126,0.47097000493331714,-0.6808503162803702,-0.7550214684794653,0.061401573412696774,0.37442382206048774,-0.2017468110113349,-0.39618121408019136,-1.5759899416111622,-0.599098197607948,-1.110537626937622,0.7476671171047605,0.2836140656780073,-0.03874824860605821,0.9062463397655215,-1.1932506105483534,0.18296854108855243,-0.40081941441339974,0.150043024418701,-0.4000846904894355,0.10362906163494924,0.5219907725319599,0.09703335931561244,-0.3588766021388209,-0.7790767681856567,0.19093188352400847,-0.07246608647887076,-0.12510313241494744,2.8454874481033667,-0.054956821153764324,0.22445583330692384,-0.18445872229479512,0.18786857053998365,0.007343983556042862,95.0606689453125,-0.0012654320188374,0.0544787073208126,0,1
2005-12-05,0.7667341416306339,-0.37930526480208165,-0.6691356897453188,-0.3238075311625623,-0.3241382521737642,1.4902291299379948,-0.7198641494112195,0.4288394434474765,-0.6039198227531208,-0.8864537909295722,0.07836679988526225,0.3534620407400075,-0.19906874870747007,-0.3961628794974106,-1.2339821272411209,-0.6422094935987531,-1.1567915102124604,-0.04666940326983748,-0.6673888626641648,-0.1933300921686527,0.8834299030493925,-1.1932506105483534,0.16601364676562586,-0.3988852943156775,0.11635174769346049,-0.49532741752545995,-0.882693051731271,0.20074155482275224,-0.03597718861794168,-0.3588335367705761,-0.7883558036184956,-0.14375931440371287,0.324572736982478,-0.12663995958910615,2.6610440357992076,-0.895423563244413,0.07006358316672741,-0.18165491313980547,0.48556730467441894,-0.07600805899589033,95.31266021728516,0.002647339522322,0.031006860380153,1,1
2005-12-06,0.7986347062762454,-0.3792340379845574,-0.6338075212965358,-0.5214401801546262,-0.332249121982121,1.4902291299379948,-0.9657894109901818,0.4264788872437119,-0.6472361553251044,-0.2311884227588959,0.39075984623277754,-0.8421910697902023,-0.19636915830150448,-0.396109116440737,-1.119979522451107,-0.7970085276668272,-0.7880904775618309,0.7532073044842301,0.5274654354889043,-0.30925474936717995,0.8904142275505607,-1.1932506105483534,0.033319102210193206,-0.4391723661342929,0.13971498522396505,-0.7767341267478253,-0.9133591312770705,-0.13396134162915435,-0.16010770354058018,-0.35874708572924174,-0.7948143346231147,0.10113372806154489,0.3399237845446893,-0.1383079426912314,-1.1116718929132894,-1.1814099676133227,0.16302045342153065,-0.17900418624696895,0.3979593985300968,-0.08260164850147982,95.88053131103516,0.0059403031989948,0.0409372380699515,1,1
