Date,day_of_month,day_of_week_sin,volume_lag_20,log_return,month_cos,volume_ratio_20,roc_20,rolling_vol_20,dist_sma_200,rolling_vol_10,volume_change_ratio,week,roc_5,volume_lag_10,rolling_var_10,vma_10,return_lag_10,dist_sma_100,dist_sma_20,macd,obv,volume_change,bb_pct,volume_lag_5,day_of_week,macd_signal,rsi,momentum_10,volume_ratio_10,volume_lag_1,return_lag_3,rolling_vol_5,price_diff,return_lag_1,open_close_diff,return_lag_20,dist_sma_5,volume_ratio_5,macd_hist,volume_momentum,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,-1.5779911592494877,1.2086458896046435,1.0046860870121674,0.25156825456319304,1.2047838681054384,-1.13037193113651,-1.765526667599096,0.20059614190047842,0.16323219480450055,0.02669552481900128,-0.7698989311323574,1.1601818216721904,0.6954701136657547,-0.32630064185534396,-0.406267202591088,-0.20367822385586132,-1.2250512821927626,-0.22173805572362337,-1.3817601610477759,-0.4020665711756354,-2.6912591124835927,-0.299201097492477,-0.8719979509759137,-0.34145962581704814,0.004566198977244899,-0.3906069484772813,-1.6655724063401398,-0.2462240071446747,-1.1387241737729237,-0.3761161589051867,-0.7045579257430415,-0.4448319818578472,-0.031656243619150766,0.4077166395640772,-0.020476436899546382,2.375402016095328,0.4954575902587867,-1.5017664452816346,-0.14799144221522312,-0.09490932572788616,56.86833190917969,0.0,0.0105098614310861,0,1
2005-11-04,-1.349814737267419,-1.5358380131821974,1.1839768304492313,-0.05381367724673295,1.2047838681054384,-1.1854195887464651,-2.0520445504131146,-0.040871693879150496,0.15982142863778961,0.011000681038886519,-1.0466660066974207,1.1601818216721904,0.21383592872593163,-0.3467487250374499,-0.4073938336358399,-0.2540728030532117,-0.8064406670278315,-0.237927569225169,-1.2025088023600203,-0.3978191819139291,-2.6912591124835927,-0.28001276704989636,-0.814501887902696,-0.018161975856466735,1.4216761250456875,-0.3979631585602066,-1.413988446707536,-0.22376851054576996,-1.266868223949593,-0.5908294823211736,0.6455818031477606,-0.6740925353907422,-0.059782223890048954,0.24829923083857589,0.025902838436687683,1.6996682941199157,0.35000511494846326,-1.5017664452816346,-0.11138774815649659,-0.30884497702254365,59.46983337402344,0.0447305526247466,0.0443404744630222,1,2
2005-11-08,-0.8934618933032813,0.8324777605674285,-0.1498272031410614,-0.2893808195343227,1.2047838681054384,-0.4645732012906738,-1.5309952998461158,0.30668089170164164,0.37773706583341493,0.4442363645373871,-0.19506443207028457,1.2260481848559661,1.042612733421863,-0.23689300778982747,-0.40645587036207376,-0.2641562541780453,-0.4357844162702455,0.02122626608465046,-0.2423814558057512,-0.3646056689274702,-2.6912591124835927,0.04586689862091072,-0.28207289868714175,-0.007747345879716086,-0.7039887640569764,-0.39811948899910893,-0.8784727862864796,-0.13183351627145648,-0.33320068246861423,-0.34297398235473636,0.24883595655869034,0.07341449633776184,-0.08248669781586458,2.149178509607816,-0.18758594777405746,-0.6100050643199999,0.9532419670463004,1.0589066494996426,-0.0009364672177299019,-1.476590331058705,57.45441055297852,-0.0297156328176042,0.0132687155639396,0,0
2005-11-09,-0.7793736823122469,1.2086458896046435,0.2837235449000826,-1.5238591363109846,1.2047838681054384,-0.7222560025222573,-1.8007976002013384,0.34727221548196696,0.20254643182051257,0.1404826104150416,-0.5434662623345861,1.2260481848559661,0.20948341735606898,-0.31841891598167665,-0.4065408329003536,-0.27981558669699597,-2.3482174196422942,-0.21641835447693353,-0.6028386735215918,-0.36181069443845093,-2.6912591124835927,-0.1881920985562052,-0.5872126916514081,-0.3747686769153977,0.004566198977244899,-0.39619107242849055,-0.9244576344648636,-0.10937783328275923,-0.697180396138691,-0.3196056380309604,-0.05549138619647948,0.6797067524391656,-0.1990518434274656,-0.2907840733266156,-1.0909972432377852,0.08545912830356088,-0.47595696569439877,0.2853336918355747,0.0024089942674074705,-1.4756677526159554,57.46916198730469,0.0002567172962188,0.0285042470375162,1,1
2005-11-10,-0.6652854713212125,0.1546462138481672,0.26688101379024315,-0.0411137593992447,1.2047838681054384,-0.9368893434214587,-1.4611593867677726,0.23199126924357774,0.19932869301869544,0.03517081736504769,-0.5782695715614289,1.2260481848559661,0.08630590651488773,-0.3415312445295293,-0.4071279196483216,-0.3052459395712951,-0.8881526675559047,-0.23022784978548716,-0.4757514269967614,-0.3585973401156775,-2.6912591124835927,-0.14637055284326522,-0.5191717159238044,-0.5894122021931627,0.7131211620114661,-0.39395387222729655,-0.7588447534089429,-0.08620138096782318,-0.9840552686404057,-0.4577276579979175,2.14970707709591,0.6773254119207922,-0.058596690920334864,-1.5210045909206265,-1.0434666252992748,-2.045300050481802,-0.5532809138336007,-0.4870368372328012,0.006193591385258797,-1.3730340277351933,59.44664001464844,0.033830613031936,0.0269982999355036,1,2
2005-11-11,-0.5511972603301781,-1.5358380131821974,-0.2237299188024413,1.6198016675859959,1.2047838681054384,-0.5724786401399947,-1.0556452050779006,0.4006479702474696,0.38783587518652557,0.15792367926524398,0.395353268938195,1.2260481848559661,0.8005927170837515,-0.018291675530310293,-0.40678071504770247,-0.35112287062601016,1.0682907416522784,0.0020115134718120074,0.21310078014539738,-0.34440545079966395,-2.6912591124835927,0.21946333779271388,0.20814413878825505,-0.6887393484477599,1.4216761250456875,-0.38909697504290364,-0.09946918050881892,-0.0686897804107662,-0.47080829915346833,-0.5669946596411245,-0.2902450339579055,0.9583572529575016,0.09914234889830628,-0.04337330306828681,0.8228612869162597,-0.6782745683008906,0.524484725821726,-0.017333042727139546,0.038301827284220206,-1.0229955601804104,58.66448974609375,-0.0132445046226744,-0.0049060767071705,0,0
2005-11-14,-0.208932627357075,-0.6905958996670153,-0.2780126410997207,-0.7090251613038222,1.2047838681054384,-0.7737719406207543,-0.8473123797567871,0.2925207211745357,0.30656502609991915,0.15864320241663582,-0.48563420318111405,1.2919145480397416,-0.4088941559710373,1.0875921717017178,-0.4073456537586345,-0.532325158118428,-0.7023918481492056,-0.11621419151620163,0.03311224520304876,-0.33680049882806296,-2.6912591124835927,-0.11353146383079504,0.032948365426203274,-0.3416372740895727,-1.4125437270911976,-0.383567882628608,-0.1706066117659632,-0.06992629029188058,-0.3395318469240215,-0.4238524440304666,-1.520460271666691,0.3899431577650586,-0.12264153032356775,1.6118135143080499,-0.6094625505018157,-1.8417753962879369,0.06873959106961607,-0.33304130747334476,0.046540567547040855,-1.1429681216572654,59.97789764404297,0.0221415226760633,0.0043745777318638,1,2
2005-11-16,0.019243794624993787,1.2086458896046435,1.3658228391602154,1.041537213192061,1.2047838681054384,0.20916660638265927,-0.3257586864789631,0.24326448660545236,0.4294142640873701,0.20201963312759855,0.8245541355107201,1.2919145480397416,0.14365463361550287,-0.007878916559183586,-0.40735461312977184,-0.5553417313381568,0.645974554162322,0.029916413184098288,0.4457647007300925,-0.3230322654312798,-2.690399580822317,0.4447330493811981,0.5662182355469567,-0.3182765262525968,0.004566198977244899,-0.3761690317702183,0.7356629750866502,-0.05715309103082729,1.219831645061854,-0.5104619255118377,-0.04283532554210965,0.5880650016171608,0.045772824607158306,-0.7089810333874953,1.0105875583517019,-1.6993611058405746,0.916919542066753,1.2298545911601815,0.06945720469327438,-0.7931423286595324,59.11566925048828,-0.0144801013440275,-0.0123427864999133,0,0
2005-11-17,0.13333200561602818,0.1546462138481672,-0.21815277459588497,-0.7701506759650389,1.2047838681054384,-0.8182302803255683,-0.7090950047344493,0.17404574292312036,0.3380771485354281,0.291059524421765,-0.8745272628618994,1.2919145480397416,0.46322326773520717,-0.3748343116013631,-0.4076652291293897,-0.5774840023239232,0.4089571495036436,-0.09839634245427124,0.22670270578538826,-0.3164388450654372,-2.6912591124835927,-0.5089527297633036,0.35177221082063126,-0.45635364607228873,0.7131211620114661,-0.3688249876226975,0.7573489033950419,-0.09114527700967114,-0.49270666115602,-0.211893564241997,1.612344388070067,0.2370925935264242,-0.12907719313718305,1.035543533116126,-0.6163858302835535,1.2333021666132642,0.03876852492006358,-0.689236523363524,0.06878546791886313,-0.8495526108466891,59.04186630249024,-0.0012492298057937,0.0454883805112176,0,1
2005-11-18,0.24742021660706257,-1.5358380131821974,-0.3253183782142961,-0.11561362660695006,1.2047838681054384,-0.8159784038301953,-0.4980582461080963,0.11587176449092225,0.32401585549649387,0.2965194097270646,-0.26998826075089666,1.2919145480397416,0.4314184114956128,-0.5894392758122602,-0.4079768412763994,-0.5758235839602887,0.24974980915993794,-0.1265442992921285,0.22882467802291634,-0.3112487514524138,-2.6912591124835927,0.004946818096548367,0.39026808292656795,-0.5655851276408099,1.4216761250456875,-0.36182807442789183,0.5233915249115532,-0.10149820481967357,-0.5235939727021616,-0.5713262443779461,-0.7084401991926388,0.24583796607820563,-0.06571356766172402,-0.7698957220157014,-1.4623696913654303,-1.2228359519749266,-0.24407573691231219,-0.711086145859239,0.0645308680208257,-0.8124863546292466,59.155704498291016,0.0019262363892619,0.0723722085440129,1,1
2005-11-21,0.5896848495801658,-0.6905958996670153,-0.34578272010369204,0.04147808633439601,1.2047838681054384,-0.8094100977655193,-0.3336806243499668,0.09123382075412705,0.3281849690141418,0.294059441275549,-0.2624788966444749,1.357780911223517,-0.23125172895508375,-0.6887485777795743,-0.4082306963208562,-0.5516681501937272,-0.054177818103450064,-0.1307270705401696,0.2726812790197439,-0.306195540319262,-2.6912591124835927,0.007425847365136802,0.46996888284415,-0.42248944412229994,-1.4125437270911976,-0.3551384489008549,0.7882944036612486,-0.09871708273102323,-0.6107634578439143,-0.5761909472362227,1.0360768801252689,-0.3232306626690107,-0.050633355288491416,-0.11761621519675448,-0.13831131205919164,-0.8040100196135205,-0.1191197633149317,-0.5989830572479301,0.06076460612533282,-0.9442105674702406,58.92168426513672,-0.0039638501836399,0.0667524905174015,0,1
2005-11-22,0.7037730605712001,0.8324777605674285,-0.3333396892046022,-0.24990709375370926,1.2047838681054384,2.774064453339288,-0.2098085978727344,0.05853858729832702,0.29854393610748187,-0.16239088686146366,5.1926458138382285,1.357780911223517,-0.04066344440173915,-0.3417088608872457,-0.4082306963208562,-0.43402032826172965,2.1481242508648166,-0.1786429465388172,0.19686637018490072,-0.3032013052271084,-2.6912591124835927,1.8578763180325253,0.3491756219107334,-0.5090707709439434,-0.7039887640569764,-0.3491396373650161,0.5578099017714624,-0.167990246906523,3.9186527734895886,-0.5793452294548312,-0.7693546263859561,-0.4400572229946087,-0.07858979851975825,0.038933677805048736,-0.19537635644180873,-0.8758100514942111,-0.3265152009071435,3.4542554716209155,0.05229766558452026,0.12482365942148875,59.24215316772461,0.005424158444286,0.0599910861937855,1,1
2005-11-23,0.8178612715622345,1.2086458896046435,-0.2358396542310198,0.21452183286038537,1.2047838681054384,-0.9414714429617599,-0.08036831319890012,0.052961945585608634,0.32308039634141544,-0.15809285984012772,-1.0466660066974207,1.357780911223517,-0.3827011946863432,-0.318352309847533,-0.4082306963208562,-0.4668180002487258,-0.2886231311982864,-0.15808861089023207,0.2803926371758528,-0.2988350671883022,-2.6912591124835927,-1.8765076160208487,0.4653102814957795,-0.21059946706866525,0.004566198977244899,-0.3433969611079934,0.5147619794036986,-0.15325920926873993,-0.9189492150971069,0.6942295361909574,-0.11707791903334992,-0.92243528539732,-0.03402700298165491,-0.25144649509519823,0.1668574404975474,-0.4331631175397049,0.013526614333969653,-1.214554038899804,0.04915835137870936,-0.19537537120432055,61.866844177246094,0.0433510656671033,0.0422598319379638,1,2
2005-11-24,0.9319494825532689,0.1546462138481672,-0.3174303854121945,2.090782657641598,1.2047838681054384,3.665535864905527,0.8503837613474778,-0.0571478868939728,0.5698725955523425,-0.03609774658722529,5.1926458138382285,1.357780911223517,0.8252556038980383,-0.4564046238826414,-0.40781487163193675,-0.2782055603929558,-1.5172225558674468,0.14610934225283934,0.9888941274271676,-0.2808967931480985,-2.684826533950755,2.640959810238714,1.3981433956015585,-0.5699153042835954,0.7131211620114661,-0.3349260181332957,0.9090372054153757,-0.04680081558509736,4.052305081082887,-0.6087555791550967,0.03947130208446563,0.06433803357981939,0.151157109757034,0.2113805847490801,1.8838345181351375,-2.3465798028773186,1.509677035688018,2.8602770812199236,0.08259726890550918,1.1233292120298635,63.4732780456543,0.0256345982270016,0.0158217409991975,1,2
2005-11-25,1.0460376935443032,-1.5358380131821974,-0.3405610910656811,1.2143412010237835,1.2047838681054384,1.2210515119256438,1.3209896145325906,-0.08062335327642911,0.716388387599388,0.02000928482239818,-0.6974383202929889,1.357780911223517,1.4110277847554704,-0.5656164818335417,-0.4065632990482956,-0.17786489132864494,-0.04153838041651616,0.3193309785441832,1.336094982874577,-0.2580741574007304,-2.671673859048461,-1.274296674865697,1.6960293695417956,-0.5747784257439544,1.4216761250456875,-0.3232168583835069,1.1131553443757018,-0.007915245198077847,1.0947517794680885,1.2051121893302377,-0.25090762455629967,0.0759464857985499,0.0693225311157263,2.0811700590840148,1.1857460019626502,-0.8857640496512018,1.9983302298328185,0.2150031210763423,0.12228637370404861,1.7011722734768617,63.23927307128906,-0.0036934816373493,-0.0277498535040655,0,1
2005-11-28,1.3883023265174064,-0.6905958996670153,-0.017064507387379798,-0.23653184254543486,1.2047838681054384,0.6838312243745281,1.0257991746628623,-0.10039203925656194,0.6841788441561016,-0.11908446311162027,-0.44010782581350005,1.4236472744072926,1.2872743974786285,-0.4225465056929437,-0.4054299338311186,-0.11769173296700693,1.6114673551126393,0.2643523269828973,1.1447888911282935,-0.24170631719753138,-2.682326401739055,-0.2937923063610113,1.3332978926404084,-0.5779316825812648,-1.4125437270911976,-0.31031212921567775,0.6777496477765435,-0.06194284271456811,0.4075543036513982,0.3176260098931464,0.2119174689173843,0.16167121724465738,-0.07858857221205748,1.207751508309838,-1.3512969014731475,1.0716856787822262,1.2332298135774933,-0.42391731236785396,0.13693983368595392,2.25156625417969,62.564640045166016,-0.010725254507256,-0.0312534129022244,0,0
2005-11-29,1.5023905375084408,0.8324777605674285,1.0896986516905918,-0.5843967471909675,1.2047838681054384,-0.49283501188184853,1.0526671990088787,-0.11251122655939938,0.609854368823307,-0.14465210119539068,-0.8534580215281857,1.4236472744072926,1.1392984238823614,-0.509112278034997,-0.40529178469172267,-0.10871690715324951,-0.7062690224682843,0.15649521944070202,0.822083353890925,-0.23298147221525406,-2.6866038441943214,-0.7677376292556912,0.9742739010937524,0.6952290745339198,-0.7039887640569764,-0.2981027410494557,0.5546717111978946,-0.05931614456871277,-0.8362024725101741,0.1066445133273442,2.081698918452148,0.2927138794670613,-0.1140006596870516,-0.2381173760326962,0.11858289178465922,-0.6999076820252256,0.24462001626358595,-1.2124806403673842,0.12841740798061116,1.8300794541898138,61.79936981201172,-0.0123070958115356,-0.015621402734002,0,0
2005-11-30,1.6164787484994751,1.2086458896046435,-0.00664346900939207,-0.6626511340515728,1.2047838681054384,0.7394366927546655,0.76410502346138,-0.07898821071701935,0.5272520665772908,-0.14856694308723173,1.0124540311200538,1.4236472744072926,0.7559619840132817,-0.21069459502665153,-0.40523244360381394,-0.08263397710720324,1.0359567395596019,0.04120586707103582,0.5004113800418355,-0.23083769161713502,-2.6912591124835927,0.6633383576112692,0.616973619725723,-0.6073324716840748,0.004566198977244899,-0.2878719187828389,0.8734631018267673,-0.11009925497327087,0.12756862707145025,-0.4313383109858967,1.2082841162333202,0.5065781502148459,-0.12128492742959635,-0.5847824711015486,-1.2317749888581824,0.6491522680919446,-0.636220817057739,-0.44241465305872896,0.10416717558595114,2.4375427173979514,62.85346984863281,0.0169129747283371,0.016409712161876,1,2
2005-12-01,-1.6920793702405221,0.1546462138481672,-0.37389063811681456,0.7828786406072924,1.3927413017585002,-0.5811746774073057,0.8449818343051936,-0.06277480530788278,0.619377597390837,-0.2084701325669977,-0.8514506469851582,1.4236472744072926,0.19686590378001478,-0.5699458805528802,-0.4052716919523102,-0.07060791208500669,-0.7671034422590403,0.1507872909427757,0.7168374113367447,-0.22396768022855212,-2.6912591124835927,-0.688569668587393,0.8935610035740146,1.2059456520078817,0.7131211620114661,-0.2782025209316151,1.0283466691353977,-0.0632824261507407,-0.9461060421726313,0.018058052145577624,-0.23757856269997957,-0.129914477036437,0.024932951540356022,-0.6627669532907751,0.45619458381829453,0.41201295079837835,-0.04710676592022226,-1.0736374494698002,0.0972860944210359,0.8174849699722763,61.73611831665039,-0.0179369962762617,0.0005702806406673,0,0
2005-12-02,-1.5779911592494877,-1.5358380131821974,-0.5886662393143186,-0.9411647926350547,1.3927413017585002,0.2406411951767047,0.5873508165685374,0.004472676587912754,0.5026049363112639,-0.07003016214167333,0.7510755064771547,1.4236472744072926,-0.6929068523683052,-0.5748081283453679,-0.4058848008047115,-0.021430301126860354,-0.11568346076779389,-0.006465037467036034,0.30873699393879006,-0.22529697784640226,-2.6912591124835927,0.47966482543858063,0.4072189610893117,0.31874797298630686,1.4216761250456875,-0.270754289131533,0.33069478436464844,-0.08877682192083797,-0.3220095701734331,-0.4653023779735901,-0.5842421699445862,-0.4270897354634707,-0.1495807513170505,0.7777770914371579,-1.279780978701694,0.2527237203235123,-0.5776462282770597,0.12329219031204283,0.07006244069382711,0.23791212319465108,61.29339599609375,-0.0071970410355082,0.0296413105711384,0,1
2005-12-05,-1.2357265262763846,-0.6905958996670153,-0.6880545042268378,-0.40985447092217825,1.3927413017585002,-0.9520006502109426,0.5116419342240507,0.01845893225759169,0.45121131322897196,-0.037899324256301756,-0.9406673449936098,1.489513637591068,-0.7627829695078124,-0.5779608186948348,-0.4065766770001498,-0.022344917008498184,0.04066014245075353,-0.07901444660455116,0.11030025741164667,-0.2293616214483327,-2.6912591124835927,-0.6326466317102747,0.1749115612387538,0.10783506143155709,-1.4125437270911976,-0.26567415042966813,0.43743892531165013,-0.10237386406318827,-1.2346159809003714,-0.14263263496297288,-0.6622263174384396,-0.42953436382313853,-0.09536262209697306,-0.940319999434364,-0.387968379832076,-0.05136023561923268,-0.6178314519067563,-1.1350370349610208,0.04103798011082598,-0.46560969926042384,61.59488677978516,0.0049067556609663,0.0385278004774022,1,1
2005-12-06,-1.1216383152853502,0.8324777605674285,-0.34073884864995385,0.188925689012635,1.3927413017585002,-0.8157416930055184,0.10242571684107737,-0.22141458753682497,0.4713296776863407,-0.054393531333224755,-0.01188653347777883,1.489513637591068,-0.4491137035305246,0.6949712129695118,-0.40757271134832873,-0.1623038233259033,-0.24933738909611558,-0.06071044615160691,0.167497622434842,-0.23147066070837674,-2.6912591124835927,0.08118501690196935,0.2538735514409525,-0.42997287760239583,-0.7039887640569764,-0.2620658429383362,0.21233176947517998,-0.08929107135737585,-1.0422639046195292,-0.5874086410418375,0.778311544733513,-0.3876480978305729,-0.03555222318448095,-0.410842202945122,-0.27388550064025585,2.1520746128106674,-0.2746894176258272,-0.8809476558209577,0.022998525924205503,-0.5302496949182597,62.82184600830078,0.0197240190843425,0.0216684039497674,1,2
