Date,price_diff,momentum_20,week,volume_lag_1,macd,rolling_var_20,volume_lag_3,year,return_lag_1,return_lag_20,vma_10,obv,vma_20,bb_pct,dist_sma_20,sma_200,momentum_5,return_lag_3,dist_sma_10,rolling_vol_20,volume_lag_10,bb_width,return_lag_10,rsi,open_lag_20,volume_change,rolling_vol_5,Volume,rolling_var_10,dist_sma_100,day_of_month,vma_5,open_close_diff,high_low_range,atr,dist_sma_5,macd_hist,rolling_var_5,volume_momentum,volume_change_ratio,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2018-09-21,-1.2391397287593318,-1.786065811757707,0.7061934676540889,-0.7432179357438511,-1.7254624097333013,0.6802067034044351,-0.2404576951428083,-1.8168353149809304,-1.5378062624828739,-0.033656957333420265,-1.1316591654448118,-1.5787936317274458,-1.5262911854289805,-1.8274702307983708,-3.113543662828191,-1.2101540550190815,-2.3985187069686873,-1.7730506088398035,-3.301684168021577,-0.5093025647782629,-0.8369415057041644,1.633480325274653,0.30404350177100703,-2.210707501333581,-1.0646619089495186,0.56695029894929,-0.5855768313632957,-0.18507532862979767,1.665246438882201,-2.0115281092944604,0.6000460774137697,-0.6847328846514289,-1.7721335635212732,3.2589338422468312,-0.2576465207372897,-2.5891040679373005,-1.9877103154578608,0.7917272670439598,2.008237075035389,1.174152996970616,360.6321411132813,-0.0505818530826367,0.0085914165282585,0,0
2018-09-24,-1.994152113407715,-2.3501664881966566,0.7706013698460856,-0.18432467362746743,-2.026527501866364,1.3404911932170136,-0.7307962637623507,-1.8168353149809304,-1.773757556903793,0.6050370321108857,-0.9767090001309712,-1.600171241587437,-1.4671644495868073,-1.9141422226389226,-3.238018053843721,-1.2102892546104305,-2.794432404964378,-0.3431398904430124,-3.50626918793391,-0.258264003804007,-1.00640172459899,2.360367656023124,-0.22406991761129466,-2.210707501333581,-1.0520574971512662,0.14158374113153335,0.026460665435996875,-0.04120537382181916,2.6364837767085114,-2.3340676516723637,0.942349129615954,-0.5518688419394323,-2.6305750394313194,2.6149840203191888,-0.022230713577275768,-3.0525673003038336,-2.4212857304088944,1.7807145496835757,2.2846921301288496,-0.07198558096453114,381.0526428222656,0.0550790966057335,0.0508393357362562,1,2
2018-09-25,2.148046372880985,-1.741501337435564,0.7706013698460856,-0.04050548278474972,-2.08342911479057,1.5785776531367077,-0.7413741999438018,-1.8168353149809304,-2.949582272598515,-0.65327774710938,-0.8773639865860698,-1.583746288284428,-1.4080857358695786,-1.202131311315854,-2.6053951309296015,-1.208637106437094,-1.15701123481619,-1.5376191043432197,-2.013228426105842,0.4236867646129165,-0.9170286958780876,2.619027248600098,-0.33488320540766425,-1.8957359498104416,-1.0288655025324411,-0.2719005914239255,2.619708216463376,-0.3009571926160507,2.3583845774115164,-1.9252461284911766,1.056450147016682,-0.5674557527651268,3.3023305635090927,4.401738423435029,0.3720717683685351,-0.25522590308828313,-2.0940680537860374,1.1096952493548256,1.866663768264802,-0.4688790354324056,394.3406066894531,0.0342774841109845,-0.026896957863699,1,2
2018-09-26,1.3930372186467062,-1.390844932396944,0.7706013698460856,-0.30016564913964255,-2.0031346992319405,1.6165580599455276,-0.1828790530272933,-1.8168353149809304,3.1418247752670285,-0.1865077217962403,-0.7984280268180791,-1.5682576662851648,-1.3539109341337972,-0.7811372865622052,-1.7055798575257823,-1.2061701101980709,-0.3798444819482672,-1.7735842661703296,-0.4515494445346849,0.648889468677751,-0.8380743966772591,2.6834517190783194,-0.18038981032831056,-1.287666476322031,-1.069199620286849,-0.056109390422253776,3.155080855925954,-0.3500649303207922,1.6268859168597598,-1.6108536477610276,1.1705511644174103,-0.4648188336939126,1.4372082679792546,0.8384254272404753,0.46098994207540916,1.8268078461816466,-1.4535279071664056,0.6677165162776917,2.017066048233257,-0.2859079747747296,394.78033447265625,0.0011144751223289,-0.0807242909506368,1,1
2018-09-27,0.03299734583649204,-1.3955350814124041,0.7706013698460856,-0.3492560593662862,-1.91488723847144,1.5994613712819463,-0.039162308590337216,-1.8168353149809304,1.9858209566997513,0.06825625523954208,-0.7585097917045204,-1.5594958857119574,-1.3316198219785216,-0.7002978584466871,-1.5304294999420758,-1.2040237978893236,0.15782082637901498,-2.9494780878175386,-0.04882750226719431,0.6483091843616403,-0.9456066875027979,2.697920520808928,-0.5601626201907672,-1.35962754580768,-1.0797872031074216,-0.3672249139219432,2.9664693785645806,-0.7028673657521572,0.8635074755589255,-1.5828836628726053,1.2846521818181382,-0.4537663668044077,-0.19183277067931775,0.826500499265177,0.38008883489984946,1.7759749929557047,-0.9191393003530051,0.8429412576712799,1.947660868300981,-0.6811447378670069,382.6159362792969,-0.0312977862281515,-0.0964492726325843,0,0
2018-09-28,-1.3012024445468762,-1.8001391892314598,0.7706013698460856,-0.7019340098028511,-1.9181623509193506,1.5882392628391013,-0.2986375117938825,-1.8168353149809304,0.04808027026830116,0.5935637588223798,-0.7822489849451466,-1.5654672471920952,-1.3402449747406382,-0.9213007488533919,-2.0362578764174466,-1.2037526830964778,0.12849038009263455,3.1422869662035247,-0.7539265068084322,0.6770978951593382,-0.6925319133677327,2.727253889888828,-1.2580735979555733,-1.5035949688222583,-1.0656703234383589,-0.1557267783562437,2.990691274274922,-0.849216385976699,0.32920542791147994,-1.836115191404474,1.3987531992188664,-0.6315064156953695,-2.6305750394313194,2.551788420933485,0.5943676474846007,-0.04091573271683471,-0.7443007395623052,0.824673300806258,1.2659409521944927,-0.5598063976357069,379.44049072265625,-0.0083339338746393,-0.0590377982326978,0,1
2018-10-01,-0.34968396988410333,-1.8857516250244193,0.8350092720380823,-0.8482313913333477,-1.9241076212778654,1.523568230355101,-0.34769295355730767,-1.8168353149809304,-1.845793641461491,0.035812958932425656,-0.7986939743481347,-1.5754093915533278,-1.3254136573864843,-0.916178807879178,-2.0166004871278695,-1.203727877693543,0.9056556062873147,1.9862152066039702,-0.7185072711665396,0.6652674361085957,-0.5303721399225411,2.7082384624649904,-1.5182303524475902,-1.5132803501558374,-0.9991189675986056,0.20754257913521526,1.979898224666673,-0.6409608642108329,-0.0030066708211086927,-1.8853674083411545,-1.6819742706007925,-0.7920153452444807,-0.7658826296227979,0.9719753063611618,0.7029650459840778,-1.0128187634389991,-0.6118015696624372,-0.28238329751227076,0.5580705436808168,0.47038854159893473,370.9400939941406,-0.0226571969942216,-0.0720599404783997,0,0
2018-10-03,-0.9133524662580903,-1.9748820388823924,0.8350092720380823,-0.6400493517346679,-1.9729508992601017,1.5202727843670858,-0.7001196816903545,-1.8168353149809304,-0.5039976953268365,-0.6349382438916389,-0.8922322718699455,-1.581742067314459,-1.3102261548766545,-1.0341194119059471,-2.300603763417466,-1.2037164152494622,-0.54114208977124,0.048360634646878314,-1.2090163952340915,0.6864921900905968,-0.23592884170490558,2.7497823656468134,-1.7769284759510258,-1.5981669599963602,-1.049032561409645,-0.1997330939951091,1.0297512084970377,-0.8302665475284683,-0.07070456420904594,-2.0528832406726365,-1.4537722357993363,-0.9336712022041506,-1.0250618419830235,0.7895905790989228,0.7124398822980536,-1.9304105113033676,-0.6242335554328372,0.10429152631224164,-0.053682513478191383,-0.6064960895375313,363.7586975097656,-0.0195498489759532,-0.0264226096533858,0,0
2018-10-04,-0.7737307382207462,-2.1097490980129527,0.8350092720380823,-0.8292882392633949,-2.0447226041839666,1.52234565553749,-0.8463128515310041,-1.8168353149809304,-1.3409172196912276,-0.21858497617548617,-0.8933708165338023,-1.5897819579883148,-1.285649221167512,-1.1091769194422372,-2.4966158114357495,-1.2043046685319212,-1.5651428987513987,-1.8456245844562105,-1.54095988247154,0.6916927685941627,-0.725950196677961,2.800614777294327,-0.34494945999624105,-1.6319229350287008,-1.0782747352366113,0.0859244283019434,-0.3257365136978915,-0.7407283020331907,-0.10253922744451939,-2.18962543528943,-1.3396712183986081,-1.0382220743719601,-0.513328294352518,0.9677444558715509,0.7423221610226406,-2.1135513478998877,-0.6974791446178316,0.3911880323389478,-0.5224982079364144,0.05621138696128698,358.4826354980469,-0.0146105065596186,-0.0177499109413485,0,0
2018-10-05,-0.5720430639817526,-2.066355329427564,0.8350092720380823,-0.7397815869968071,-2.119015121606663,1.572303438875958,-0.638279105783625,-1.8168353149809304,-1.159352432130468,-0.947900904539095,-0.925234754669044,-1.59394006826086,-1.2825229492401056,-1.1259479135415988,-2.5869072777112745,-1.2050327411674493,-1.8510811632323285,-0.5037497778539508,-1.7451051661294585,0.6902349640618015,-0.7365212896985368,2.8984562774539326,-1.5411564310279942,-1.590030849823835,-1.0797872031074216,-0.21436400332758548,-0.7548617656397688,-0.9443159136108169,0.011235799416841144,-2.281903024956337,-1.2255702009978802,-1.1028394869326084,-0.45465526238309484,0.4880298500074542,0.6432000436860196,-1.8648423601533097,-0.7630349870999983,0.10382984301825629,-0.777283133353381,-0.7319569572212752,360.6809997558594,0.0061136881717349,0.0171590102121002,1,1
2018-10-08,0.219156419472179,-2.072221312427686,0.899417174230079,-0.9432973634615673,-2.137063098897149,1.4601027860096327,-0.8273831931946206,-1.8168353149809304,-0.870742771661411,0.3089337573723978,-1.0309684637780174,-1.5879689805953199,-1.2829460494356713,-0.9821093140866349,-2.223420655106716,-1.2058325976534339,-1.1325691962442064,-1.340718489924736,-1.369128374024578,0.6926676870481071,-0.1783874488130783,2.836962536807818,-1.7774629051913917,-1.3830012480451805,-1.1962521527582135,0.09160688955680964,-0.4619992781025033,-0.8492307467220731,0.11709155585740373,-2.201449399485373,-0.8832671487956957,-1.1028433302119187,0.3527867103520381,0.06323403956113895,0.547721683532731,-0.914280782964791,-0.6602016984318857,-0.1444899811177585,-0.7764778445900832,0.2305438363417269,353.0599365234375,-0.0213560761203412,-0.0008130190136039,0,0
2018-10-09,-0.8202713142331942,-2.2176430383601384,0.899417174230079,-0.8482457470115875,-2.1862120425653027,1.3458916988586649,-0.7379402990034519,-1.8168353149809304,0.34018821889524375,-0.22143451101264064,-1.1542943202085076,-1.5945762669267236,-1.2641543284812218,-1.0904212063412084,-2.4395351798626637,-1.206995556540647,-1.3549657938041784,-1.1591430313792495,-2.0223328556188056,0.6991776528859633,-0.03476367873196872,2.7728435852908464,-2.9550576010879377,-1.3171182036557458,-1.099450208602655,0.02838031331370102,-0.41052907965453395,-0.8158640558014992,0.2510681978993545,-2.3340676516723637,-0.7691661313949676,-1.1496516120981453,-1.6432917443068722,1.6723089934106186,0.5674004634764522,-1.27852255520899,-0.6637975296019505,-0.3825714857768947,-0.988406854376496,-0.11458041190511122,361.2672424316406,0.0229801338307924,0.0404068014355032,1,2
2018-10-10,0.855228187184196,-1.963153735916369,0.899417174230079,-0.8148908294007434,-2.1376708674057765,1.0767070662101934,-0.9413111055257973,-1.8168353149809304,-1.264891704149325,-0.3327209305687937,-1.2276468173877748,-1.5869364957933452,-1.2487091177653562,-0.8076087759441903,-1.7053774905221042,-1.2074421787987735,-0.5191457817296946,-0.8705164086493916,-1.0623428065394056,0.8307262422382229,-0.2940710202157784,2.5261188742619227,3.145518900125596,-1.0133420705423484,-1.1599513852342669,0.04967217984835637,0.36792640631504636,-0.761713358674677,0.2865011625734425,-2.138942943367619,-0.6550651139942395,-1.131305137348972,1.22024910205712,0.5773371976653611,0.6162328596778712,0.24252355053340655,-0.39697472526832683,-0.6054077916430106,-0.9460356532945332,-0.062499047299712666,357.3589782714844,-0.0108771502639159,0.0044524802877881,0,0
2018-10-11,-0.4272559037903235,-2.0276568381055426,0.899417174230079,-0.7607592391410323,-2.106142847683018,0.7622507452787183,-0.8463271969832955,-1.8168353149809304,1.3257078983736938,-0.17756790582460108,-1.291210775978298,-1.5948122760065153,-1.2395748041048125,-0.8717868016100943,-1.7096791105642506,-1.2079729042719451,-0.3554039700495235,0.3404857511371508,-1.0927716261100142,0.824417016129246,-0.3430947266506823,2.1981185330351196,1.9877749379427045,-0.90383068101677,-1.210369032427277,0.00687872020012863,0.23448945748330766,-0.7493353980746387,0.07040928485788067,-2.2057202574390296,-0.5409640965935114,-1.13360860233475,1.4294199180278944,1.8962702664549256,0.6577768518148667,-0.15383976366181953,-0.2304858073275092,-0.6507513512852466,-0.9698885029863663,-0.19383095868004435,364.6869201660156,0.0202984145938302,0.0107418142502385,1,2
2018-10-12,0.7621438047451948,-1.7544010787451858,0.899417174230079,-0.7483856460572188,-2.0020555989018227,0.3765352624966219,-0.8129960390070571,-1.8168353149809304,-0.6525998283114024,-0.5589622051439749,-1.3104418874264636,-1.588353741047206,-1.2272821511110603,-0.5979378495211819,-1.0345659588791696,-1.2080831118582198,0.27512429144565703,-1.2646885061865156,-0.09837662726352214,0.9267733342480073,-0.6952934601394055,1.7172382389561671,0.047117351904132763,-0.4482636050584978,-1.1518846847733437,-0.08194818392886243,0.37852587136757593,-0.823665614218705,-0.3263003698584917,-2.0145341987794336,-0.4268630791927833,-1.101319693411804,0.7937637731677284,0.3128738120006157,0.4588035098258562,0.7636337886226071,0.10302431324929374,-0.580514226322811,-0.8729512338924277,-0.4146951927371623,360.3878784179688,-0.0118583410539691,-0.0204350599955535,0,0
2018-10-15,-0.46862135640636504,-1.638297546103837,0.9638250764220758,-0.8226896350677936,-1.93155361600483,0.08126832189252113,-0.7589030081831748,-1.8168353149809304,1.1690129351143237,-1.259853004694133,-1.3178107394712586,-1.5934425598725739,-1.245767099148922,-0.7202749315375895,-1.1064566482232427,-1.2085007328827668,-0.04991512805748391,1.326063351898626,-0.30138863862234355,0.910275090794817,-0.8413920535557954,1.2896548152976035,-1.8496074263568443,-0.07910602732694794,-1.2224693908435575,-0.07939451478524621,0.48673881585592804,-0.8955030721424792,-0.4927435289718509,-2.091807169775266,-0.08456002699059897,-1.1137032756215477,-1.285404803065481,0.2702269468364514,0.2838818122796693,0.12481880751390727,0.2771113802663115,-0.58188334284702,-0.8859945288968785,-0.44835104276336346,367.61810302734375,0.0198637443287658,-0.0244248781639901,1,2
2018-10-16,0.7518000187805981,-1.2055466833372748,0.9638250764220758,-0.8945017454183144,-1.7996708990069412,-0.1488811362037821,-0.7465382291535246,-1.8168353149809304,-0.7099315775410424,-1.5211205323210337,-1.317924147324439,-1.5835139979889385,-1.255606390241056,-0.3615305437743241,-0.49207482646617634,-1.2084021272392613,0.6930358241561388,-0.6523606445313915,0.5217152622083747,0.9551703928462286,-0.6334928906197719,0.8965197941125456,-0.5057916619381833,-0.5217412377176593,-1.330867332308529,0.2542305210800378,0.21726987140385687,-0.6416732239755546,-0.6259859682892224,-1.9044596925564206,0.02954099041012913,-1.0670856382648362,0.9161458160136777,1.2066616008046105,0.025872575308372274,0.7690583060406321,0.585838821515498,-0.6095436057467875,-0.6945888246436818,0.7700705261254113,362.8793640136719,-0.0129741873169227,-0.031041649996984,0,0
2018-10-17,-0.5151651628329241,-1.0237693427699979,0.9638250764220758,-0.6407614601459615,-1.713073287665703,-0.26732596722845536,-0.8207892893681349,-1.8168353149809304,1.1436148098089463,-1.7809232011444383,-1.3262734216911505,-1.5888467092073968,-1.3161497787690994,-0.5338273806289654,-0.6699345537454039,-1.2087008392204577,0.04539660898732984,1.1693591793119287,0.13694647410255448,0.8946456533550728,-0.8224746413414425,0.671073310516112,-1.3439710092752275,-1.2347152216599313,-1.4523737389537243,-0.2527299398799481,0.18939196493341787,-0.8827116556639948,-0.6708505011357819,-1.9950238623526289,0.14364200781085723,-1.0994676796771188,-1.4698057191191818,0.7414157670553391,-0.013484539730191597,0.012534369892581543,0.7077992359192851,-0.6118408081226459,-0.6963596105688458,-0.7110867264511791,361.2183532714844,-0.0045878163014654,-0.0315922359656419,0,1
2018-10-19,-0.18937466991757781,-1.0096952326894013,0.9638250764220758,-0.8817148423423858,-1.6393180135640537,-0.38478078475000327,-0.8925502459570995,-1.8168353149809304,-0.7751313519121596,-0.3428301643419307,-1.3555532239200954,-1.5933798563297223,-1.3342248958827616,-0.5713572690478333,-0.6511068742305539,-1.2089995548249965,0.15781777303253502,-0.7096957632812376,-0.0011328286489740002,0.8946888447122266,-0.7330896102441329,0.419730679004844,-1.1621329105014602,-1.2942103034112922,-1.5602676270367242,-0.048761091136805094,0.09929273693401171,-0.9246463680397661,-0.6749656953136933,-2.0141004890612497,0.37184404261231346,-1.1463850928200439,0.19010031969421828,-0.1445726633506419,-0.10458959053549756,-0.350103483368815,0.7699128911734815,-0.6694335729363085,-0.8479962066376945,-0.383254427197635,357.3101501464844,-0.0108784596519619,-0.0271435660287985,0,0
2018-10-22,-0.42724944296211326,-0.8560617166422534,1.0282329786140725,-0.92363475821471,-1.593714124647563,-0.43121399661657034,-0.6389907069403108,-1.8168353149809304,-0.2851091005018594,-1.5441444967788391,-1.3635215478564093,-1.596583627212893,-1.3578939270889188,-0.7363672143704627,-0.7995689816698717,-1.2097100904826974,-0.404281940500531,1.1439595612996731,-0.37362666838228653,0.8476157545400717,-0.93632885054009,0.31586151682086155,-0.8730888031473639,-1.0946744817443086,-1.5834596216555503,-0.07722711204880348,-0.20867968526069997,-0.994368120802025,-0.6716258316607989,-2.0839009284907823,0.7141470948144978,-1.1920691708186748,-1.3214505493248494,0.0023751076422157476,-0.3159533084038072,-0.7154209019446148,0.7418844540457692,-0.6209626503552466,-0.9903589536492745,-0.5333881524512103,351.69207763671875,-0.0158481592224057,0.0013663821388246,0,0
2018-10-23,-0.6082463148578202,-0.7129850652175299,1.0282329786140725,-0.9933319099222185,-1.5838106417757691,-0.4117656352728067,-0.8797724513475257,-1.8168353149809304,-0.6526763368843105,-1.781459912200027,-1.3687861605175553,-1.601924189905743,-1.4238510835539082,-0.9761326635521106,-1.080554990531192,-1.2112210641728591,-0.47026781127869,-0.7748993695946926,-0.839322625987857,0.7851526712808629,-0.8414063897276151,0.3727648374863073,0.33966501342277094,-1.158126202031932,-1.7044619749187742,0.10900495805777044,-0.13850503372936648,-0.8822998696396619,-0.6350659043750398,-2.1913301765344357,0.8282481122152259,-1.1885356776963814,-0.7970785679793723,0.31268630458378155,-0.38009162004984665,-1.301913673059646,0.6209012697928896,-0.4457625372574968,-0.8417681149940776,0.4724735339969079,356.3819274902344,0.0132469724957719,0.0269971036638239,1,2
