Date,dist_sma_200,month_cos,volume_ratio_10,macd,rsi,momentum_10,volume_lag_5,week,return_lag_5,volume_lag_10,dist_sma_10,rolling_vol_10,high_low_range,return_lag_3,volume_lag_3,rolling_vol_20,obv,day_of_week,rolling_vol_5,bb_upper,month_sin,vma_10,momentum_5,rolling_var_5,day_of_month,macd_signal,atr,dist_sma_20,return_lag_10,bb_pct,volume_momentum,macd_hist,volume_lag_20,vma_5,volume_ratio_20,atr_pct,volume_change_ratio,return_lag_20,dist_sma_5,price_diff,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2018-08-02,-0.29369325177325906,-0.7516885449227322,-0.4999117167811089,0.032682848263725375,0.6875142896857802,1.1856408443820745,-0.8241980236686242,0.24089136057892685,1.2163223940429952,-0.9631099938139857,1.1242843099137203,-0.2686844107792097,0.07607303297862719,-0.4718223440898561,-1.0425157833359158,-0.2703078677413191,-1.5063976516590234,0.7045277856326463,0.059996602056280775,-1.3193082072094182,-1.1684847911925527,-1.2438505006570888,0.5619934556923123,-0.6493904668029109,-1.5649400285355015,-0.33807408866190664,-0.8181240260817129,0.9952015313802816,-1.555634314428934,1.05597152269774,0.17519285788376376,1.1367324030784756,-1.0024604738336431,-1.0668828911825288,-0.3037799407947535,0.03453868269405566,-0.17174425907242402,0.053477838634539566,0.18901305884146719,-0.05593306755880139,679.220458984375,-0.0077979920044474,-0.03186004270251,0,1
2018-08-03,-0.3605492583281959,-0.7516885449227322,-0.9320085491829457,0.07349621908386193,0.6692132188154635,1.0852050579218864,-0.7978081316553777,0.24089136057892685,1.8617917159244188,-0.8674228062069977,0.4936306137457073,-0.17309722850059203,-0.04677693400670703,-0.3515796104988244,-0.8715957179235487,-0.24840544838735823,-1.5077741028379081,1.4121546670965213,-0.7395810555744946,-1.3091718189161838,-1.1684847911925527,-1.26744980019401,-0.21589675896138158,-0.6514410005228224,-1.4515205798187034,-0.25386892893160534,-0.7177397835440048,0.7360001386085305,-0.11438589244751433,0.7332657619205161,-0.5149853181117626,1.0106973559247123,-0.9732767325627016,-1.1228666463244803,-0.7608272085520379,0.15991808833809992,-0.5202133156604404,0.23275691753849473,-0.1882839143667309,-0.3977619143250672,676.0695190429688,-0.0046498471466854,-0.0595829669342743,0,1
2018-08-06,-0.4007134935074469,-0.7516885449227322,-0.5400198314567272,0.08554485540567065,0.3932426987799778,0.5958559446470364,-1.0396520988084719,0.3061258266775886,-0.47092651925137713,-1.0189767663954368,0.12362566717398817,-0.4150022495747641,-0.10535088844925607,0.7991221864071413,-1.0152267329812397,-0.24888135166079103,-1.5099563816575368,-1.4183528587589787,-0.7737120238906643,-1.3011963241409044,-1.1684847911925527,-1.2663968972498503,-0.17144431508587385,-0.6407896503783566,-1.1112622336683087,-0.18398906174821686,-0.6668897496955243,0.564758625656061,1.876795793134481,0.534460626046514,-0.45064046436460364,0.8370770815868734,-1.0029569220707997,-1.1178905553793372,-0.41301390530411747,0.22599998451351638,0.13352257263290065,-0.34855430415903765,-0.40848076674704126,-0.25452069521910414,675.5772094726562,-0.0007284589703754,-0.0491034105497503,0,1
2018-08-07,-0.4075888031387819,-0.7516885449227322,-0.22133704351488628,0.0885155844091441,0.9404135041617586,0.5445697828804419,-0.868834858306921,0.3061258266775886,-0.3506122343544676,-1.0459001851134142,-0.07966512562082052,-0.3987630754230435,-0.5320532581013484,-0.06055603969630023,-1.0018562488267841,-0.25957671587071124,-1.5129085418305304,-0.7107259772951037,-0.8087267519764837,-1.293829215510357,-1.1684847911925527,-1.2564992256333076,-0.08699018235594744,-0.6413989543328524,-0.9978427849515104,-0.12746488369724,-0.8001508925115783,0.49473502478946496,0.13721053936181635,0.45213201480516696,-0.672888500102966,0.6752082468984029,-0.825163345203297,-1.13977346890192,-0.03155348667085814,0.08671579956453196,-0.01400751096722569,-0.37860450934601925,-0.45165752756712807,-0.07872703835615523,666.8137817382812,-0.0130566314692232,-0.0405274485656118,0,0
2018-08-08,-0.5166410281965633,-0.7516885449227322,-0.8910963385867338,0.0420427712986642,1.2348684761803288,0.24540558344043212,-1.0123794654506078,0.3061258266775886,0.8007742959552203,-0.8548434609908672,-0.6688035793612356,-0.2508384464472241,-0.27521414287558527,-0.5345180318631194,-1.065062338633435,-0.20758212128289222,-1.5142787008241905,-0.0030990958312286615,-1.1379716659603016,-1.2909205993417618,-1.1684847911925527,-1.2817129989360643,-0.6278019209254976,-0.5801015910648081,-0.8844233362347121,-0.09194900344160487,-0.8935215033443993,0.11282094754161506,0.44160406509030214,0.06366122345950992,-0.7191466069998476,0.4205910085660288,-0.8580781346099529,-1.1503962871291782,-0.7058402426649203,0.01996191962028725,-0.5775350018011284,0.025354957437042833,-0.8936544606427327,-0.625628978623968,663.0720825195312,-0.0056271131117786,-0.0432277026966232,0,1
2018-08-09,-0.5634242689840692,-0.7516885449227322,-0.33552458073333236,-0.016957822215484947,1.0907190131302618,-0.12320865432045587,-0.9990170249324417,0.3061258266775886,-0.059415487877120574,-0.8186656261448214,-0.880168011622175,-0.4255231409548642,-0.25720495966364004,-0.33773376126708743,-1.019002610612229,-0.19951230520911098,-1.5164403596615086,0.7045277856326463,-1.2308662925103087,-1.2894585832998402,-1.1684847911925527,-1.3058017108882563,-0.7359683097706691,-0.5654952170229972,-0.7710038875179138,-0.07585554547477803,-0.8461785529012622,-0.054445711598027545,1.2205964718305773,-0.1066224506713466,-0.7748986324279807,0.18519432992612372,-0.9991553403057626,-1.1515985014989678,-0.32948022653361503,0.0850991289924363,0.12859634575913856,0.20084940215605965,-0.8518124599221117,-0.2935828133755467,639.9325561523438,-0.0355209162362117,-0.0277807361125868,0,0
2018-08-10,-0.8481523479889604,-0.7516885449227322,1.7709804770047746,-0.18429909297118294,-0.29439788320484167,-1.0709211327308457,-1.0621850901775427,0.3061258266775886,-0.5336595145458445,-0.792287010723255,-1.9480459416809799,-0.48657650139644654,1.4580998747463692,-0.09261558949793902,-0.9749975108220889,0.07831425773415299,-1.5221037067476593,1.4121546670965213,-0.13753850967113335,-1.2882675247262896,-1.1684847911925527,-1.3082329636110959,-1.2723366408305146,-0.09599888406520309,-0.6575844388011156,-0.09792141609120628,-0.8045344792153576,-0.9602685027038557,1.867813658077871,-1.0142138464988795,-0.18756077027415452,-0.27729068219324826,-1.0352558986368297,-1.1024183730847912,1.152550749680887,0.22383798802654303,0.7895072187485367,-0.3929626185844345,-2.1805290872373115,-1.5762037473327368,643.674072265625,0.0058297092378386,0.0342577580959564,1,1
2018-08-13,-0.8012857633331285,-0.7516885449227322,0.408234589611537,-0.2971496613607802,-0.2350402616294791,-0.8892876654820521,-1.016153071526881,0.3713602927762503,-0.3367581460502816,-1.0340276362004346,-1.545365812051537,-0.40344707901869686,-0.6962792477180298,-0.8632251206910012,-1.0654219891659453,0.07692753735238668,-1.5184924679087197,-1.4183528587589787,0.0963198839033151,-1.2880009900798,-1.1684847911925527,-1.2951209116529074,-1.0649053731823497,-0.04308373858574768,-0.31732609265072087,-0.139137162669944,-0.7966443442120346,-0.8054113785303727,-0.47122133753976037,-0.8563454695352806,-0.0634033556233477,-0.509384142569266,-1.059754470708326,-1.0851330953532112,0.1747637414450629,0.21699592638087212,-0.46749488519121224,-0.5099935802766509,-1.310034367669159,0.2012215048981017,648.7451782226562,0.0078475030137629,0.0247785602343592,1,1
2018-08-14,-0.7385611358260318,-0.7516885449227322,-1.1862515040340187,-0.3592226968690158,-0.23350412342082294,-0.7076515490862367,-0.9721744450501606,0.3713602927762503,-0.09149411494509935,-0.8632833871409127,-1.1090239401776945,-0.31340404214198425,-0.9322552212462535,-0.39882071209307485,-1.020181213490808,0.05521769456266878,-1.5178426611026135,-0.7107259772951037,0.2828933982511663,-1.2881947920920027,-1.1684847911925527,-1.3244139498585836,-0.8974721206329115,-0.3038369947748371,-0.2039066439339226,-0.1850705280133925,-0.8439872946551713,-0.590939421732757,-0.35058125396559764,-0.6405132886751389,-0.41843588290042044,-0.5665609340007927,-1.059754470708326,-1.1129832918913045,-1.0797993074037968,0.14379231356053518,-0.7577415687285961,0.7505587143068878,-0.40256338893095794,0.28913649424823556,638.6030883789062,-0.0157568856002344,0.0168564050227921,0,0
2018-08-16,-0.8635818712140843,-0.7516885449227322,1.287855426453451,-0.4586035842623267,-0.9783985192278513,-1.1275506240402084,-1.0625445243455562,0.3713602927762503,-0.8625622028977437,-1.00676665663601,-1.4340821364825531,-0.46375038550245834,-0.01897801855956045,-2.267422860014845,-0.8200307095847988,-0.009030451544661918,-1.5227701553534778,0.7045277856326463,0.3097170928955261,-1.288053291538684,-1.1684847911925527,-1.3053253976516128,-0.9389635174205134,-0.42401773063432524,0.02293225349967388,-0.24256781871770547,-0.9014127085593207,-0.996657491604791,0.803923112342562,-1.0400094376089166,0.12024334855641682,-0.7067138758692131,-0.8771511514006665,-1.069952327361752,0.7215862466774846,0.12080457180002242,3.9367455968107805,-1.5183521307230599,-0.804466102432301,-0.7167887187745751,644.9049682617188,0.0098198534722577,0.0187879327867784,1,1
2018-08-17,-0.7854290594094335,-0.7516885449227322,-0.19751409408777426,-0.5019895102944772,-1.6311023406720813,-0.9875855902957287,-1.0173309653621092,0.3713602927762503,-0.3978814471069496,-0.9934099259852999,-0.848425988845002,-0.3309960642720041,-1.0867645540019406,0.3173224551627247,-0.937325702902929,-0.1315016373970749,-1.520376272088172,1.4121546670965213,0.5304153530013692,-1.2951815893202059,-1.1684847911925527,-1.3059550616173605,-0.6366979203341374,-0.6500203437310175,0.13635170221647214,-0.29762457550895555,-1.0320432712684677,-0.7846802600373174,-0.058595976725639855,-0.8779927221405335,0.18319739874637517,-0.6771349917990165,-0.9522884564526853,-1.0671432468559445,-0.3370062552410308,-0.049485629016878196,-0.5637739397061114,-1.5635220689455582,0.07748185412890161,0.3705175886407001,662.2350463867188,0.0265175779723314,0.0082869740473906,1,2
2018-08-20,-0.5729817382391112,-0.7516885449227322,-0.08002120223757449,-0.44461361443523845,-0.7405098669375304,-0.4960972908008563,-0.8173008712960116,0.43659475887491206,-2.267595520214193,-1.0565509990593596,0.25293304715985077,0.13796223291703807,-0.39597539883028243,0.4434507289076474,-1.079186440130421,-0.001264683605781404,-1.517655496328514,-1.4183528587589787,-0.004422945201358088,-1.3043468553568767,-1.1684847911925527,-1.2963769647897465,0.5812512830307761,-0.4748683383919351,0.4766100483668669,-0.3296899694353254,-1.0320432712684677,-0.16826687788484637,-0.5341242073167514,-0.22323028177728788,-0.21062590931063585,-0.39848331924650204,-0.8566765047964877,-1.1027377784985692,-0.1606220440166744,-0.11264773645128784,-0.15112763408446386,-0.11568560546586147,1.2162563874198546,1.0997228661709186,659.8226318359375,-0.0036494886237583,-0.0214915790800712,0,1
2018-08-21,-0.6045235325896515,-0.7516885449227322,-0.5391988141205234,-0.40990753789607787,-0.7164145181067336,-0.48006995131957336,-0.9345253003582833,0.43659475887491206,0.31868786630573087,-1.0105386502231202,0.20805068266644597,0.1364564919795018,0.23693296411114267,-1.0320126332112185,-0.8620907975530258,-0.17986989868631859,-1.519539807686624,-0.7107259772951037,0.08151254196538321,-1.3059211370318375,-1.1684847911925527,-1.298499935119026,0.3960462373203653,-0.4190413047986041,0.5900294970836651,-0.3480957014937071,-1.1087560385846074,-0.2985875494550256,-0.3366896502188529,-0.3862152655393473,-0.4882002984754579,-0.23293038319890078,-1.0081113026751551,-1.1236273910314858,-0.5262203086549081,-0.18730350460508446,-0.43267307004798317,1.8845979027964936,0.7126038134149466,-0.2056880028239233,659.7733764648438,-7.465219780421196e-05,-0.0011945487575187,0,1
2018-08-23,-0.6069032767965754,-0.7516885449227322,-0.864240993452751,-0.3812733534353109,-1.1008745854740714,-0.4704548722043145,-1.0763006946646938,0.43659475887491206,0.4448911935896496,-0.9665788161314984,0.29803234786099914,0.13763611565779235,-0.9653844349681778,0.5667384313072652,-1.00690766285519,-0.18012561744859845,-1.5207724103186608,0.7045277856326463,0.08554557087023658,-1.307443213423932,-1.1684847911925527,-1.310751506550134,0.24194688105573325,-0.3840675162541592,0.8168683945172616,-0.3568415071286016,-1.2332500079931024,-0.3306132310048214,-0.09076146940792036,-0.43404522116912697,-0.38086386475760786,-0.11585360656506949,-1.0350135523206951,-1.1165776572559567,-0.8104048872734558,-0.32224594908122395,-0.45703902815927233,0.13706089021052933,0.5118863710330549,-0.0494314586787488,650.7145385742188,-0.0138253578362481,-0.0087688974089292,0,0
2018-08-24,-0.719096667732526,-0.7516885449227322,-0.3420827990444991,-0.40379643930527104,-1.3112642266063037,-0.47686580799682765,-0.8593356560630969,0.43659475887491206,-1.0314501536446712,-1.056910279638554,-0.13603467048733195,0.14528118504096738,-0.41644327369381684,1.6104799631681557,-0.9882230476586561,-0.14262424431908685,-1.5229302653160448,1.4121546670965213,0.01928329832233503,-1.3076289394504053,-1.1684847911925527,-1.3051392989759398,0.27454778906823374,-0.5451212599865058,0.9302878432340599,-0.3685409423092573,-1.2854147967892375,-0.6937221610058097,-0.8639175302337969,-0.9074728755527425,-0.7565622288945146,-0.15165112835026645,-0.8441070503402522,-1.1500803326742528,-0.35527094786652696,-0.3498441329142299,0.23828713059035975,0.4428458188010902,-0.49496636850683745,-0.6451620555820404,650.271484375,-0.00068110526713,0.0173264335188235,0,1
2018-08-27,-0.725738198232705,-0.7516885449227322,-0.6115417548483243,-0.42208339325927235,-1.2011377766080782,-0.4052792326029486,-1.0040654000479166,0.5018292249735737,0.5682522592257968,-1.0117160407357955,-0.08710022062662034,0.1410167058226491,-0.4649292804351877,-0.2752033406025579,-1.0360339204640998,-0.24524113961680644,-1.5245988989498813,-1.4183528587589787,-0.01833702100278103,-1.3077505338267328,-1.1684847911925527,-1.3086520244032214,0.07155625517408146,-0.607718082529174,1.2705461893844545,-0.3817187823603279,-1.3292506638270314,-0.6867595551368385,-0.39797846687203275,-0.8849057993249991,-0.7625660336478253,-0.16956916097286182,-0.8079576610350386,-1.1515985014989678,-0.5269340465645213,-0.39667416330763783,-0.38148669000870733,1.2253990511590562,-0.6267578345893426,-0.07547018027657582,648.1544189453125,-0.0032609751551305,0.0098691535592426,0,1
2018-08-28,-0.7535399127170843,-0.7516885449227322,0.14784237075671502,-0.4454037069372855,-1.1762916279355737,0.05094627088607962,-0.9853920254502355,0.5018292249735737,1.61261487701324,-0.8117714209752903,-0.25892729715277396,-0.5023099323994186,-0.8175308471647295,-0.051747429148218026,-1.073284475240647,-0.5221355245674199,-1.5272028175768917,-0.7107259772951037,-1.11228607861332,-1.3178697206289955,-1.1684847911925527,-1.3283478421097268,-0.5137134379045147,-0.6084845418118245,1.3839656381012528,-0.39713030519050924,-1.398511547789066,-0.7023231825686508,-2.272755532893059,-0.9206283730493671,-0.6659365469730817,-0.19664104209660913,-0.7815997863235025,-1.1515985014989678,0.024619460420385774,-0.46644035511949583,0.11771436470741817,1.8755747098087225,-0.5677901400512883,-0.18615896162555307,659.034912109375,0.0166475416987941,0.0099766582801892,1,2
2018-08-29,-0.6200551316468358,-0.7516885449227322,0.7112384513095912,-0.4059340377305737,-0.7231726708308964,0.20587501158262983,-1.0331741354025854,0.5018292249735737,-0.274190516207933,-0.9289457591913853,0.2863096224307508,-0.3796560085741912,-0.26268891484018714,-0.9112766762126465,-1.0203986344676403,-0.430495143065013,-1.5237933407477995,-0.0030990958312286615,-0.484702479797212,-1.3260404365711926,-1.1684847911925527,-1.3283478421097268,-0.1136579749255599,-0.6147565412368485,1.4973850868180512,-0.40121830849533874,-1.377031865919387,-0.22781962360900188,0.320531242352085,-0.30395107749335354,-0.43303064702829197,-0.059401780837322206,-1.0231503384349863,-1.141817778582061,0.39537987529496915,-0.476067021422637,-0.041543822986014105,-0.47415216888890294,0.4008028875781777,0.6732641384520129,654.01318359375,-0.0076490008492147,0.0001493735043721,0,1
2018-08-30,-0.6814089071687817,-0.7516885449227322,1.3376863077660028,-0.3990415245305441,-0.6212786699607982,-0.013157788745008692,-1.0704022803762605,0.5018292249735737,-0.050601635701799354,-1.0706605718466449,-0.03729356507600427,-0.3531140070733298,0.6327309262331641,-0.08965560373674013,-1.0483616898504966,-0.4233669646002234,-1.5289477340507436,0.7045277856326463,-0.4282759377092976,-1.3331590812808836,-1.1684847911925527,-1.2997930273126737,-0.26330657616910286,-0.6456460783852451,1.6108045355348493,-0.40304956345864085,-1.2985655569005756,-0.386314167802418,0.4470763152327904,-0.5250501897796594,0.29596356400481305,-0.03205034875422176,-0.8525403404308172,-1.0943782141186396,1.272221014959276,-0.37490094210703395,0.08681637260889766,-0.3529606315439534,0.061438421079597724,-0.3782207658475907,662.0873413085938,0.0122699730915047,0.0221113734563588,1,2
2018-08-31,-0.5823275644207563,-0.7516885449227322,-0.3781520811999385,-0.3507803972169017,-0.2367472031190077,0.3821677984356769,-1.0175482555392459,0.5018292249735737,-0.9106423518440754,-0.8537882439748953,0.2948546867369426,-0.4847958110348737,0.07489553800655073,-0.2509181367777866,-0.9949024012510946,-0.43341325301210204,-1.5270236408666542,1.4121546670965213,-0.5415686314399717,-1.347444479483886,-1.1684847911925527,-1.321191777764134,0.25231789337478766,-0.6012213305643425,1.7242239842516476,-0.39443770759324953,-1.268757488378355,-0.016830506463097528,-1.0332628121364098,0.0048876140157244705,0.26887489165229056,0.09451849869378205,-0.9959107933569156,-1.0972058914582627,-0.3691126612986305,-0.36812953100746565,-0.6351320569632817,0.806821050290924,0.5690641299175369,0.4877039431100279,656.7208862304688,-0.0081383852267109,0.0054876793486826,0,1
2018-09-03,-0.6490755831083169,-0.05006870409070029,-0.6746782996888435,-0.3393914056652251,0.4233969686929251,0.12894378207247179,-1.0454944884462336,0.5670636910722355,-0.08853236782302426,-0.9984561438935836,-0.08534267685208206,-0.44376985365802857,-0.7709952954482067,0.9935236359980131,-0.948858073882414,-0.42348322738609157,-1.5284269725144077,-1.4183528587589787,-0.4017208993166624,-1.3649793630037752,-1.3601831874651538,-1.3282492990215433,0.10414614191950536,-0.6178119968652739,-1.4515205798187034,-0.385170216461216,-1.461197051695431,-0.17661014173468448,0.5707714299142628,-0.23832429807876834,0.2762658490899766,0.10246469417196864,-0.9825645647008308,-1.1004150914710058,-0.6212292213092575,-0.5608340660248132,-0.4093479714606697,-0.05964067036331994,-0.014226057375983753,-0.4010147366449445,654.6531982421875,-0.003153470434184,0.0134780797542951,0,1
