Date,Adj Close,Close,High,Low,Open,Volume,daily_return,pct_change_1d,log_return,price_diff,price_diff_pct,high_low_range,open_close_diff,typical_price,weighted_close,sma_5,dist_sma_5,sma_10,dist_sma_10,sma_20,dist_sma_20,sma_50,dist_sma_50,sma_100,dist_sma_100,sma_200,dist_sma_200,ema_5,dist_ema_5,ema_10,dist_ema_10,ema_20,dist_ema_20,ema_50,dist_ema_50,rsi,macd,macd_signal,macd_hist,roc_5,roc_10,roc_20,momentum_5,momentum_10,momentum_20,vol_std_20,vol_ann_20,atr,atr_pct,bb_upper,bb_lower,bb_mid,bb_width,bb_pct,hist_vol_21,volume_change,volume_change_ratio,vma_5,volume_ratio_5,vma_10,volume_ratio_10,vma_20,volume_ratio_20,obv,volume_momentum,year,month,quarter,week,day_of_week,day_of_month,month_sin,month_cos,day_of_week_sin,day_of_week_cos,trading_day_number,close_lag_1,open_lag_1,volume_lag_1,return_lag_1,close_lag_3,open_lag_3,volume_lag_3,return_lag_3,close_lag_5,open_lag_5,volume_lag_5,return_lag_5,close_lag_10,open_lag_10,volume_lag_10,return_lag_10,close_lag_20,open_lag_20,volume_lag_20,return_lag_20,rolling_mean_5,rolling_max_5,rolling_min_5,rolling_median_5,rolling_var_5,rolling_vol_5,rolling_mean_10,rolling_max_10,rolling_min_10,rolling_median_10,rolling_var_10,rolling_vol_10,rolling_mean_20,rolling_max_20,rolling_min_20,rolling_median_20,rolling_var_20,rolling_vol_20,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-10-18,2.6956210136413574,3.106144905090332,3.232158899307251,2.9286370277404785,2.9725520610809326,7723594,0.05724379946894009,0.05724379946894009,0.05566533258044688,0.14595270156860352,0.057243799468940024,0.0977165846542969,0.044942137686503625,3.088980277379354,3.0932714343070984,2.8572238445281983,-0.056559387601472944,2.9078646183013914,-0.07298950691315698,2.835166323184967,-0.04921944381268151,2.551319160461426,0.05655970268879784,4.828369905948639,-0.44171199262916794,3.0193492585420607,-0.10721788610073568,2.788232404072248,-0.03321509006768242,2.8343758817735747,-0.048954293262400084,2.8799655062529372,-0.0640092710177722,3.678335013036516,-0.26716272332788815,45.215776512976504,-0.17524099993985187,-0.25371930926008446,0.07847830932023259,-0.12530792631461196,-0.029653936846531948,-0.0035533198925631337,-0.3861732482910156,-0.08237862586975098,-0.009612560272216797,0.05888663027198565,0.9347962754776912,0.22408119269779753,0.07214125533247807,3.1782969816279203,2.4920356647420134,2.835166323184967,0.24205328317915936,0.29665863992329716,0.9758209041969099,3262002.0,1.7311296057550758,4135834.6,1.8674813543075441,3714274.5,2.0794354321415933,3332567.0,2.317611018773216,133905608.0,1.241035694106075,2005,10,4,42,1,18,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,200,2.549668312072754,3.194364070892334,4461592.0,-0.10524491235269243,3.1472244262695312,3.504492998123169,4850340.0,0.027789671607437574,3.081794261932373,3.7205729484558105,7883231.0,0.0011227885469554312,2.7779996395111084,3.1398589611053467,253092.0,-0.008823470802615663,2.705233573913574,2.873159885406494,4856619.0,0.10068271537250774,2.8572238445281983,3.1472244262695312,2.549668312072754,2.832637310028076,0.061730615479548875,1.1905665747396144,2.9078646183013914,3.1472244262695312,2.549668312072754,2.916996121406555,0.03713705843417306,1.0640770587837982,2.835166323184967,3.1472244262695312,2.549668312072754,2.814002513885498,0.02943466219087371,0.9347962754776912,2.506582021713257,-0.07270852880355727,-0.11219584480600266,0,0
2005-10-19,2.506582021713257,2.8883159160614014,3.105659008026123,2.875005960464477,3.105659008026123,1826609,-0.07012817861689646,-0.07012817861689646,-0.07270852880355727,-0.18903899192810059,-0.07012817861689645,0.07985727817342492,-0.06998292195087424,2.956326961517334,2.939324200153351,2.746346616744995,-0.08730310790700924,2.862931990623474,-0.1244702878298598,2.8141080856323244,-0.10928011809111704,2.552560315132141,-0.01801261781996477,4.836269323825836,-0.48171165543560535,3.027062217891216,-0.17194235159809457,2.694348943285918,-0.0696891625862196,2.774776998126244,-0.09665460561122363,2.8444051743267984,-0.11876759178428087,3.6323691159947624,-0.30993190899135725,42.549534625253784,-0.1884021264951139,-0.24065587270709035,0.052253746211976454,-0.18111463753417323,-0.15200954542748835,-0.14385286151470777,-0.5543861389160156,-0.44932627677917525,-0.42116475105285645,0.05791011085222024,0.9192945102669449,0.22351212160927916,0.07738492883218513,3.1839689692313606,2.444247202033288,2.8141080856323244,0.2628618889852834,0.08426792673153488,0.9451349293936022,-5896985.0,0.23649728351852778,4277171.2,0.4270600625011222,3680556.2,0.49628613197103194,2626166.95,0.6955418428367625,132078999.0,1.6286745212447364,2005,10,4,42,2,19,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,201,2.6956210136413574,2.9725520610809326,7723594.0,0.05566533258044688,2.832637310028076,3.679765939712525,2523721.0,-0.10531274052697467,3.0609681606292725,3.57415509223938,1119926.0,-0.0067807216577602854,2.955908298492432,3.274228096008301,2163792.0,0.062074865877352045,2.9277467727661133,3.238765954971313,15954610.0,0.07904485012601749,2.746346616744995,3.1472244262695312,2.506582021713257,2.6956210136413574,0.06672290131931126,1.2126032722440607,2.862931990623474,3.1472244262695312,2.506582021713257,2.8553606271743774,0.05252929363615047,1.0482382280717977,2.8141080856323244,3.1472244262695312,2.506582021713257,2.8005120754241943,0.034199268304164955,0.9192945102669449,2.381034135818481,-0.05138517663096577,-0.02790196843041206,0,0
2005-10-20,2.381034135818481,2.743648052215576,3.05999493598938,2.679718017578125,3.05999493598938,1230262,-0.05008728412125263,-0.05008728412125263,-0.05138517663096577,-0.12554788589477583,-0.05008728412125268,0.13860266009853928,-0.10338150565321773,2.827787001927694,2.8067522644996643,2.593108558654785,-0.0817838582686723,2.8132270097732546,-0.1536288655175425,2.791890525817871,-0.1471606376396265,2.5516598129272463,-0.06686850505868358,4.84289855837822,-0.5083452384730857,3.03418872654438,-0.21526498500631275,2.5899106741301057,-0.08065009361057662,2.70318738679756,-0.11917533077894793,2.8002745991575417,-0.14971405428067253,3.5832819714924953,-0.3355158330376268,39.666959750960906,-0.2065817318952341,-0.23384104454471913,0.02725931264948503,-0.2434495246210424,-0.17270163696337826,-0.1572710069807035,-0.7661902904510502,-0.4970498085021977,-0.44435119628906294,0.058415085106427164,0.9273107280376759,0.24433868271963943,0.08905613186149323,3.2092354086227557,2.3745456430129863,2.791890525817871,0.2989693750134601,0.007773538232800324,0.9086689345480529,-596347.0,0.6735223575488788,3553155.6,0.34624489847841167,3767394.0,0.32655517315152066,2511904.75,0.4897725520842301,130848737.0,1.4145264067039167,2005,10,4,42,3,20,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,202,2.506582021713257,3.105659008026123,1826609.0,-0.07270852880355727,2.549668312072754,3.194364070892334,4461592.0,-0.10524491235269243,3.1472244262695312,3.504492998123169,4850340.0,0.027789671607437574,2.8780839443206787,3.407335042953491,361884.0,-0.0266812048152267,2.825385332107544,3.3718719482421875,3515506.0,-0.03558835160531842,2.593108558654785,2.832637310028076,2.381034135818481,2.549668312072754,0.03055807089811194,1.0537798018716362,2.8132270097732546,3.1472244262695312,2.381034135818481,2.8155208826065063,0.07556152803077369,1.062206800741475,2.791890525817871,3.1472244262695312,2.381034135818481,2.7910685539245605,0.043544187800855685,0.9273107280376759,2.4199047088623047,0.016193258731158053,0.02741879208116327,1,2
2005-10-21,2.4199047088623047,2.788438081741333,2.8572258949279785,2.7094480991363525,2.786202907562256,854483,0.01632508012341538,0.01632508012341538,0.016193258731158053,0.038870573043823686,0.016325080123415332,0.05299662085354293,0.0008022295048973223,2.785037358601888,2.7858875393867493,2.510562038421631,-0.03611037216842561,2.775377035140991,-0.12808073345632054,2.784576046466827,-0.13096117021735898,2.5515063762664796,-0.051578028034067636,4.84992057800293,-0.5010424047276341,3.0416273191571235,-0.20440459828165491,2.5332420190408387,-0.04474002457193049,2.6516814453547863,-0.08740745872718159,2.764048895265515,-0.12450727155828833,3.5376457703606037,-0.31595618500389433,39.64219229808792,-0.21537001864041105,-0.23014683936385752,0.014776820723446465,-0.14570612330234423,-0.1352555545076196,-0.057006434491557956,-0.4127326011657715,-0.37849974632263184,-0.14628958702087402,0.054834475662703996,0.8704703152568309,0.23977923393249517,0.08599051759569896,3.22316329899046,2.3459887939431945,2.784576046466827,0.3150118690995194,0.08426591800582181,0.9078876226289623,-375779.0,0.6945536804355495,3219308.0,0.2654244328284215,3781041.9,0.22599141257863342,2407322.65,0.3549515890609844,131703220.0,1.3372980975358664,2005,10,4,42,4,21,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,203,2.381034135818481,3.05999493598938,1230262.0,-0.05138517663096577,2.6956210136413574,2.9725520610809326,7723594.0,0.05566533258044688,2.832637310028076,3.679765939712525,2523721.0,-0.10531274052697467,2.7984044551849365,3.3274710178375244,718004.0,-0.02807535830049735,2.5661942958831787,3.105659008026123,2946125.0,-0.09622077335371132,2.510562038421631,2.6956210136413574,2.381034135818481,2.506582021713257,0.015197048606980965,1.0471255829692214,2.775377035140991,3.1472244262695312,2.381034135818481,2.764129161834717,0.09113447452774408,1.0747409543485422,2.784576046466827,3.1472244262695312,2.381034135818481,2.7910685539245605,0.04808969451905724,0.8704703152568309,2.4360930919647217,0.006667401319582467,-0.036295673188271385,1,1
2005-10-24,2.4360930919647217,2.8070919513702397,2.8660669326782227,2.782219886779785,2.803982973098755,3386644,0.006689677921254855,0.006689677921254855,0.006667401319582467,0.016188383102416992,0.006689677921254927,0.02986971832451332,0.0011087721649211749,2.8184595902760825,2.8156176805496216,2.4878469944000243,-0.020802687042972168,2.711152744293213,-0.10145487114566776,2.7781848073005677,-0.12313497447574073,2.5513681030273436,-0.04518164624141907,4.85705952167511,-0.49844281687440417,3.0492343282699585,-0.20108039274669787,2.5008590433488,-0.02589748172985895,2.612483562920229,-0.06751830842462359,2.7328150091944425,-0.1085773886016479,3.4944352872927795,-0.30286501489285844,40.704207822918036,-0.2185096884215083,-0.2278194091753877,0.009309720753879397,-0.04454509614848734,-0.20863314088697982,-0.04985525650299605,-0.11357522010803223,-0.6422429084777832,-0.1278247833251953,0.05487532831040157,0.8711188309340688,0.23645503180367614,0.08423487220938886,3.2337093928458276,2.322660221755308,2.7781848073005677,0.327929649854987,0.12450795611134298,0.8490813073091279,2532161.0,3.963383706873045,3004318.4,1.1272586820358321,3586040.2,0.9443965519404941,2507051.85,1.3508472112373742,135089864.0,1.1983471343043821,2005,10,4,43,0,24,-0.8660254037844386,0.5000000000000001,0.0,1.0,204,2.4199047088623047,2.786202907562256,854483.0,0.016193258731158053,2.506582021713257,3.105659008026123,1826609.0,-0.07270852880355727,2.549668312072754,3.194364070892334,4461592.0,-0.10524491235269243,3.078336000442505,3.21787691116333,5336661.0,0.09533977406794103,2.563917875289917,2.9370899200439453,1392060.0,-0.0008874740616645026,2.4878469944000243,2.6956210136413574,2.381034135818481,2.4360930919647217,0.015556162912732978,0.8293191588236166,2.711152744293213,3.1472244262695312,2.381034135818481,2.6226446628570557,0.08914357053793064,0.8986794231204768,2.7781848073005677,3.1472244262695312,2.381034135818481,2.7910685539245605,0.05187566200904519,0.8711188309340688,2.4095325469970703,-0.010962799422220088,-0.07516326557781529,0,0
2005-10-25,2.4095325469970703,2.776487112045288,2.848383903503418,2.724118947982788,2.724118947982788,112188,-0.010902926926421364,-0.010902926926421364,-0.010962799422220088,-0.026560544967651367,-0.010902926926421416,0.04475617948361035,0.019223890388956274,2.782996654510498,2.7813692688941956,2.430629301071167,-0.008679544044334242,2.643926572799683,-0.08865375771552164,2.7594748020172117,-0.12681480358665687,2.550767741203308,-0.0553696802436473,4.863895244598389,-0.5046084617729005,3.0566341403126716,-0.21170397359018156,2.470416877898223,-0.02464536712239107,2.5755833782069275,-0.0644711534539637,2.7020262032330455,-0.10824974823930233,3.451878406167056,-0.30196482509573686,33.81292301259131,-0.22059819434172745,-0.22637516620865566,0.0057769718669282155,-0.10613081927931212,-0.21813971271196264,-0.13442386621035052,-0.2860884666442871,-0.6722617149353027,-0.3742001056671147,0.05112297469150767,0.8115520638934699,0.22808553491319936,0.0821489622349376,3.2438648150952973,2.275084788939126,2.7594748020172117,0.3510740614293635,0.13878048104624183,0.8495607669662094,-3274456.0,0.03312659966621824,1482037.2,0.07569850473388927,2808935.9,0.03993967964879512,2444735.9,0.045889619406333425,134977676.0,0.6062156652585664,2005,10,4,43,1,25,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,205,2.4360930919647217,2.803982973098755,3386644.0,0.006667401319582467,2.381034135818481,3.05999493598938,1230262.0,-0.05138517663096577,2.6956210136413574,2.9725520610809326,7723594.0,0.05566533258044688,3.081794261932373,3.7205729484558105,7883231.0,0.0011227885469554312,2.783732652664185,3.016953945159912,1358507.0,0.08225619929983667,2.430629301071167,2.506582021713257,2.381034135818481,2.4199047088623047,0.0022046097754721775,0.6063689991747,2.643926572799683,3.1472244262695312,2.381034135818481,2.5281251668930054,0.07896646248041217,0.8914645451322852,2.7594748020172117,3.1472244262695312,2.381034135818481,2.7882020473480225,0.058658421192446984,0.8115520638934699,2.437610149383545,0.011585347572033234,-0.05535887656123023,1,2
2005-10-26,2.437610149383545,2.8088409900665283,2.8651928901672363,2.787076950073242,2.8651928901672363,357458,0.011652717628349407,0.011652717628349407,0.011585347572033234,0.02807760238647461,0.01165271762834949,0.027810737727856905,-0.019667750919701202,2.8203702767690024,2.817487955093384,2.4168349266052247,0.008596045410309339,2.58159077167511,-0.055772054917186065,2.738817036151886,-0.10997700203864114,2.5506125926971435,-0.04430404038509983,4.8709594190120695,-0.49956262417847397,3.064116291999817,-0.2044655237962194,2.459481301726664,-0.008892587362938853,2.550497336602676,-0.044260852814494434,2.676843721886045,-0.08937151263127963,3.4120926931189524,-0.2855967382423731,36.55406804941517,-0.21748074009851903,-0.22459628098662837,0.00711554088810934,-0.027516303768336026,-0.2036473359192269,-0.14492785258347496,-0.06897187232971191,-0.6233580112457275,-0.41315531730651855,0.05080506020918768,0.8065053279430426,0.22618401050567633,0.08052574400102268,3.241700931092204,2.235933141211568,2.738817036151886,0.36722708257057135,0.20052044835907093,0.7936804798311912,245270.0,3.186240952686562,1188207.0,0.3008381536213808,2732689.1,0.1308081479155459,2368746.35,0.15090598450948536,135335134.0,0.501618503813209,2005,10,4,43,2,26,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,206,2.4095325469970703,2.724118947982788,112188.0,-0.010962799422220088,2.4199047088623047,2.786202907562256,854483.0,0.016193258731158053,2.506582021713257,3.105659008026123,1826609.0,-0.07270852880355727,3.0609681606292725,3.57415509223938,1119926.0,-0.0067807216577602854,2.8507654666900635,3.229923963546753,1877249.0,0.023794835094486627,2.4168349266052247,2.437610149383545,2.381034135818481,2.4199047088623047,0.0005367329343951715,0.43804808664240386,2.58159077167511,3.1472244262695312,2.381034135818481,2.472096085548401,0.06005371354412143,0.9063909658972737,2.738817036151886,3.1472244262695312,2.381034135818481,2.7706637382507324,0.06322305294758628,0.8065053279430426,2.4472224712371826,0.003935583880609375,-0.06694422413326363,1,1
2005-10-27,2.4472224712371826,2.8199169635772705,2.8572258949279785,2.786202907562256,2.803982973098755,494863,0.003943338460445922,0.003943338460445922,0.003935583880609375,0.009612321853637695,0.0039433384604460175,0.025186198133871577,0.00568262740230072,2.821115255355835,2.820815682411194,2.4300725936889647,0.007057351946093027,2.511590576171875,-0.02562842269969068,2.7230117678642274,-0.10128097861411667,2.551266870498657,-0.04078146448126718,4.877597292661667,-0.4982729560476379,3.071836998164654,-0.20333583041699899,2.455395024896837,-0.0033284068660184296,2.531720088354404,-0.03337557635455046,2.654975031326058,-0.0782502877193203,3.374245060009533,-0.2747348139467177,38.8007184746586,-0.21179308233876304,-0.22203564125705533,0.010242558918292288,0.02779814636968636,-0.22241882377040234,-0.11439300162714527,0.06618833541870162,-0.7000019550323486,-0.31610536575317383,0.0505625122478074,0.8026549984221351,0.22238794394901826,0.07886329520387825,3.2422558513915862,2.2037676843368685,2.7230117678642274,0.38137483624216856,0.23443193155564043,0.7871397701791217,137405.0,1.3843948100196386,1041127.2,0.4753146397481499,2297141.4,0.21542557197393247,2356647.5,0.2099860076655503,135829997.0,0.44178316867499273,2005,10,4,43,3,27,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,207,2.437610149383545,2.8651928901672363,357458.0,0.011585347572033234,2.4360930919647217,2.803982973098755,3386644.0,0.006667401319582467,2.381034135818481,3.05999493598938,1230262.0,-0.05138517663096577,3.1472244262695312,3.504492998123169,4850340.0,0.027789671607437574,2.7633278369903564,3.3274710178375244,736840.0,-0.031151851570942163,2.4300725936889647,2.4472224712371826,2.4095325469970703,2.4360930919647217,0.00022811470907098792,0.16386343134621434,2.511590576171875,2.832637310028076,2.381034135818481,2.4424163103103638,0.02106628412721362,0.876551765083903,2.7230117678642274,3.1472244262695312,2.381034135818481,2.7704951763153076,0.06740360456954174,0.8026549984221351,2.333647489547729,-0.04752120653827663,-0.02208566980578974,0,0
2005-10-28,2.333647489547729,2.689044952392578,2.7986390590667725,2.679718017578125,2.794266939163208,959055,-0.046409749429947134,-0.046409749429947134,-0.04752120653827663,-0.11357498168945357,-0.0464097494299471,0.04422426682857698,-0.037656383252396224,2.7224673430124917,2.7141117453575134,2.4128211498260494,-0.032813729390605006,2.4616915941238404,-0.05201468164483236,2.7015446066856383,-0.13618028598434284,2.5494574117660522,-0.08464935371045401,4.881912319660187,-0.5219808679992504,3.07902130484581,-0.2420814088311115,2.414812513113801,-0.03361131480199808,2.4957068885713727,-0.06493526934824145,2.624372408271696,-0.11077883527796517,3.333427380156937,-0.29992550507044147,23.432839934104578,-0.21398345536472307,-0.22042520407858887,0.006441748713865797,-0.03564488262644383,-0.17615732826572184,-0.15539075883720044,-0.08625721931457564,-0.4989898204803471,-0.4293432235717778,0.0513731889383029,0.815524091922503,0.20888301304408488,0.07767925666628636,3.2485860141061935,2.154503199265083,2.7015446066856383,0.40498417539859705,0.1637392415387334,0.795397162485646,464192.0,1.9380212301182347,1062041.6,0.9030295988405727,2140674.8,0.4480152706987535,2360090.35,0.40636368010233165,134870942.0,0.4500003993491182,2005,10,4,43,4,28,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,208,2.4472224712371826,2.803982973098755,494863.0,0.003935583880609375,2.4095325469970703,2.724118947982788,112188.0,-0.010962799422220088,2.4199047088623047,2.786202907562256,854483.0,0.016193258731158053,2.832637310028076,3.679765939712525,2523721.0,-0.10531274052697467,2.762990713119507,3.150934934616089,890198.0,-0.0001220066734158877,2.4128211498260494,2.4472224712371826,2.333647489547729,2.4360930919647217,0.002154703021576862,0.3814126122396515,2.4616915941238404,2.6956210136413574,2.333647489547729,2.4368516206741333,0.010365578867579859,0.7701275930128917,2.7015446066856383,3.1472244262695312,2.333647489547729,2.736810326576233,0.07481357535816549,0.815524091922503,2.2597005367279053,-0.03220019106996136,0.07424199718836445,0,0
2005-10-31,2.2597005367279053,2.603837013244629,2.710808038711548,2.573231935501098,2.706338882446289,122377,-0.03168728488386863,-0.03168728488386863,-0.03220019106996136,-0.07394695281982377,-0.03168728488386865,0.05283591196786036,-0.03787473544665907,2.6292923291524253,2.622928500175476,2.3775426387786864,-0.0495646640059062,2.4326948165893554,-0.0711121998048192,2.674398648738861,-0.15506219022601986,2.5468924617767335,-0.11276170052679835,4.885831247568131,-0.5374992663013798,3.0857913208007814,-0.26770792260135745,2.363108520985169,-0.04375930404336814,2.452796642781651,-0.07872487375666037,2.589641753810353,-0.12740805425962032,3.291310598910496,-0.3134344302005647,22.075799454329456,-0.21915990330410118,-0.22017214392369133,0.0010122406195901545,-0.07240796988367748,-0.11372764605177965,-0.1937184555491479,-0.1763925552368164,-0.28996777534484863,-0.5429191589355469,0.05134342262575631,0.8150515663598288,0.20324788774762842,0.07805706989868855,3.2532777615973356,2.095519535880386,2.674398648738861,0.432904132023437,0.14180940130729705,0.7991231523250312,-836678.0,0.12760164954043304,409188.2,0.29907265165515523,1706753.3,0.0717016337393342,2336988.8,0.05236524881933538,134748565.0,0.17509206719347567,2005,10,4,44,0,31,-0.8660254037844386,0.5000000000000001,0.0,1.0,209,2.333647489547729,2.794266939163208,959055.0,-0.04752120653827663,2.437610149383545,2.8651928901672363,357458.0,0.011585347572033234,2.4360930919647217,2.803982973098755,3386644.0,0.006667401319582467,2.549668312072754,3.194364070892334,4461592.0,-0.10524491235269243,2.802619695663452,3.07903790473938,584408.0,0.014240900591848758,2.3775426387786864,2.4472224712371826,2.2597005367279053,2.4095325469970703,0.006325071060589755,0.3916780403376154,2.4326948165893554,2.6956210136413574,2.2597005367279053,2.427998900413513,0.013104729233471304,0.6134420570167012,2.674398648738861,3.1472244262695312,2.2597005367279053,2.6226446628570557,0.08377525682595369,0.8150515663598288,2.279768466949463,0.008841589594365026,0.12343880807924505,1,1
