Date,dist_sma_20,volume_change_ratio,volume_ratio_5,High,dist_sma_10,Volume,day_of_week_sin,week,vma_10,atr,bb_width,volume_lag_5,price_diff,macd,roc_5,dist_sma_5,dist_sma_50,month_sin,volume_lag_20,roc_10,atr_pct,volume_ratio_20,sma_200,roc_20,obv,momentum_20,dist_sma_100,rolling_var_20,momentum_5,vma_5,volume_momentum,return_lag_5,macd_hist,return_lag_10,bb_pct,rolling_vol_5,price_diff_pct,return_lag_3,return_lag_1,volume_change,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2008-08-07,1.976569399477965,-0.7906235680799655,-0.5424513344575417,-1.0083564310966542,0.5539638398854052,-0.5319572596454978,0.153507923395571,0.34275505394038813,-0.38461346101722044,1.8719346200247382,4.229404750394263,-0.37910800643308223,-0.1280068567830544,1.50988267669005,1.5359997565214971,0.0252768735958377,2.4655049268628724,-1.2052067627773126,-0.2191542360798485,0.0888369323645381,2.884304934560332,-0.5667945222181477,-0.8258637466057507,1.9914578584345206,-0.7211626011099217,1.073599637044395,0.6008729504827854,1.761170156936714,0.8814872134914917,-0.403237017508302,-0.38541046909580984,-2.3751546822008214,0.7472562993572691,-2.36279851104155,0.5725905333319822,1.560198454033434,-0.19868605636961495,0.3730264308969208,-1.7187116335583033,-0.5740365677457179,30.234834671020508,-0.0172067847722278,-0.0456839296815998,0,0
2008-08-08,1.1665195980459167,-0.21670377343474986,-0.5262741188268517,-1.0443427671470176,-0.152872086646517,-0.5225448467220518,-1.537733419543124,0.34275505394038813,-0.4672733458849152,1.735838993695828,3.9851605050734427,-0.5449181703538442,-0.7120686889159578,1.4144722619058139,0.06446672192200625,-1.1047193373925037,2.075737719657406,-1.2052067627773126,-0.370418787075837,-0.3716493305283953,2.8173291589214053,-0.5408645864786928,-0.8287595956778099,2.5948647653864447,-0.7333057371185281,1.3392417401645496,0.3157529474870931,1.589375101888156,0.02298905110035823,-0.39816425588768406,-0.3509893589885352,1.8452602096437445,0.3718154085852588,0.1060142990310195,0.3399335692351794,1.5499077035655542,-1.157795650550159,2.858149784364674,-0.19235537376716622,0.013774976587084244,30.51264762878418,0.009146548434522,-0.0400989898315862,1,1
2008-08-11,1.2099805001523494,-0.7935039877969254,-1.2330618953483472,-1.0467419212964983,0.21733135994306463,-0.7967446574647721,-0.6921127480737767,0.4086637410671033,-0.5072682800427323,1.5792008021742234,3.7020039351277805,-0.595414028537603,0.33523828482529733,1.353525854857443,0.1591203831193541,-0.6304007158965912,2.260813965134651,-1.2052067627773126,-0.38311339397821637,0.0412720141289204,2.5950507145513404,-1.0249749058489774,-0.8314232293278628,2.761711601382613,-0.7265558968216125,1.4295655835950936,0.45368779693156824,1.3908742257621978,0.0808601883171294,-0.44180920074213387,-0.4214530796045635,0.3718075866020942,0.1519602418508793,-0.555752008596966,0.3764245709955765,1.5716735939782194,0.5716120380486138,-1.722841377114276,-1.1600885435701687,-0.3259746550834659,29.987897872924805,-0.0173473779755303,-0.0680177653329566,0,0
2008-08-12,0.3736698445779183,1.1907056052613025,0.16682025924979801,-1.0539390583476587,-0.6631235166330267,-0.4065691142861964,0.8316430500234665,0.4086637410671033,-0.4979710385382916,1.3147136209629848,3.0369081434184664,0.021062149357085863,-0.7120736669419374,1.2273919163092437,-1.7104691206183462,-1.0380835891404512,1.8362636709695879,-1.2052067627773126,-0.6725161216040817,0.6202056196632646,2.3750663272826893,-0.31958779484251965,-0.8350455072967107,3.260923158924479,-0.7409801847344168,1.6208268210570091,0.17429662427578538,0.9133123015429229,-1.09595664680595,-0.5342308562236383,-0.7244348891798534,2.8460047026983912,-0.17618233890405033,-2.7066525809978317,0.11699760761247982,-0.053255043996344856,-1.1669002429619626,-0.1959931825969307,0.5746971715954095,0.4699052927831087,30.111364364624023,0.0041087581044448,-0.0393646846877484,1,1
2008-08-13,0.18862018791750093,-0.8951892340389817,-0.7735626899891739,-1.0899255570966624,-0.45784756161502,-0.7917003656357495,1.2079796531997162,0.4086637410671033,-0.563232014238971,0.8833169656337966,1.8932361265526887,-0.04801234251524953,0.13382237566525373,1.1266432085790623,-0.8146892584441725,-0.48585968415536357,1.8804751984097896,-1.2052067627773126,-0.25033711290987254,-0.276084158473762,1.863147212374249,-1.005721583028086,-0.8384445372296052,3.284812616702926,-0.7341311271644612,1.8970949497214757,0.2298924981888446,0.20446176015426556,-0.5171975910909331,-0.695480868751852,-1.1395273778190764,-1.7148454075297155,-0.3794041471287927,2.654620093791186,0.08396492570576755,-0.266422342296926,0.23747976590354547,-1.1640382465261414,-1.1693435049378669,-0.4588635538751406,29.38597679138184,-0.0243850734728088,-0.0542377238899533,0,0
2008-08-14,-0.773095968143166,-0.3218936667043224,-0.7105321352611376,-1.1019210024467834,-1.5164583895895942,-0.8154967971698815,0.153507923395571,0.4086637410671033,-0.612036619810842,0.6804574800006398,0.9007834419674964,-0.5309703046861437,-0.9738979213642567,0.9486900706160486,-1.474935669383206,-1.4330471420819022,1.3035942104857772,-1.2052067627773126,-0.4994410720437124,-0.003543804391852997,1.7254279201092326,-1.0395135569881127,-0.8420239395103787,2.4275451547383327,-0.7405121275472184,1.2223607117848996,-0.1471123296288452,-0.26780854127756276,-0.922328930091442,-0.7571808640522164,-1.2953469015321462,-0.19471024227918557,-0.7223078985506192,-2.3612133731136966,-0.5326731045826268,0.055776374978284596,-1.621018335202698,0.571306578827734,0.24306979709772,-0.026007133389766814,29.04643440246582,-0.0116218449222142,-0.0401875564206372,0,0
2008-08-18,-1.2360259532303686,-0.042150946843041576,-0.27517580918044443,-1.1259118931470258,-1.8585599713577343,-0.7653501855167661,-0.6921127480737767,0.47457242819381845,-0.636669833169874,0.6778892239948934,0.28211933328013195,-0.5215249586769279,-0.4703855276070449,0.7569324940769224,-1.3077704117783209,-1.658959595892868,1.0161666127339681,-1.2052067627773126,-0.3778333476288842,-0.9533519539553748,1.7681000234468647,-0.92677066986992,-0.846058716151129,1.1985307600662014,-0.7478794725406885,0.616698922766215,-0.3220434825226817,-0.48929038688469606,-0.8065771189484404,-0.8100168402738709,-1.423687344037188,-1.1584991431732705,-1.0288739120559196,1.8420495670474402,-1.1046493869503708,-0.012818367822547984,-0.795086485038607,-1.1732961907078827,-1.632620522709449,0.06257198835160639,28.506254196166992,-0.0187722270668483,-0.0176903452762994,0,0
2008-08-19,-1.802464529179683,-0.24541394954582874,-0.315432013602104,-1.1858891198976313,-2.3933228568512575,-0.7681203491881073,0.8316430500234665,0.47457242819381845,-0.6559666736052817,0.6445071202001075,0.24578725461389894,-0.7966841669682581,-0.7322097820293642,0.5333241280120521,-2.1341654439130706,-1.977932680785693,0.5833530709445962,-1.2052067627773126,-0.02122160651283613,-1.522507755203541,1.8027017061493655,-0.8988041928435225,-0.850496668772356,-0.08020367987818086,-0.7551923305824395,-0.08991404837926993,-0.5920922120798096,-0.5004882637575823,-1.3178210399992458,-0.8037880098907554,-1.3380025085095468,0.5692159645423689,-1.3485205777744111,0.37458512025051605,-1.6579726826669643,-0.4199432587114014,-1.2590990192586256,0.23957232297739156,-0.7924434416829795,-0.0008189850460686617,28.830366134643555,0.0113057026696778,0.0027035139474749,1,2
2008-08-20,-1.43230096242755,-0.07473328479363098,0.2994178326823328,-1.1942858340235316,-1.5322067182944534,-0.7203034863924719,1.2079796531997162,0.47457242819381845,-0.7388414593030852,0.49300474411934064,0.34573866648533047,-0.4051434388224167,0.3956565861395369,0.3873376722780296,-1.2857220795544644,-0.7956706289021113,0.7845457571685893,-1.2052067627773126,0.47770699664214633,-2.245668095347748,1.576957681343147,-0.7323498058067185,-0.8551222389286919,-0.5539339089116514,-0.7469389522669375,-0.37680623286012876,-0.41926514357551803,-0.4695432376650395,-0.7872843556988176,-0.8720585920237861,-1.4568378918764506,-1.16771638334104,-1.4229364976902603,2.8387269904816335,-1.2484242875077023,0.09873185028915471,0.7153344257785119,-1.636722519658578,-1.26313838964915,0.059781095540352124,28.521692276000977,-0.0107642810977599,-0.0287829750624582,0,0
2008-08-21,-1.5999159675328343,0.07352675506337668,0.649532452023682,-1.1990839796238524,-1.6570056757290097,-0.6167635311461694,0.153507923395571,0.47457242819381845,-0.8023711980021915,0.30041688936785793,0.33354490216512706,-0.7916222256696677,-0.43010334138022743,0.2305949336291097,-1.7291598708450104,-0.7837001819074115,0.5236077990767456,-1.2052067627773126,0.49930347753374416,-1.9171199114700066,1.3852158234854153,-0.41064401185021315,-0.8601025374937901,-1.7896613577042872,-0.7572288804805082,-1.2002976060813724,-0.5684557146376401,-0.4768271211757159,-1.0573711203067042,-0.8339912312595417,-1.2021172995571017,0.23894023074832865,-1.5075926720840407,-1.7035876243672965,-1.4066591868765412,-0.09204203715780943,-0.7392131103244138,-0.7962746550062869,0.7168298534311999,0.1265338606043237,28.22844123840332,-0.0103349060034926,-0.0330063049956778,0,0
2008-08-22,-1.793665913189321,-0.23571037428950328,0.3915585487237114,-1.1594990750479086,-1.7300943597526697,-0.6165874410670338,-1.537733419543124,0.47457242819381845,-0.8118690259099136,0.2285172146227742,0.5110378281457723,-0.8155019185234106,-0.4099771823447597,0.06899609455261463,-1.3104286285812154,-0.9252638118053972,0.2820955196762297,-1.2052067627773126,0.2374673329284013,-2.090033245009552,1.3346211759419646,-0.3293000383271555,-0.8648733080258071,-1.4018847398038978,-0.7675222722481421,-0.9187197475246139,-0.7081047482284669,-0.42057374059802605,-0.7872867398761862,-0.7907072982888574,-0.9213067468758047,-1.6291051852340814,-1.5866600001563744,-0.18963035526556515,-1.4599261441463112,-0.3645771276817289,-0.7112197685949466,-1.267121304902377,-0.7359917791614036,0.002710441907371563,28.53711128234864,0.0108753662221236,0.0178819321360013,1,2
2008-08-25,-1.3691666901858244,-0.8744258158810337,-0.8694873355718907,-1.2050817022989129,-1.0258380601127521,-0.8827643450958264,-0.6921127480737767,0.5404811153205337,-0.8522955350712123,0.12066822493314062,0.5813408852743007,-0.7651798489217255,0.37550553697417594,-0.024903062788986786,-0.6275802257487665,-0.02333517698371252,0.47812917474760896,-1.2052067627773126,0.23052816701351417,-1.4634774094765322,1.1664397105938153,-0.9471382854144964,-0.8697879783202602,-1.2646812660068165,-0.7624643718951852,-0.8337148260499793,-0.5395308900907891,-0.3986945797685429,-0.3821554008756685,-0.8162573614563311,-0.8546702514507144,-0.792352482375152,-1.4917877886387165,-1.1495023756905984,-1.0759844478755112,-0.06844079825567854,0.6866646553941254,0.713485069105345,-0.7077268999471111,-0.31636371671928387,28.583425521850582,0.0016216321569261,0.0064648333403179,1,1
2008-08-26,-1.2330354369777157,-0.5721858137736537,-1.138116105768601,-1.2242744473988343,-0.6727822386370269,-0.951624794017599,0.8316430500234665,0.5404811153205337,-0.8696773350224163,-0.07191997810366937,0.6419779167307643,-0.767959705117027,0.03314180022811043,-0.09505457073440748,0.004841929364750352,0.04469035969781983,0.49369102980530505,-1.2052067627773126,-0.43565492568702835,-1.6330992544030605,0.9290523450510323,-1.1152618668327188,-0.8749562692839332,-1.1124068894833965,-0.7587609026881469,-0.7327708662588838,-0.5063309162402778,-0.37944810027522663,-0.015597667487572797,-0.8561890883767855,-0.9477802664946251,-1.2611289806004444,-1.3604226602149854,0.5711912218632006,-0.9434212459932331,-0.42652566267083175,0.07314034518355331,-0.7398047984798917,0.688501690307572,-0.0799909959720362,28.012371063232425,-0.0201807863402554,0.0560285920109594,0,0
2008-08-27,-1.7804396374830243,2.129407877243273,0.7282144553120686,-1.203882287922813,-1.241625286517144,-0.5967044314064703,1.2079796531997162,0.5404811153205337,-0.891015733343857,-0.24910073481796788,0.7933616154793143,-0.7199755359296619,-0.7724994352951371,-0.2172514746770696,-0.9661901430795234,-0.8577148101983508,0.07525068423272269,-1.2052067627773126,-0.48558191557968955,-1.696638070865165,0.7747907301390342,-0.06752472899412976,-0.8804621758674873,-0.7808411009723203,-0.7694453776970397,-0.509632208740001,-0.7872057484531457,-0.3248379611093389,-0.5750746887511138,-0.8292931528809819,-0.8049947601840757,0.7107693446290831,-1.3768929330536612,-1.158682156589063,-1.2927663482193688,-0.273143427016798,-1.3501146842905858,-0.7115308096782874,0.07934741208769018,0.4276718006668879,27.59566307067871,-0.0149876110309794,0.0548934291850757,0,0
2008-08-28,-2.085737517025481,0.6647770402464339,1.9995796141308335,-1.245866346648237,-1.5037414953462105,-0.20673885636963502,0.153507923395571,0.5404811153205337,-0.825367005498437,-0.33127169215939906,0.9894679432524949,-0.6160733047978385,-0.5710835261351075,-0.3609689942321346,-1.094126047389195,-1.3794154866347321,-0.22379591368976876,-1.2052067627773126,-0.20132101723727014,-2.1202080907169707,0.716979694506432,1.07708465839298,-0.8858899440629436,-1.655594060187838,-0.7878001704127765,-1.0727931784613027,-0.9878315286634134,-0.2519298026822449,-0.642595783858746,-0.7400691923440146,-0.39246260300114083,-0.7361309044929046,-1.4403348301154035,0.24225774317284482,-1.4115849849725477,-0.20339368208913725,-1.0139157951068183,0.6851477759984116,-1.3558609491561493,0.46965376413636467,28.73776054382324,0.0405533311281864,0.0475631485821214,1,2
2008-08-29,-0.8491213926631196,-1.1138295166889738,-0.8181834334031712,-1.2110794249739734,0.3384478809788998,-0.859396951414233,-1.537733419543124,0.5404811153205337,-0.8302938070617999,-0.2670757405755723,1.0180166864058444,-0.6158965985972337,1.4630946969422347,-0.3395027891511023,0.48397399590348894,0.9374009934115151,0.6003686890101623,-1.2052067627773126,-0.37482963597359,-0.6461988506344213,0.678538101500209,-0.8027851737355616,-0.8907649570623307,-0.4521023657808687,-0.7822826517114518,-0.3130520493221762,-0.3869990445302102,-0.24116069660784936,0.2544938654750469,-0.7929060763218535,-0.538517285233784,-0.7079812267492014,-1.1052688994010167,-1.6181958541048933,-0.5640921889467165,1.1994128132308997,2.6930630786539873,0.07579717130418766,-1.0140049011107686,-0.7793439105834731,28.72219657897949,-0.0005417325735597,0.058330031273392,0,1
2008-09-01,-0.7943467568818698,0.4413543141800677,-0.21600657454922417,-1.2278731786230552,0.36474097413804535,-0.7079583456614548,-0.6921127480737767,0.6063898024472488,-0.82385286827262,-0.2542362019734797,1.0209787828854338,-0.8830048288312854,-0.04760675918675055,-0.32284455971140885,0.12289732259888163,0.8193957973923943,0.5612831364268879,-1.3963803558222223,-0.5430458537625097,-0.3849972213123342,0.717302768208593,-0.3181031696563897,-0.8959593265710997,-0.9226872874295494,-0.7907788492848682,-0.6106155630894737,-0.3865695407926732,-0.24254923259006106,0.05184832603301061,-0.7548671860924839,-0.31633199836449766,0.6825566409074286,-0.8484461383752497,-0.7848437510206799,-0.5266833177683818,1.1597145534628357,-0.06947420944812034,-1.3598737482891274,2.6421410713417863,0.18391343563366663,30.23062896728516,0.0511853908275676,0.0624384941923282,1,2
2008-09-02,0.8120025954793744,0.3563721419819697,0.264989300058198,-1.1115172936474242,2.3947994910729538,-0.5040155690481815,0.8316430500234665,0.6063898024472488,-0.7942130670900898,-0.16179396203570076,1.0159017642149366,-0.9521062135352993,1.9411469768268754,-0.1337648980068846,1.720737886991364,3.069433892573985,1.6032633438869455,-1.3963803558222223,-0.5942744520391318,1.3327141319015585,0.6785385099311604,0.2998747571111623,-0.9010433400783129,-0.1896341812938299,-0.7782712568838649,-0.1551192648171786,0.39254831171263166,-0.2447299801028519,0.965668940036146,-0.6574645899038034,0.1359541222033173,0.07588514239923726,-0.24026337524964925,-1.2517151209460453,0.5558947577948973,2.2393780418723574,2.9114834855482536,-1.017907522255928,-0.063062437994521,0.24681013479716188,29.593053817749023,-0.0213159491661392,0.002568820279239,0,0
2008-09-04,0.24420750702795996,-0.7892274327908038,-0.7352662405911027,-1.1283108845978655,1.3049427285392616,-0.7842780360689672,0.153507923395571,0.6063898024472488,-0.8013927664963202,-0.18233652722839533,0.6898743797987199,-0.5959440202864379,-0.8593062523271778,-0.06011802164256432,1.6832492995770123,1.2889277453855672,1.0665336129284781,-1.3963803558222223,0.031147346904212773,0.5167722561486514,0.7161622418259833,-0.4763123779689638,-0.9061296272139426,-1.2398903605285856,-0.7852663058683108,-0.8421222813820946,0.062324700394012465,-0.37341739274823216,0.9240936551193175,-0.6982817917205101,0.16364040543505448,-1.353473623218749,-0.023333397590305522,0.712169322789431,0.206874693219726,2.2730162094024893,-1.4233712922121202,2.639416802338467,2.8580682995312334,-0.3332373365391227,28.93991470336914,-0.0223178916339337,-0.0031580013958249,0,0
2008-09-05,-0.35217676936121184,-0.005353605799195208,-0.03405778763094867,-1.195485411098272,0.2498488887049148,-0.7188778267280845,-1.537733419543124,0.6063898024472488,-0.8128527916323232,-0.17463280406713888,0.5164156571432175,-0.20461399493973842,-0.8796165983238856,-0.07955049794752411,1.4421898187277724,-0.7059385567312438,0.5212279333645727,-1.3963803558222223,-0.038929477662515755,0.23411403565794497,0.7908791449067375,-0.15639176791775336,-0.911629388209768,-1.1871817324310785,-0.7935477257938104,-0.7906894025503061,-0.26955943842186736,-0.43568041570216354,0.7763247261217454,-0.8097264683259107,-0.246737175880221,-1.013010905714994,-0.06719475960332458,-0.7288506601028935,-0.26426455194890874,2.4647684688378764,-1.4879616005576526,-0.06665857654937292,-1.4305863829098509,0.08084484037849837,30.46388816833496,0.051320213819457,0.0291259926575777,1,2
2008-09-08,1.2955692461087422,1.6655710477047563,1.8122928122920934,-1.0083564310966542,2.2025581192890744,-0.08085025112282614,-0.6921127480737767,0.672298489573964,-0.7527283827230229,0.08471925827391807,0.4538695489978516,-0.8595556749903586,1.961427454667701,0.08027901981836719,1.7968733082261492,1.8067960104165035,1.5594657535518117,-1.3963803558222223,-0.5288955920815085,1.781001847164738,0.9372993390225252,1.9503094575689983,-0.9165988472446023,-0.32206748619614806,-0.7727168027226613,-0.23951816666888942,0.5209166011807951,-0.4563805016447054,1.014996377660102,-0.6403097860229603,0.543247692180042,2.628233414778535,0.31641819796054244,-0.7008153838872241,1.132849599345266,2.788968161789729,2.9114834855482536,2.8604158906697554,-1.496542194530009,0.7668164612695618,30.572738647460938,0.0035667303453765,-0.0874290910014529,1,1
2008-09-09,1.3931653438709126,-0.9312596705504708,-0.45140608167292673,-1.0755309575970609,2.045158170192066,-0.6674803813829037,0.8316430500234665,0.672298489573964,-0.7285676163830218,0.03336249700685534,0.5149857608252378,-0.7075872007933586,0.11474906912446858,0.21495669775366008,1.9332244285952096,1.2354823907931358,1.5462646539935272,-1.3963803558222223,-0.5193131856487083,1.5926111874841515,0.8679125129773668,-0.026720759796344605,-0.9220315554886098,0.024466163039092232,-0.7634244352665228,-0.02141216398176715,0.5790158525775686,-0.4360995502649105,1.0927551303794327,-0.631501525180184,0.643007898427474,-0.06594427625669841,0.5645614387112847,0.684071276736156,1.1801580996133767,2.7531742052644375,0.20162988078788627,-1.4346232655656361,2.8580682995312334,-0.7002465556616264,30.308385848999023,-0.0086842830855215,-0.0716848243457244,0,1
