Date,vma_20,rolling_var_20,dist_sma_200,dist_sma_10,high_low_range,return_lag_3,volume_lag_1,dist_sma_20,volume_lag_20,atr,return_lag_10,month_sin,month_cos,rolling_vol_5,obv,macd,volume_lag_3,Volume,rolling_vol_10,volume_change,volume_momentum,dist_sma_50,rolling_var_10,dist_sma_5,day_of_week_sin,day_of_week,momentum_10,day_of_month,return_lag_5,return_lag_20,roc_20,volume_ratio_10,volume_ratio_20,roc_10,open_close_diff,rolling_var_5,volume_lag_5,macd_hist,volume_change_ratio,bb_width,target_next_close,target_next_return,target_return_5d,target_direction,target_signal
2005-11-02,-0.614698142860377,-0.2911159440696589,-1.3939792211445148,-1.216297065912872,-0.0601244090570406,0.1125227842435956,-0.6486454025049153,-2.230599114617493,-0.6764183664753658,-0.5766098966702935,2.22076124029727,-0.7218153981786899,1.2045251381735218,0.34247869057862196,-1.4603051773069615,-0.3161481989284779,-0.6163383341774019,-0.6510791726560776,0.5975345151575829,-0.006873531464054596,-1.4587123722953828,-1.1374635754182871,-0.27354997084117016,-1.2116893636116544,1.2088272393185822,0.004368584016976445,-0.17285078862993233,-1.57769766338133,-0.49624368373071615,-0.41325597072320913,-1.6487856680393533,-0.9943800582462837,-0.900284721205777,-2.0020369438438435,-0.23009535145076615,-0.27778745981083314,-0.6581222499163183,0.016142637472780462,-0.3781844916325118,2.2067004861996113,2.279768466949463,0.0,0.1117240500664753,0,1
2005-11-04,-0.6297446517545668,-0.29110386528255394,-1.3994271820002677,-1.0048287793522157,-1.1297433608768688,-1.9895012630580593,-0.6516547241248969,-2.067492049100151,-0.46606145741844474,-0.5807466069549995,-3.004434371450945,-0.7218153981786899,1.2045251381735218,0.21032118260903515,-1.4603051773069615,-0.31529713871328685,-0.5704300204805598,-0.6541512997057588,0.13273788678894394,-0.01580364955643379,-1.4999579720605745,-1.1287869336342948,-0.2735639599758966,-0.7276712270992517,-1.5355386819035708,1.4213783815235201,-0.14675028303111,-1.3495490317342353,0.42582188102349916,2.4832307903494075,-2.0334396331143347,-1.0326708078734192,-0.900284721205777,-1.2528919569869021,0.012839148808012379,-0.2778614654827119,-0.6335602723511945,0.018459580543741572,-0.6655565903422918,2.274229687093061,2.393766403198242,0.0487941382080832,0.1064509744551257,1,2
2005-11-08,-0.6333883639237474,-0.29114756659422925,-1.1607039753349047,1.1708934263759003,-0.7237721503753887,0.31293446757176613,-0.64034956913473,-0.5466394065277904,-0.6252342709588162,-0.5907350710996305,0.6095775841633543,-0.7218153981786899,1.2045251381735218,0.8408222143795185,-1.4603051773069615,-0.30318271894998455,-0.6562306958245206,-0.6260463918738718,0.5014411073402832,0.01843094944492521,-1.5376026898943143,-0.3868131013448667,-0.27352313597486994,2.540362943025621,0.8326752812286278,-0.7041363147362955,-0.10251221271199551,-0.8932517684400465,-1.9912334189214906,-1.1997742428652636,-1.0449500654595483,-0.47917590751732986,-0.8007236504666367,0.2641636377287738,0.7680425980182345,-0.2776226695292935,-0.5733147795585748,0.05052091774052511,0.015581631446270346,2.2511813175133844,2.556581735610962,0.0169966198209192,0.0022785790125561,1,2
2005-11-09,-0.6549056674317189,-0.2913076732772869,-1.121581123209143,1.4649257541105976,0.09294709500214071,-0.04824690018229572,-0.6266167433141028,-0.15267056934452972,-0.11674711415025818,-0.5940850932799356,0.22074810865128244,-0.7218153981786899,1.2045251381735218,0.06931997058352737,-1.4603051773069615,-0.29541232244997945,-0.6593487923834909,-0.44149997408111263,0.5213610099955214,0.2766606272580719,-1.2684618209371303,-0.26257836666400247,-0.2734614670086192,2.2268217392578897,1.2088272393185822,0.004368584016976445,-0.09879846694476468,-0.7791774526164993,-1.3647082865458355,3.5903984717972586,-1.5720261356628324,3.817388493805414,0.08088681825474493,0.3908286681587327,-1.0741021324710343,-0.2774210071717663,-0.657101896879212,0.066513122374097,2.026711394406353,1.9850523525809827,2.5492467880249023,-0.0028731684184049,-0.0191456943063318,0,1
2005-11-10,-0.7048863035159784,-0.2914868472483148,-1.1363748262913305,1.2504397828607174,0.3750802878934748,1.9450070716609806,-0.4420319899222455,-0.040258853146265296,0.16361536760882667,-0.5956871789674835,-0.4988870287881423,-0.7218153981786899,1.2045251381735218,0.23358013741392114,-1.4603051773069615,-0.28891770808613937,-0.6447587601694923,-0.5922080309898899,0.49612668126758513,-0.23015623954039954,-1.0380600132649573,-0.29948659784293125,-0.27340921378015476,1.2621949709769262,0.15487287354945914,0.7128734827702483,-0.09614399969977538,-0.6651031367929521,0.3136208762193213,-0.006910633479673897,-1.5978191778157211,0.26479442865447644,-0.5614859617190348,0.4909477447961668,-0.643692747562096,-0.27751551180034784,-0.6601940001991384,0.07551772300269254,-0.5631252166650315,1.6410517558084234,2.535839796066284,-0.0052730756113495,0.0019828227318574,0,1
2005-11-11,-0.7087876736735682,-0.29166945797384947,-1.1574051080677081,1.0220037291802264,-0.20864268867119257,1.9455104388739333,-0.59277135322927,0.036686464168163055,-0.5809850064997301,-0.6015410043856537,0.42149040189758813,-0.7218153981786899,1.2045251381735218,0.3152893316120477,-1.4603051773069615,-0.28365955242052243,-0.6308233391767705,-0.605536838653684,0.503243892510063,-0.022474833565269862,-0.9081567152930502,-0.3563933005829674,-0.2733745373912675,0.2898426310874728,-1.5355386819035708,1.4213783815235201,-0.10187175393674673,-0.5510288209694048,-0.047939889937249125,-0.3298013209903914,-1.5880997526344829,-0.042017356986544054,-0.6324952785405837,0.28321502166105783,-0.6184824517055738,-0.27791622078136813,-0.6633512923514363,0.07904903381619044,-0.35464318802225214,1.224722652212888,2.575047731399536,0.0153432077283423,-0.0015303988454358,1,2
2005-11-14,-0.7328643812571604,-0.2919309327723757,-1.1225803248539956,1.2679976436831237,0.1030678725889257,0.6460696962392197,-0.6061029296697934,0.44198385273928675,-0.1702882155107391,-0.601859374158299,0.1092399161499053,-0.7218153981786899,1.2045251381735218,-0.006780246969864618,-1.4603051773069615,-0.27801849414635094,-0.44351547690929416,-0.5247520138843124,0.518220325354149,0.11980030341914782,-0.5308058195793676,-0.2455666144352494,-0.27332170531754824,0.32695637607175837,-0.690332904177056,-1.4126412134895672,-0.09778550449452025,-0.2088058734987631,1.9474078703464819,1.0825405068540928,-1.6679019038849747,1.1718573710792841,-0.07003905952312081,0.42339847075344067,1.074989718342859,-0.27807781715725,-0.6485778581938214,0.08301133026641855,0.35564280513783286,0.41783925343067935,2.5192294120788574,-0.0219150045069508,-0.0208446371200865,0,0
2005-11-16,-0.7393222974914713,-0.29201223893871775,-1.188201331597523,0.5531564890804628,0.34475234306563673,-0.1656166206462081,-0.5253013235686971,0.2060338120738585,-0.42643537696628137,-0.6004421359819045,-1.9911397101288648,-0.7218153981786899,1.2045251381735218,-0.3709083939107673,-1.4603051773069615,-0.274691103144583,-0.5964786408855706,-0.5045733714956758,0.23002585197294034,0.0281796457376467,-0.18835158048360237,-0.4349692309256321,-0.27333069303491087,-0.4938104100213964,1.2088272393185822,0.004368584016976445,-0.0898110751233625,0.019342758148331394,1.947911766315161,-2.977698767635975,-1.1137194165327642,1.2817578392747797,0.09394015724911667,0.7439469173924877,-0.8576550373813753,-0.2780813712272043,-0.6344672639555787,0.07930941216725229,-0.2084345651935373,0.0716882625361445,2.5080997943878174,-0.0044276534979689,0.0436803260913968,0,1
2005-11-17,-0.7633009499838547,-0.2920160641722074,-1.2062681740729464,0.20908415964666954,0.04424512159844932,-0.2636534898289826,-0.5051184894956366,0.15222337740715214,-0.21308709952291263,-0.6004441823387111,-1.365761631131141,-0.7218153981786899,1.2045251381735218,-0.5622946788887077,-1.4603051773069615,-0.272015419148978,-0.6100068930182304,-0.5612581241046348,-0.009460484644992972,-0.0880176550108527,-0.31232120297181865,-0.48307822773109876,-0.273416131911056,-0.51607392926978,0.15487287354945914,0.7128734827702483,-0.08113792155589365,0.13341707397187863,0.6471060425769766,-2.977698767635975,-0.37904780453800535,0.2477877261904593,-0.19595201526930014,1.1010200802463284,-1.232642002458194,-0.27807143769423043,-0.4448048746047732,0.07441226183659548,-0.42570671242499625,0.05390396902843549,2.554306507110596,0.0182553486197845,0.072509703685719,1,2
2005-11-18,-0.8062940430011792,-0.2920463005983792,-1.1640757413672735,0.3791033752649099,-0.001475255675353315,0.5785273573097324,-0.5618150171581403,0.47277314967860445,0.14604026639402598,-0.5997314654966127,0.3094948166925889,-0.7218153981786899,1.2045251381735218,-0.34274999309357956,-1.4603051773069615,-0.26834259744904665,-0.5280132514608196,-0.509848651412792,-0.001045023900916556,0.07539247287702223,0.4675080969230359,-0.35054309987679755,-0.273501732273908,0.13735086039908173,-1.5355386819035708,1.4213783815235201,-0.0775289547916242,0.24749138979542587,-0.16543289994049676,2.22137516427256,-0.6603389262163986,0.6395860738119318,0.5688222474929187,1.2243212714924103,0.43196003337345024,-0.27807000936074117,-0.5996908404750756,0.07345611100157598,-0.0513869044479482,-0.10263289425174114,2.5319619178771973,-0.0087862971886428,0.044514614837049,0,1
2005-11-21,-0.816906682998718,-0.292044030932754,-1.1939713101115201,-0.06255340662353281,-0.693089416214853,-0.9434808643556117,-0.5103948652401249,0.33084948955590093,-0.5031833361364747,-0.5999471394073465,-0.05140399756976987,-0.7218153981786899,1.2045251381735218,-0.31833931779865654,-1.4603051773069615,-0.26576950122039145,-0.5075326676896418,-0.6307199714420982,0.04367525759428156,-0.18505091614626373,0.5591522001328898,-0.4352139656385268,-0.2736238846258438,-0.17443799214066744,-0.690332904177056,-1.4126412134895672,-0.08061405945940367,0.5897143372660676,-0.263572750713341,-2.977698767635975,-0.17322998085234095,-0.770580536302567,-0.6276739552499377,1.1092025045304152,0.44708692950942663,-0.278069674385232,-0.6133891475944875,0.06942492798840022,-0.6118577522984641,-0.090555717319764,2.5219273567199707,-0.0039710305463082,0.0952223641373147,0,1
2005-11-22,-0.8219832609131742,-0.2920437124933907,-1.2107834069537027,-0.271573251074567,-0.8987604029404401,-0.22911776387366983,-0.6312912937192321,0.22726101563616508,-0.568837657403742,-0.6020093327979849,1.9402906444744705,-0.7218153981786899,1.2045251381735218,-0.47852026796378355,-1.4603051773069615,-0.26375708127511915,-0.5650656177264615,-0.6112534304542206,-0.23038441166822218,0.027103135122548354,0.29195609432952613,-0.4823212696453621,-0.27366652466298086,-0.16622914529504712,0.8326752812286278,-0.7041363147362955,-0.0977391555042062,0.7037886530896148,0.5794927546512803,-2.1520755712021584,0.20873648846921122,-0.5677118556443472,-0.3903193225512149,0.4387456675667206,-0.2693895319646319,-0.2780871651459885,-0.5303648165221218,0.0645347334045017,0.009611693011728107,-0.0925200303864203,2.631708860397339,0.0426099587045324,0.0821851927396313,1,2
2005-11-23,-0.8167406409117821,-0.2920264237502242,-1.1027478473685395,0.6193300364559523,-0.11915828124036232,0.6974891140207627,-0.6118207089708737,0.8159699388365734,-0.6102087302715395,-0.6021962367465202,1.9407936179014302,-0.7218153981786899,1.2045251381735218,-0.0055607945671994775,-1.4603051773069615,-0.2589924302705964,-0.512886883804783,-0.503269606205288,-0.333117209592183,0.16091805944181228,0.208933146663318,-0.16169524967620152,-0.27365014510678004,1.0905891965933034,1.2088272393185822,0.004368584016976445,-0.09911263936206395,0.817862968913162,-0.9441142413126813,0.608779655119384,0.42953695310266066,0.4218310225460567,0.7712294155332019,0.362306311479735,0.932372042695741,-0.2780016280405817,-0.5096267844591965,0.06879689842814417,0.6651167897174405,-0.005618196957065971,2.696717023849488,0.0244017240963532,0.0423742218343869,1,2
2005-11-24,-0.8194975806923861,-0.2919960602231823,-1.0422439683489133,1.0761046364603386,0.31097542613276524,-0.40716955794851956,-0.5038144533756977,1.118494865595888,-0.3314325952453804,-0.6010603978324827,0.642369432464492,-0.7218153981786899,1.2045251381735218,-0.041688558677918694,-1.4603051773069615,-0.25332695586718473,-0.6355668514515224,-0.3686281666287673,-0.28480922353906113,0.20121738456991103,1.05739231215722,0.009876478262059672,-0.27360421167742477,1.460298723202825,0.15487287354945914,0.7128734827702483,-0.09608586595198085,0.9319372847367093,-0.22900074714122207,0.21960945490663067,0.5810731431764846,1.555164673071678,2.3235815414583234,0.4537101351458741,1.014726750484639,-0.2778704426919801,-0.5678829443357188,0.0748821395848212,0.09168870798293575,0.13531084278854552,2.670579195022583,-0.0097397402288855,0.0668456363799743,0,1
2005-11-25,-0.8131398682637856,-0.2919781055074727,-1.0766721453479338,0.72610034530728,0.7170418987795276,-0.2104645906553812,-0.36914504489947497,0.8808153413821909,-0.6919310738149567,-0.5969524625502628,-0.16868189927640934,-0.7218153981786899,1.2045251381735218,0.11193426163022935,-1.4603051773069615,-0.24946554845432278,-0.615809024549262,-0.5599743342914166,-0.2535718998135451,-0.291590408266179,0.7162246224167189,-0.10329348322532547,-0.27358108117759045,0.7522617084961492,-1.5355386819035708,1.4213783815235201,-0.09868196902095686,1.0460116005602564,0.6985794732359986,-0.5006562866465407,0.5916233290441848,-0.21216541602235847,0.11711926102838216,0.3689308103549721,-0.6392844210938242,-0.2778383025484779,-0.515048304993386,0.07439212609111806,-0.5491584390060835,0.20811321383207107,2.7849135398864746,0.0419214521116228,0.1254396659544381,1,2
2005-11-28,-0.8067506622171376,-0.2919306561228829,-0.9657732872096491,1.5145911490388575,0.6861361138809335,1.6923816373213618,-0.5605309606648522,1.440685276822942,-0.6649282795069068,-0.5955085209296272,-0.2666420738614656,-0.7218153981786899,1.2045251381735218,0.20146089374344595,-1.4603051773069615,-0.24329298278329844,-0.5062093936192922,-0.5356335819914481,-0.05521648494799225,0.03447166467761808,0.9541580446940938,0.21782732797822293,-0.2734969951473409,1.6151303814880111,-0.690332904177056,-1.4126412134895672,-0.08104479563714474,1.3882345480308982,-0.40723957347262435,0.42052765523325836,0.8574766304698569,-0.05603920933991964,0.3124268426584485,0.9635489950796994,2.3777484470000503,-0.27772136186029645,-0.6392704038828264,0.0808644186059459,-0.1686284554868036,0.3918149129551087,2.737947702407837,-0.0170082019439916,0.085048909012002,0,0
2005-11-29,-0.8049685295357479,-0.2919031331912623,-1.022049128692451,0.9442186333123238,-0.4548304229881957,0.9485702434561244,-0.536185152090516,1.0736220382439565,-0.6498007916286599,-0.5965580852390836,0.5748799321512957,-0.7218153981786899,1.2045251381735218,0.4292127669278994,-1.4603051773069615,-0.23970740543654762,-0.36955325842400255,-0.586802374543735,0.038693079268893336,-0.07967896961136073,1.008771981354864,0.04074345567547313,-0.2734603452582078,0.36447504400443953,0.8326752812286278,-0.7041363147362955,-0.09294275920967494,1.5023088638544455,-0.21032797993289806,0.10800354965993368,0.673073523415249,-0.4542765384061897,-0.21671720125209606,0.5529276430723468,0.3871953893440071,-0.2779552044557456,-0.6192642140021735,0.07835871452430743,-0.44546565459424087,0.48472989618866424,2.745621919631958,0.0027989877992879,0.0860513313945339,1,1
2005-11-30,-0.8069990230169117,-0.2918993285779413,-1.0215555431490162,0.8035668710900944,-0.84545189453146,-0.4461179684888509,-0.5873645738727878,0.9888720782899566,-0.5986959639063852,-0.598536055422235,-0.9459376169715896,-0.7218153981786899,1.2045251381735218,0.17479000583921533,-1.4603051773069615,-0.23672364159386644,-0.5637626180346186,-0.5949962178373605,-0.10496879234276515,-0.014712113752126353,0.7055196145516817,0.03628293339480442,-0.27345475544510145,0.15739590049760008,1.2088272393185822,0.004368584016976445,-0.08417638096850619,1.6163831796779926,1.694517068812488,-1.9942166038024787,1.1227210863101442,-0.480955648194987,-0.28871412846739164,0.8654095641054351,-0.34862844474334326,-0.27801845257373753,-0.5082868763586488,0.07456672263385918,-0.31884309121326976,0.4832338230967632,2.883142232894897,0.0488731386419407,0.0902077079139602,1,2
2005-12-01,-0.7875623009854221,-0.2918891136899642,-0.8881194971747226,1.6560335225210567,0.5043116360874175,1.6642559535536752,-0.5955601192633456,1.5807464363986188,-0.6908093244318086,-0.5978336258073347,-0.2321333653296092,-0.008912819757049483,1.39249578126921,0.5536066743521902,-1.4603051773069615,-0.23076185913440186,-0.5390576449778717,-0.37570874247525676,0.09220838869006277,0.3291799976922343,0.36480275224699904,0.43326040450737524,-0.2733883436767088,1.484456612471805,0.15487287354945914,0.7128734827702483,-0.06365236994011185,-1.691771979204877,0.9499243476701685,-1.368290516558984,1.896492711771196,1.2259786608003602,1.568757559221009,1.5662137752600502,1.9333081011861721,-0.277849887101239,-0.3699129244763002,0.08037805480999825,1.1548091919530536,0.49640299438896346,3.027493476867676,0.048854289345578,0.0900751639054791,1,2
2005-12-02,-0.7657579945854952,-0.29183344254918725,-0.7490499793813687,2.4501078358136166,-0.44288200931255867,-0.7430366295182196,-0.3762270915852269,2.156343193480968,-0.6942087017704545,-0.5965026370340827,0.6937486246493328,-0.008912819757049483,1.39249578126921,0.5640677624879901,-1.4603051773069615,-0.22235155064529052,-0.5909920973633943,-0.34554109476423434,0.2603500009823072,0.04328040281011208,0.7124375699181709,0.8567298393947661,-0.2731894639973893,2.388920532593426,-1.5355386819035708,1.4213783815235201,-0.05010161059011114,-1.57769766338133,-0.44622889687850886,0.3084339301889468,2.302128420406203,1.188611813184377,1.484576466468407,1.9857346369435693,1.0966929520604989,-0.2774922635123025,-0.5665635654698955,0.09229941584702459,-0.22665013018884791,0.6513976757726162,3.03213119506836,0.001530695169187,0.0378208317466397,1,1
2005-12-05,-0.7351983302468176,-0.2918094961931527,-0.7535131457067055,2.024450757838081,0.29267680212542746,0.0660925215793791,-0.3460531771860606,1.9404683831848806,-0.6976797460026575,-0.5955845083070104,-0.41004586884129207,-0.008912819757049483,1.39249578126921,0.5491962152509589,-1.4603051773069615,-0.21586697790052095,-0.5993085485274977,-0.2317704234999393,0.19594096399757763,0.16966625490014026,1.08234236455665,0.8636884721735868,-0.2731116035531449,1.7766241329259802,-0.690332904177056,-1.4126412134895672,-0.04637617882035072,-1.2354747159106882,1.6663618407757896,-0.052781133607488206,2.3179707535198757,1.357451740274368,1.8672059410158826,2.1301023390665375,-1.3981858250496686,-0.27724925082434887,-0.5415480420312753,0.0961169334629561,-0.11855206302823931,0.6948211509816363,2.9839859008789062,-0.01600577956146,0.0755470629363316,0,0
2005-12-06,-0.6779739186297795,-0.29179116694854473,-0.8116127604158704,1.2139601643997215,-0.26990079235723247,1.9482342611215728,-0.23225887248094948,1.4917642873747943,-0.6814382197361389,-0.5963362470564914,-0.21349478455626575,-0.008912819757049483,1.39249578126921,0.5307198816020371,-1.4603051773069615,-0.2123811402594572,-0.37673978385912643,0.16209443980970728,0.2925426661704047,0.5930952365632561,1.884328002729352,0.7043996298685999,-0.2732037848474561,0.5280228248758673,0.8326752812286278,-0.7041363147362955,-0.051638105953675656,-1.121400400087141,-0.743459452362373,1.9406587968047846,1.6680774143850359,2.245742251634556,3.270610792813988,1.9618420381634716,-0.22078593446479436,-0.27749577966497824,-0.5941353291308312,0.0902644924374269,0.11733898577085644,0.7250291504947685,3.0048129558563232,0.0069553643187144,0.1170105899321612,1,1
